,maturity,rates
0,0.4191780821917808,0.06741292372051721
1,0.6876712328767123,0.06954918056832607
2,0.7452054794520548,0.06834639447415282
3,1.2054794520547945,0.0750898074575642
4,1.3205479452054794,0.07314309706627536
5,1.8383561643835613,0.07857805733338111
6,2.3753424657534246,0.08154859617079573
7,3.084931506849315,0.08419911864791682
8,3.238356164383561,0.08280503870076653
9,3.871232876712329,0.08588135605862947
10,3.989041095890411,0.07275338988425574
11,5.156164383561643,0.08595345678366463
12,5.7315068493150685,0.08440800323889447
13,7.073972602739726,0.08828634641480639
14,7.687671232876713,0.0998381379632914
15,8.33972602739726,0.0878735926210086
16,8.85753424657534,0.08915159373504676
17,9.336986301369864,0.05436687477542712
18,9.413698630136986,0.09123550529456824
19,12.884931506849314,0.09057300368311802
20,13.843835616438355,0.0910856903539823
21,21.898630136986302,0.09581714269572
