,maturity,rates
0,0.2273972602739726,0.06539144218521542
1,0.9369863013698628,0.06588747927359873
2,1.5123287671232877,0.0664025170195783
3,1.9726027397260275,0.06581459814744843
4,2.854794520547945,0.06593695958322596
5,3.2,0.0669020343273086
6,3.4684931506849317,0.06226142404152765
7,3.5260273972602736,0.06751908757731226
8,4.120547945205479,0.06741976067640815
9,4.5041095890410965,0.0675984026796758
10,4.638356164383562,0.06712540077736652
11,5.117808219178082,0.06826741125128677
12,5.1945205479452055,0.06722081753280143
13,5.7315068493150685,0.0699755012223661
14,6.3643835616438365,0.06949249282029657
15,8.282191780821918,0.07241595064055496
16,8.665753424657536,0.07277160019892127
17,9.624657534246575,0.07239111182620148
18,10.967123287671232,0.07284033549989513
19,13.287671232876713,0.07401124409705791
20,14.802739726027394,0.07492447961512566
21,15.934246575342465,0.07464605947076075
22,17.67945205479452,0.07384727855848215
