,maturity,rates
0,0.11506849315068493,0.062163344584331724
1,0.5753424657534246,0.057898474354698026
2,1.4575342465753425,0.05810419808676669
3,1.8027397260273967,0.05803018447647166
4,2.0712328767123287,0.052175701147460944
5,2.128767123287671,0.0582079127604226
6,2.723287671232877,0.058584355727570786
7,3.106849315068493,0.05862427572436805
8,3.2410958904109592,0.05892640714283934
9,3.72054794520548,0.056067902270640936
10,3.797260273972603,0.059497505790078925
11,4.3342465753424655,0.05955874535214769
12,4.717808219178083,0.059730060376167834
13,4.9671232876712335,0.059911966903790075
14,6.041095890410959,0.06081627289188898
15,6.884931506849315,0.06124264928555979
16,6.942465753424657,0.06153240773383872
17,7.2684931506849315,0.06161313095598926
18,8.227397260273973,0.06171091930155598
19,9.56986301369863,0.06280631436120668
20,10.452054794520548,0.06302709261540561
21,11.89041095890411,0.06464083001059527
22,13.405479452054793,0.06504564632931448
23,14.536986301369865,0.06525179503149997
24,16.28219178082192,0.07006686035063488
25,19.389041095890416,0.06518930258583427
