,maturity,rates
0,0.4931506849315068,0.07417624709504572
1,1.0684931506849316,0.07335527989081947
2,1.5287671232876712,0.07541553061834204
3,2.410958904109589,0.07692644185556298
4,2.756164383561644,0.07846469776832399
5,3.0246575342465762,0.06916859854718296
6,3.0821917808219177,0.07942422654571571
7,3.676712328767124,0.079443600220205
8,4.06027397260274,0.079750359640212
9,4.1945205479452055,0.08075644491086073
10,4.673972602739727,0.07894834713477945
11,4.750684931506847,0.08062681991307569
12,5.287671232876712,0.08212474021863099
13,5.9205479452054774,0.08223438994113154
14,7.838356164383563,0.08349711635736802
15,8.221917808219178,0.08369549550830979
16,9.18082191780822,0.08355374344511543
17,10.523287671232877,0.08499160263025546
18,12.843835616438355,0.0852905213997477
19,14.358904109589036,0.08500916647888494
20,15.490410958904107,0.08497936045996761
21,17.235616438356164,0.08366731319542818
