TRADEDATE,short,medium,long
2014-01-09,103.43448504235107,116.85460609063924,144.79028709344527
2014-01-10,103.37005891823915,116.36974131908599,140.1708970957118
2014-01-13,103.30814773639995,116.39281704715638,140.71866372031644
2014-01-14,103.55158582148417,116.28669601699298,139.88937545561743
2014-01-15,103.55517936263215,116.77120267075752,143.75231220597442
2014-01-16,103.59855199278154,115.70023936804243,144.8242183577643
2014-01-17,103.50317964167317,115.69082764148735,144.6013063758091
2014-01-20,102.93352344322012,116.67680773360448,137.76429406573195
2014-01-21,103.48627260793168,115.35130212381358,144.52580230932438
2014-01-22,103.4588742091704,115.83322552403911,138.2165287457334
2014-01-23,103.33619614097137,115.03163897521168,142.16617336909422
2014-01-24,103.24089397019517,114.73500409814623,149.65060807417157
2014-01-27,102.7208596304756,114.17789918699499,136.18836093733174
2014-01-28,102.87463796296524,114.12320705643057,141.46309786174845
2014-01-29,102.66698956775289,113.83854225954889,138.73077010872075
2014-01-30,102.53286591056784,112.44109417964498,138.34191845724717
2014-01-31,101.72243022922794,114.6988133653822,120.48848632070346
2014-02-03,101.94248091556145,112.84720805234552,137.50656881997452
2014-02-04,102.10843866821743,113.60715736579297,137.20137978222994
2014-02-05,103.07756476360845,115.21013190384343,145.90127653048216
2014-02-06,101.84920946990238,114.51760224302913,141.7446757828552
2014-02-07,102.63560230794249,114.56277764356904,142.08784583264702
2014-02-10,101.76304982803289,117.50141703102935,150.65267624672592
2014-02-11,104.49414018033639,112.78844862701484,119.21688076281954
2014-02-12,102.61740333639355,114.24912938949018,148.1269855317837
2014-02-13,102.52797526625503,113.88302795308564,143.09395171901977
2014-02-14,102.4023367876074,113.79255283215137,142.48037107764372
2014-02-17,102.53795450118871,113.71070829030833,148.77238358073546
2014-02-18,102.08613021384794,115.62816707183089,121.59311870116703
2014-02-19,102.1582044285829,113.34138185813981,145.23655031195167
2014-02-20,97.28797299447432,118.90235177830874,172.38333829636002
2014-02-21,101.61083976621447,112.67978073250045,135.8586054455234
2014-02-24,102.1202857173035,112.57543880838776,145.88809313357902
2014-02-25,102.06001666627246,113.00852356021082,148.51532675395714
2014-02-26,101.7170530204823,112.81952704905717,135.96187825152936
2014-02-27,101.17796041136734,111.97162545974248,139.72272582154923
2014-02-28,101.54670654451706,114.24990242442493,119.9543871070442
2014-03-03,100.64412508221808,110.21104506847837,134.70545026479527
2014-03-04,100.70558846747605,109.88314707691171,137.2577631773529
2014-03-05,99.86043653738005,111.5421218974279,134.42679971424127
2014-03-06,100.30614236715144,109.91799742660386,141.2811745771135
2014-03-07,99.58399553472049,110.04277568424794,136.41901224265928
2014-03-11,99.9249554346059,108.5000165195193,149.21211849625175
2014-03-12,98.49770748805416,106.63351231825516,130.60666834587948
2014-03-13,98.34874838067309,106.96342890540892,130.87791310896495
2014-03-14,98.11291142443741,105.41285370874667,119.7727631314008
2014-03-17,99.64942185849209,106.30631795586453,139.48654447577564
2014-03-18,98.72625184273636,107.24968366929315,111.75719140342659
2014-03-19,99.1806046192188,106.25350182813236,124.06852941011324
2014-03-20,97.95377502099167,107.71194394208027,132.53207955971902
2014-03-21,98.68874719618809,105.62576052177398,120.09043929143559
2014-03-24,99.3082822857313,106.08816029220313,123.39859322613705
2014-03-25,101.82610978695915,105.61024833985114,125.90851541941349
2014-03-26,97.98634242142353,108.0760936539832,132.92671271961382
2014-03-27,99.33108571113662,107.53720927048869,128.0687430261022
2014-03-28,99.20330299951482,107.96578457503824,123.73045129162115
2014-03-31,99.42035587037688,109.38014699706937,128.84953760928977
2014-04-01,101.02883473780396,109.7360250155568,127.68449616041944
2014-04-02,99.56542330153455,108.77593753921278,125.93430206516699
2014-04-03,99.70713793736712,107.75210850508336,129.4750595581806
2014-04-04,99.40497883962381,110.80901199386966,138.91399279270172
2014-04-07,95.13131303716618,111.43538395274652,145.1976845680517
2014-04-08,99.42397131783184,108.42379582501215,133.0014624532838
2014-04-09,100.36801237262078,108.79446142592366,139.71370226552426
2014-04-10,99.95404535618835,109.13973255085378,131.24313226802266
2014-04-11,101.9888590603843,110.25067740852495,120.32933895241405
2014-04-14,100.0496174520238,107.96368939936355,128.52430673510705
2014-04-15,99.73101658849541,109.7037135416308,114.60669079539953
2014-04-16,99.24072954290314,108.50025740726363,113.20559385723065
2014-04-17,93.47098352472611,106.75078621719292,129.41677152257677
2014-04-18,99.73777194417092,109.72158290387509,114.62862153261145
2014-04-21,99.92508994502109,107.32020540424584,134.0320811170455
2014-04-22,99.07760170968646,107.85985508674878,132.09472133636277
2014-04-23,100.2944917137786,106.8048925046845,129.32586752604254
2014-04-24,99.45835729689811,107.44723004996017,122.92365412535092
2014-04-25,98.21387311377526,106.05151761096542,121.18811882828133
2014-04-28,98.29112758058594,104.181453564001,131.09773139140364
2014-04-29,98.53556425395138,106.7871563612149,111.22155603118115
2014-04-30,93.34233536809188,107.63176019083033,146.55616277416965
2014-05-05,99.42822243495394,104.83118500901946,119.2471361075999
2014-05-06,98.49113214430963,106.67998150556886,111.09789306184248
2014-05-07,98.97613802862924,106.66262726403644,127.05991718215125
2014-05-08,99.54286196193921,109.24071654332987,114.06698556113352
2014-05-12,99.32273094994473,107.84768747540451,128.9072779050372
2014-05-13,92.25904313370151,114.4607196518485,163.05567141384464
2014-05-14,99.32422715888751,108.05668538325759,136.4245887333395
2014-05-15,87.48033978540008,49.79787692003356,53.88313475527899
2014-05-16,98.94940937331813,108.02727988668317,132.66369403807025
2014-05-19,99.04179344186578,108.40110426387449,122.23272477423919
2014-05-20,95.25853446054472,108.4232980860092,153.57927612846888
2014-05-21,98.41750066796592,110.09898784736362,139.62957777875738
2014-05-22,99.48385557019952,109.30237830936646,131.22442599405713
2014-05-23,99.54203483921101,109.23071409186954,133.22534377558267
2014-05-26,99.74446576266982,110.22651793022237,136.71657834567068
2014-05-27,99.55966324804072,109.39071802380701,135.48512340036538
2014-05-28,99.61036133674772,109.16503368107824,138.3411637544875
2014-05-29,99.62544296297114,109.85737705874193,133.81258059729498
2014-05-30,100.15121825585322,109.66384186977415,131.71494281778786
