TRADEDATE,Short,Medium,Long
2014-01-09,103.4523229220792,116.86146015541212,144.1720705782759
2014-01-10,103.6366944871347,116.07964280271838,148.83083705061483
2014-01-13,103.629363363224,116.076174286753,149.37250014149726
2014-01-14,103.71481267091144,115.95576858624463,148.11375752890697
2014-01-15,103.89219277798729,115.95927311693114,151.74492872649353
2014-01-16,103.59813555788467,115.67718843293099,145.3044761557051
2014-01-17,103.51270613696043,115.62209301594386,149.04554214203583
2014-01-20,103.77875410035706,115.53165129647253,145.80927659402312
2014-01-21,103.47379623667224,115.28322450688358,146.63992095362178
2014-01-22,103.71775278360853,115.59353067462999,139.12830400870988
2014-01-23,103.39483414594508,115.05862746932814,140.51644078398976
2014-01-24,103.24272506519038,114.73509195276011,149.6086967564532
2014-01-27,102.95147640892336,113.91013480544032,137.3053861876566
2014-01-28,102.9338092590851,113.86869906285112,143.37743047018688
2014-01-29,102.64924429868907,113.8716163958758,138.43400448002777
2014-01-30,102.37653900334652,112.33910839996426,139.07692005733136
2014-01-31,102.29587999007535,112.93252562890527,137.20057744160695
2014-02-03,102.10580001299635,112.72978796875046,137.1951875989938
2014-02-04,102.25112877528738,113.39605784549458,137.77684855094842
2014-02-05,102.93583682807399,115.3511557786545,138.79822592675384
2014-02-06,102.56896475896013,114.34455454115427,141.28564731969072
2014-02-07,102.67457427385516,114.58222735069937,141.74807126394327
2014-02-10,102.70917076850995,114.58309432793722,142.24755323435147
2014-02-11,102.75015518606644,114.07050821717127,148.7021539005093
2014-02-12,102.84928480700174,114.29100514722529,148.9596094340537
2014-02-13,102.49047341199622,113.9714562747562,141.56781872069507
2014-02-14,102.50358419261363,113.63847129629927,143.571277938268
2014-02-17,102.52340076996637,113.8833383907473,141.19430369583327
2014-02-18,102.54772198750148,113.30777624360405,144.81515131687632
2014-02-19,101.77784276614139,113.42990775222847,142.34135635205632
2014-02-20,102.02228736754088,112.42202062649896,138.51303212608235
2014-02-21,101.92916894219198,112.53397816614884,139.11375662289612
2014-02-24,102.00931977885553,112.81859645467944,140.04116438992344
2014-02-25,101.94326501322196,113.22936814180628,141.2060515545633
2014-02-26,101.74159251624337,112.789808600388,136.12467396442187
2014-02-27,101.69338952889562,112.12651821013588,138.80740744178402
2014-02-28,101.83943438565632,112.36463477895896,138.8512625997262
2014-03-03,100.68468002587852,110.19589610872656,134.80642493578557
2014-03-04,100.77325320288969,109.88980597977516,134.83327386371
2014-03-05,100.47881822944058,110.82791888571703,139.47558798978866
2014-03-06,100.2160842135168,110.08667977114378,135.87460612628738
2014-03-07,100.11673715927951,109.71549707042175,138.09059701964185
2014-03-11,99.92616671646284,108.50821311571849,148.8983219953195
2014-03-12,98.4213551272822,106.73619775873766,130.96305453980673
2014-03-13,98.10486995708544,106.99755870053468,132.115868025442
2014-03-14,98.14442129051957,105.37348570453617,121.11390807754312
2014-03-17,98.67927622245693,106.63621438131327,129.77737790305412
2014-03-18,98.53922288862266,105.71357739267225,129.39389398662232
2014-03-19,99.09544998057139,106.39965692013679,122.9678128257025
2014-03-20,99.1678631485831,107.2502301351868,125.6893992355952
2014-03-21,98.84692077275056,104.90313094711325,125.21096759342254
2014-03-24,98.81178983829949,106.77963875291054,118.90443559686234
