TRADEDATE,short,medium,long
2014-01-09,103.43739774733643,116.85636473311384,144.70912298579617
2014-01-10,103.63320617818192,116.1631263612162,143.63153847158497
2014-01-13,103.62449487035343,116.08350818490513,148.98211398873224
2014-01-14,103.71171172144925,115.96693541819184,147.07156171679168
2014-01-15,103.88999758772667,115.96073531830764,151.82646572693056
2014-01-16,103.58999707758996,115.82228752369247,143.46821004841632
2014-01-17,103.50921989628846,115.6241870401826,149.09319133016274
2014-01-20,103.77895669023741,115.55955948505999,144.8686647805185
2014-01-21,103.47732425839172,115.27909544014474,146.68328806332127
2014-01-22,103.71687342394912,115.59443659037376,139.12377282970968
2014-01-23,103.39440677100072,115.05903142725512,140.51428994127252
2014-01-24,103.24394160354288,114.7347862369875,149.5715338311727
2014-01-27,102.95283076124909,113.90894209448797,137.31123193985223
2014-01-28,102.93800364209099,113.88333160570633,143.13907073004498
2014-01-29,102.65112801591621,113.86889839167027,138.44903412325772
2014-01-30,102.37633298610491,112.3447948611104,139.00004874306148
2014-01-31,102.29588867285443,112.93275747107144,137.19794289464414
2014-02-03,101.9378132330777,112.85194722032938,137.48742257513356
2014-02-04,102.25242169741547,113.39359626836308,137.78943106253269
2014-02-05,102.94748893192254,115.33384414367362,138.8910939346048
2014-02-06,102.56881389752314,114.34472543008314,141.2846987418426
2014-02-07,102.67024360900089,114.58516475844482,141.72640192388792
2014-02-10,102.7091307063913,114.58335060601931,142.24455418706424
2014-02-11,102.71238235052799,114.23988826054955,141.66724464164906
2014-02-12,102.82518629174974,114.4628982406675,141.99070199264224
2014-02-13,102.50270805514187,113.8015033458557,148.40059919772082
2014-02-14,102.50390065821928,113.63669795969122,143.58908416128963
2014-02-17,102.54100132464673,113.70867136501448,148.87384748487466
2014-02-18,102.54947788798434,113.30857941706222,144.7756306403906
2014-02-19,101.77787768808174,113.42987066801089,142.34119702172958
2014-02-20,102.10595419911661,112.18322721806274,147.11070692579597
2014-02-21,101.92916170092789,112.53391033585456,139.11276846046175
2014-02-24,102.00928783188533,112.81855343710109,140.04071841650068
2014-02-25,101.94300677372448,113.22894733906809,141.1923709423902
2014-02-26,101.72956462927225,112.80642375506754,136.03658856400767
2014-02-27,101.69252562229747,112.12702914475773,138.80531543438576
2014-02-28,101.83935568002795,112.36467247030956,138.85109818684177
2014-03-03,100.59982092010065,110.21148664229611,135.95158393218247
2014-03-04,100.85656147533044,109.65679880236156,142.7000456781783
2014-03-05,100.73433102237655,110.54602408259422,140.18520215201167
2014-03-06,100.21656718126626,110.08654256852049,135.87432934599147
2014-03-07,100.10987576854717,109.72756076079244,138.04081842146792
2014-03-11,99.92655176210702,108.50747295476378,148.9097578705953
2014-03-12,98.42218621826052,106.7359745323618,130.96336343813815
2014-03-13,98.1042760857044,106.99772577775556,132.11296592408283
2014-03-14,98.14459455844226,105.37387922551645,121.08887950209197
2014-03-17,98.73397080399019,106.62520873466399,123.9292002155386
2014-03-18,98.53622218528287,105.7161116766608,129.385735077999
2014-03-19,99.13267028413523,106.3385711831667,123.29586639383561
2014-03-20,99.12759917444401,107.30790995819018,125.32813847192195
2014-03-21,98.84592758262778,104.9030886510295,125.21785158021332
2014-03-24,98.81198607247768,106.7792785467295,118.90783340102422
2014-03-25,99.06025630575083,106.81689485744468,128.90221043656854
2014-03-26,99.50963494719653,107.78942176451261,133.1074367806964
2014-03-27,99.40679978051037,107.43533199204404,128.08480896737146
2014-03-28,99.40039072624577,107.66757309042384,125.69378019089031
2014-03-31,100.12629778385653,108.75707679770532,132.66107298412172
2014-04-01,101.07009154129926,109.69811991225339,127.60960107453593
2014-04-02,99.64555065938842,108.65442491929656,126.80648916391294
2014-04-03,100.01096236794385,107.76071507171531,129.2666953213683
2014-04-04,100.30185958136838,108.66862343811039,131.39958817523274
2014-04-07,99.90675863783888,108.35263793723354,130.39923580878164
2014-04-08,100.0860547571585,108.41512638808686,130.33699391471183
2014-04-09,100.36937405637924,108.79292523124533,139.67083597160413
2014-04-10,100.14107282866776,108.92594604949548,131.77924082018407
2014-04-11,100.1813696212935,109.26459508459263,130.17993085260636
2014-04-14,100.04543011115607,107.9686564083323,128.5267742332441
2014-04-15,99.8265417530701,108.58394505862276,127.93626539117501
2014-04-16,99.6035936290632,107.1020565028454,128.62844304534235
2014-04-17,99.7123588620317,107.30689788136709,128.51823362380352
2014-04-18,100.15822304397756,108.02659145982409,130.43940225862187
2014-04-21,99.9233700486113,107.32660318310602,134.05189260818364
2014-04-22,99.77013244296953,107.9207039404152,130.892916883767
2014-04-23,100.29055717282705,106.85195147304321,127.50975860374321
2014-04-24,100.07804150908828,106.67019778720115,128.47748511066717
2014-04-25,98.76441431204134,105.02186904734029,127.5482889663412
2014-04-28,98.29242459617817,104.18887198378007,130.89349463997604
2014-04-29,98.36941767558167,105.77527114076477,125.83769343871192
2014-04-30,98.89611323821201,105.51759168668184,125.28076015664257
2014-05-05,98.64835215382749,104.85038924559572,127.30259654636471
2014-05-06,98.36209196452496,105.30590838911203,126.90153011655786
2014-05-07,98.91096133588114,106.73363477354839,127.10820974932949
2014-05-08,99.09618148816327,108.28149969929842,127.43367232427147
2014-05-12,99.2130019597232,108.1405691152484,127.00527004378417
2014-05-13,99.03918742207868,108.0801049204478,133.07295738477896
2014-05-14,99.24053621470452,108.20158093665418,133.16892132963298
2014-05-15,99.23579252544249,108.46279906028184,132.46738803251003
2014-05-16,98.97423109326263,108.01999854370965,133.02912667167294
2014-05-19,98.8570653317324,108.79881185312323,119.46375577336384
2014-05-20,99.10190480659695,108.57045537830686,130.4931292491993
2014-05-21,99.57435297235381,109.5790920264038,129.70913731912435
2014-05-22,99.43563549289203,109.39557528077597,130.42982327704917
2014-05-23,99.56344832362404,109.21362216783825,132.74999223366896
2014-05-26,99.71787724446109,110.2241555654102,135.76014366299574
2014-05-27,99.5593341063272,109.41006707131349,133.8435322791657
2014-05-28,99.61582572929446,109.16927665964735,137.60977462329322
2014-05-29,99.60495784117293,109.87909337729087,133.10743604977424
2014-05-30,99.64712568298239,110.31201781013118,126.96657688382636
2014-06-02,99.71946726947999,110.83861613211678,133.74861682311342
2014-06-03,99.75875837680637,110.51093073093949,135.22188054592516
2014-06-04,100.22547266715908,111.36038457110229,129.32694148233426
2014-06-05,99.71165320271584,111.36133930697773,129.81515031942757
2014-06-06,99.92415859442555,111.81109360055484,136.8607505275445
2014-06-09,100.14217204519974,112.08907468210049,125.18304539408457
2014-06-10,99.82815632356944,111.86798663067174,127.60938521102038
2014-06-11,99.92978911167019,111.71312577259062,130.69302832046228
2014-06-16,99.38278581838713,110.8229150284214,125.80294707872471
2014-06-17,99.92940073402984,109.97863803241573,137.54177603663936
2014-06-18,100.32247252653113,110.64883707613367,131.25307385717747
2014-06-19,99.7258379818947,111.2669422085641,126.13225934037371
2014-06-20,100.01766235406777,111.10137776766628,131.3074818967154
2014-06-23,99.93538594404909,111.22977327873218,129.34103155381166
2014-06-24,100.04130794956153,111.5007847798678,139.57315817821262
2014-06-25,100.10466400470915,111.5823242835313,138.84559816079138
2014-06-26,100.22070619354325,112.00720147463026,139.94659473185885
2014-06-27,100.16610876589533,112.38762632736388,127.48859484619625
2014-06-30,99.98484963382418,111.978891319145,127.58182637140925
2014-07-01,100.04943118061928,111.74482730580314,135.34349112114856
2014-07-02,100.13191802041311,110.97070987538625,144.81441631535412
2014-07-03,99.9857512436152,111.48789323043697,130.86672345991246
2014-07-04,100.0180440981472,111.61259925710277,130.85042488038474
2014-07-07,99.87476555609675,111.36022004532686,130.00930355606158
2014-07-08,99.90360123313269,111.65322294577736,131.04004868916903
2014-07-09,99.96902931914539,111.28273928532204,139.4626669605514
2014-07-10,99.75366453526598,110.84978017096464,135.98189793967202
2014-07-11,99.46751135593394,110.73654843344593,130.1879511599063
2014-07-14,99.35708794348861,110.36104365715055,132.29250043752808
2014-07-15,99.20354477137812,110.3170015331713,130.5331103064548
2014-07-16,99.73599397998439,110.07428056608752,131.36729671516687
2014-07-17,98.85900565446302,108.59643996382118,132.11838888008862
2014-07-18,98.54468964978656,107.9163720648923,133.02175342051362
2014-07-21,98.48988598749122,107.14742694270515,130.28927680841628
2014-07-22,98.60391265349587,107.59929760814863,129.60798783339263
2014-07-23,98.87937897982383,108.03373244455688,133.04080108588101
