,maturity,rates
0,0.6876712328767123,0.07468343457835469
1,1.263013698630137,0.07338624252172667
2,1.7232876712328766,0.0756996242060356
3,2.6054794520547944,0.07780837303701903
4,2.9506849315068493,0.07931524276677451
5,3.2191780821917813,0.07024748870063077
6,3.276712328767123,0.08140411243361875
7,3.871232876712329,0.08007407054311987
8,4.2547945205479465,0.08342055003513471
9,4.389041095890411,0.08427080591776105
10,4.868493150684932,0.08337408756741463
11,4.945205479452055,0.08494496815970976
12,5.4821917808219185,0.08606701160133
13,6.115068493150685,0.086738054616661
14,8.032876712328768,0.08803918476342222
15,8.416438356164383,0.08679447718086188
16,9.375342465753425,0.08657483905585012
17,10.717808219178082,0.088007642244952
18,13.038356164383561,0.08745916476027284
19,14.553424657534249,0.0877761333190188
20,15.684931506849315,0.0867531366968245
21,17.43013698630137,0.08478077242347332
