,maturity,rates
0,0.5698630136986301,0.06112077738691125
1,0.8958904109589041,0.05969791708383761
2,1.356164383561644,0.06059491895181854
3,1.4712328767123288,0.06050613703886888
4,1.9890410958904108,0.06298805890583176
5,2.526027397260274,0.06545242157107718
6,3.2356164383561645,0.06881675524710636
7,3.3890410958904114,0.06910771952315936
8,4.021917808219178,0.0699407349635091
9,4.139726027397259,0.07038861281255389
10,5.306849315068493,0.07305494353567724
11,5.882191780821918,0.07369303401060065
12,6.342465753424658,0.07528290039411374
13,7.224657534246575,0.07622203045323862
14,7.838356164383563,0.07360819582718328
15,8.490410958904107,0.07798643190088085
16,9.008219178082193,0.07864061811319455
17,9.487671232876714,0.06547190481154214
18,9.564383561643837,0.08044841075127672
19,13.035616438356163,0.08150055719527721
20,13.994520547945205,0.08221229382248861
21,22.049315068493147,0.07797317625464184
