,maturity,rates
1,0.4054794520547945,0.030655985471334624
2,0.9232876712328768,0.05122277973236039
3,1.4602739726027398,0.06724959886217786
4,2.1698630136986297,0.07899463975505001
5,2.3232876712328765,0.07976284117640196
6,2.956164383561644,0.08486799775335692
7,3.0739726027397265,0.08371504904007593
8,3.5315068493150683,0.08972980265990169
9,4.241095890410959,0.09129947484395058
10,4.816438356164384,0.09454796208424188
11,5.276712328767124,0.0953326135742224
12,6.1589041095890416,0.09739799071583714
13,6.772602739726027,0.09779729766034666
14,7.424657534246576,0.10043243107746926
15,7.942465753424657,0.09899626649269323
16,8.421917808219177,0.10596504678343792
17,8.498630136986304,0.09728024137378102
18,11.96986301369863,0.0966192645894638
19,12.92876712328767,0.09855646589308996
20,20.983561643835614,0.10862300404302214
