,maturity,rates
0,0.8273972602739726,0.041313234580978665
1,1.1726027397260277,0.043918838783344634
2,1.4410958904109592,0.03999335765959785
3,1.498630136986301,0.04368410587444207
4,2.0931506849315067,0.04442906179481915
5,2.4767123287671238,0.04559904145129548
6,2.6109589041095886,0.04564298422214791
7,3.0904109589041098,0.0478784453580774
8,3.1671232876712327,0.046128123978629205
9,3.3013698630136985,0.04655003003886487
10,3.704109589041096,0.04747533530610946
11,4.087671232876712,0.04798582310644599
12,4.336986301369863,0.04874215970690033
13,5.084931506849316,0.049765313501029106
14,5.410958904109589,0.0501171311987227
15,6.2547945205479465,0.050198662646228506
16,6.312328767123288,0.05117819643729229
17,6.638356164383563,0.0510510326044311
18,7.30958904109589,0.05221472976425896
19,7.597260273972603,0.052424061775021985
20,8.93972602739726,0.05467591595614115
21,9.821917808219178,0.05548728168520559
22,11.26027397260274,0.05758841592376669
23,12.775342465753427,0.05916865331427148
24,13.906849315068493,0.05973600940046538
25,15.095890410958905,0.05888053187215094
26,15.652054794520547,0.06450263251516035
27,18.75890410958904,0.06041651683227577
