TRADEDATE,SU26205RMFS3,SU26207RMFS9,SU26208RMFS7,SU26209RMFS5,SU26210RMFS3,SU26211RMFS1,SU26212RMFS9,SU26214RMFS5,SU26215RMFS2,SU26216RMFS0,SU26217RMFS8,SU26218RMFS6,SU26219RMFS4,SU46011RMFS1,SU46012RMFS9,SU46018RMFS6,SU46019RMFS4,SU46020RMFS2,SU46022RMFS8,SU46023RMFS6
2016-09-07,29.15,4.69,1.44,8.75,15.65,6.71,6.76,17.18,2.68,20.56,2.88,35.86,14.86,1.92,32.13,1.25,5.54,5.29,8.06,7.6
2016-09-08,29.36,4.91,1.64,8.95,15.84,6.9,6.95,17.36,2.88,20.74,3.08,36.09,15.07,2.19,32.23,1.43,5.57,5.48,8.22,7.83
2016-09-09,29.57,5.14,1.85,9.16,16.02,7.1,7.15,17.53,3.07,20.93,3.29,36.33,15.29,2.47,32.32,1.6,5.6,5.67,8.38,8.05
2016-09-12,30.2,5.81,2.47,9.79,16.58,7.67,7.73,18.06,3.64,21.48,3.9,37.02,15.92,3.29,32.59,2.14,5.7,6.24,8.88,8.72
2016-09-13,30.4,6.03,2.67,10.0,16.77,7.86,7.92,18.23,3.84,21.66,4.11,37.26,16.14,3.56,32.69,2.32,5.74,6.43,9.04,8.94
2016-09-14,30.61,6.25,2.88,10.2,16.96,8.05,8.11,18.41,4.03,21.85,4.32,37.49,16.35,3.84,32.78,2.49,5.77,6.62,9.21,9.17
2016-09-15,30.82,6.48,3.08,10.41,17.14,8.25,8.3,18.58,4.22,22.03,4.52,37.72,16.56,4.11,32.87,2.67,5.8,6.81,9.37,9.39
2016-09-16,31.03,6.7,3.29,10.62,17.33,8.44,8.5,18.76,4.41,22.21,4.73,37.96,16.77,4.38,32.96,2.85,5.84,6.99,9.53,9.61
2016-09-19,31.65,7.37,3.9,11.25,17.89,9.01,9.08,19.29,4.99,22.76,5.34,38.65,17.41,5.21,33.24,3.38,5.93,7.56,10.03,10.28
2016-09-20,31.86,7.59,4.11,11.45,18.07,9.2,9.27,19.46,5.18,22.95,5.55,38.89,17.62,5.48,33.33,3.56,5.97,7.75,10.19,10.51
2016-09-21,32.07,7.82,4.32,11.66,18.26,9.4,9.46,19.64,5.37,23.13,5.75,39.12,17.83,5.75,0.0,3.74,6.0,7.94,10.36,10.73
2016-09-22,32.28,8.04,4.52,11.87,18.45,9.59,9.66,19.81,5.56,23.31,5.96,39.35,18.05,6.03,0.09,3.92,6.03,8.13,10.52,10.96
2016-09-23,32.49,8.26,4.73,12.08,18.63,9.78,9.85,19.99,5.75,23.5,6.16,39.59,18.26,6.3,0.18,4.1,6.07,8.32,10.69,11.18
2016-09-26,33.11,8.93,5.34,12.7,19.19,10.35,10.43,20.51,6.33,24.05,6.78,40.28,18.9,7.12,0.45,4.63,6.16,8.89,11.18,11.85
2016-09-27,33.32,9.16,5.55,12.91,19.38,10.55,10.62,20.69,6.52,24.23,6.99,40.52,19.11,7.4,0.54,4.81,6.2,9.07,11.34,12.07
2016-09-28,33.53,9.38,5.75,13.12,19.56,10.74,10.82,20.86,6.71,24.42,7.19,40.75,0.0,7.67,0.63,4.99,6.23,9.26,11.51,12.3
2016-09-29,33.74,9.6,5.96,13.33,19.75,10.93,11.01,21.04,6.9,24.6,7.4,40.98,0.21,7.95,0.72,5.17,6.26,9.45,11.67,12.52
2016-09-30,33.94,9.83,6.16,13.54,19.94,11.12,11.2,21.21,7.1,24.78,7.6,41.22,0.42,8.22,0.81,5.34,6.3,9.64,11.84,12.74
2016-10-03,34.57,10.49,6.78,14.16,20.5,11.7,11.78,21.74,7.67,25.33,8.22,41.91,1.06,9.04,1.08,5.88,6.4,10.21,12.33,13.41
2016-10-04,34.78,10.72,6.99,14.37,20.68,11.89,11.97,21.92,7.86,25.52,8.43,42.15,1.27,9.32,1.17,6.06,6.43,10.4,12.49,13.64
2016-10-05,34.98,10.94,7.19,14.58,20.87,12.08,12.17,22.09,8.05,25.7,8.63,0.0,1.49,9.59,1.26,6.23,6.46,10.59,12.66,13.86
2016-10-06,35.19,11.16,7.4,14.79,21.05,12.27,12.36,22.27,8.25,25.88,8.84,0.23,1.7,9.86,1.35,6.41,6.49,10.78,12.82,14.09
2016-10-07,35.4,11.39,7.6,14.99,21.24,12.46,12.55,22.44,8.44,26.07,9.04,0.47,1.91,10.14,1.44,6.59,6.53,10.96,12.99,14.31
2016-10-10,36.03,12.06,8.22,15.62,21.8,13.04,13.13,22.97,9.01,26.62,9.66,1.16,2.55,10.96,1.71,7.13,6.63,11.53,13.48,14.98
2016-10-11,36.23,12.28,8.43,15.83,21.99,13.23,13.33,23.14,9.2,26.8,9.86,1.4,2.76,11.23,1.8,7.3,6.66,11.72,13.64,15.2
2016-10-12,36.44,12.5,8.63,16.03,22.17,13.42,13.52,23.32,9.4,26.99,10.07,1.63,2.97,11.51,1.89,7.48,6.69,11.91,13.81,15.43
2016-10-13,36.65,12.73,8.84,16.24,22.36,13.61,13.71,23.49,9.59,27.17,10.27,1.86,3.18,11.78,1.98,7.66,6.73,12.1,13.97,15.65
2016-10-14,36.86,12.95,9.04,16.45,22.54,13.81,13.91,23.67,9.78,27.35,10.48,2.1,3.4,12.06,2.07,7.84,6.76,12.29,14.14,15.87
2016-10-17,37.48,13.62,9.66,17.08,23.1,14.38,14.48,24.2,10.35,27.9,11.1,2.79,4.03,12.88,2.34,8.37,6.86,12.86,14.63,16.54
2016-10-18,37.69,13.84,9.86,17.28,23.29,14.57,14.68,24.37,10.55,28.09,11.3,3.03,4.25,13.15,2.43,8.55,6.89,13.04,14.8,16.77
2016-10-19,0.0,14.07,10.07,17.49,23.48,14.77,14.87,24.55,10.74,28.27,11.51,3.26,4.46,13.43,2.52,8.73,6.92,13.23,14.96,16.99
2016-10-20,0.21,14.29,10.27,17.7,23.66,14.96,15.06,24.72,10.93,28.45,11.71,3.49,4.67,13.7,2.61,8.91,6.96,13.42,15.12,17.22
2016-10-21,0.42,14.51,10.48,17.91,23.85,15.15,15.26,24.9,11.12,28.64,11.92,3.73,4.88,13.97,2.7,9.08,6.99,13.61,15.29,17.44
2016-10-24,1.04,15.18,11.1,18.53,24.41,15.72,15.84,25.42,11.7,29.19,12.54,4.42,5.52,14.8,2.97,9.62,7.09,14.18,15.78,18.11
2016-10-25,1.25,15.41,11.3,18.74,24.59,15.92,16.03,25.6,11.89,29.37,12.74,4.66,5.73,15.07,3.06,9.8,7.12,14.37,15.95,18.33
2016-10-26,1.46,15.63,11.51,18.95,24.78,16.11,16.22,25.77,12.08,29.56,12.95,4.89,5.94,15.34,3.15,9.98,7.15,14.56,16.11,18.56
2016-10-27,1.67,15.85,11.71,19.16,24.97,16.3,16.42,25.95,12.27,29.74,13.15,5.12,6.16,15.62,3.24,10.15,7.19,14.75,16.28,18.78
2016-10-28,1.87,16.08,11.92,19.37,25.15,16.49,16.61,26.12,12.46,29.92,13.36,5.36,6.37,15.89,3.33,10.33,7.22,14.93,16.44,19.0
2016-10-31,2.5,16.75,12.54,19.99,25.71,17.07,17.19,26.65,13.04,30.47,13.97,6.05,7.01,16.71,3.6,10.87,7.32,15.5,16.93,19.67
2016-11-01,2.71,16.97,12.74,20.2,25.9,17.26,17.38,26.83,13.23,30.66,14.18,6.29,7.22,16.99,3.69,11.04,7.35,15.69,17.1,19.9
2016-11-02,2.92,17.19,12.95,20.41,26.08,17.45,17.58,27.0,13.42,30.84,14.38,6.52,7.43,17.26,3.78,11.22,7.38,15.88,17.26,20.12
2016-11-03,3.12,17.42,13.15,20.62,26.27,17.64,17.77,27.18,13.61,31.02,14.59,6.75,7.64,17.53,3.87,11.4,7.42,16.07,17.43,20.35
2016-11-07,3.96,18.31,13.97,21.45,27.02,18.41,18.54,27.88,14.38,31.76,15.41,7.68,8.49,18.63,4.22,12.11,7.55,16.83,18.08,21.24
2016-11-08,4.16,18.53,14.18,21.66,27.2,18.6,18.73,28.05,14.57,31.94,15.62,7.92,8.7,18.9,4.31,12.29,7.58,17.01,18.25,21.46
2016-11-09,4.37,18.76,14.38,21.87,27.39,18.79,18.93,28.23,14.77,32.13,15.82,8.15,8.92,19.18,4.4,12.47,7.62,17.2,18.41,21.69
2016-11-10,4.58,18.98,14.59,22.07,27.58,18.98,19.12,28.4,14.96,32.31,16.03,8.38,9.13,19.45,4.49,12.65,7.65,17.39,18.58,21.91
2016-11-11,4.79,19.2,14.8,22.28,27.76,19.18,19.31,28.58,15.15,32.49,16.23,8.62,9.34,19.73,4.58,12.83,7.68,17.58,18.74,22.13
2016-11-14,5.41,19.87,15.41,22.91,28.32,19.75,19.89,29.1,15.72,33.04,16.85,9.31,9.98,20.55,4.85,13.36,7.78,18.15,19.23,22.8
2016-11-15,5.62,20.1,15.62,23.11,28.51,19.94,20.09,29.28,15.92,33.23,17.06,9.55,10.19,20.82,4.94,13.54,7.81,18.34,19.4,23.03
2016-11-16,5.83,20.32,15.82,23.32,28.69,20.13,20.28,29.46,16.11,0.0,17.26,9.78,10.4,21.1,5.03,13.72,7.85,18.53,19.56,23.25
2016-11-17,6.04,20.54,16.03,23.53,28.88,20.33,20.47,29.63,16.3,0.18,17.47,10.01,10.62,21.37,5.12,13.89,7.88,18.72,19.73,23.48
2016-11-18,6.25,20.77,16.23,23.74,29.07,20.52,20.67,29.81,16.49,0.37,17.67,10.25,10.83,21.64,5.21,14.07,7.91,18.9,19.89,23.7
2016-11-21,6.87,21.44,16.85,24.36,29.62,21.09,21.24,30.33,17.07,0.92,18.29,10.94,11.46,22.47,5.48,14.61,8.01,19.47,20.39,24.37
2016-11-22,7.08,21.66,17.06,24.57,29.81,21.29,21.44,30.51,17.26,1.1,18.49,11.18,11.68,22.74,5.57,14.78,8.04,19.66,20.55,24.59
2016-11-23,7.29,21.88,17.26,24.78,30.0,21.48,21.63,30.68,17.45,1.29,18.7,11.41,11.89,23.01,5.66,14.96,8.08,19.85,20.71,24.82
2016-11-24,7.5,22.11,17.47,24.99,30.18,21.67,21.82,30.86,17.64,1.47,18.91,11.64,12.1,23.29,5.75,15.14,8.11,20.04,20.88,25.04
2016-11-25,7.7,22.33,17.67,25.2,30.37,21.86,22.02,31.03,17.83,1.65,19.11,11.88,12.31,23.56,5.84,15.32,8.14,20.23,21.04,25.26
2016-11-28,8.33,23.0,18.29,25.82,30.93,22.44,22.6,31.56,18.41,2.2,19.73,12.57,12.95,24.38,6.11,15.85,8.24,20.8,21.54,25.93
2016-11-29,8.54,23.22,18.49,26.03,31.12,22.63,22.79,31.73,18.6,2.39,19.93,12.81,13.16,24.66,6.2,16.03,8.27,20.98,21.7,26.16
2016-11-30,8.75,23.45,18.7,26.24,31.3,22.82,22.98,0.0,18.79,2.57,20.14,13.04,13.38,24.93,6.29,0.0,8.31,21.17,21.86,26.38
2016-12-01,8.95,23.67,18.91,26.45,31.49,23.01,23.18,0.18,18.98,2.75,20.34,13.27,13.59,25.21,6.38,0.18,8.34,21.36,22.03,26.61
2016-12-02,9.16,23.89,19.11,26.65,31.67,23.2,23.37,0.35,19.18,2.94,20.55,13.51,13.8,25.48,6.47,0.36,8.37,21.55,22.19,26.83
2016-12-05,9.79,24.56,19.73,27.28,32.23,23.78,23.95,0.88,19.75,3.49,21.17,14.2,14.44,26.3,6.74,0.89,8.47,22.12,22.69,27.5
2016-12-06,10.0,24.79,19.93,27.49,32.42,23.97,24.14,1.05,19.94,3.67,21.37,14.44,14.65,26.58,6.83,1.07,8.51,22.31,22.85,27.72
2016-12-07,10.2,25.01,20.14,27.7,32.61,24.16,24.33,1.23,20.13,3.86,21.58,14.67,14.86,26.85,6.92,1.25,8.54,22.5,23.02,27.95
2016-12-08,10.41,25.23,20.34,27.9,32.79,24.35,24.53,1.4,20.33,4.04,21.78,14.9,15.07,27.12,7.01,1.43,8.57,22.69,23.18,28.17
2016-12-09,10.62,25.46,20.55,28.11,32.98,24.55,24.72,1.58,20.52,4.22,21.99,15.14,15.29,27.4,7.1,1.6,8.6,22.87,23.34,28.39
2016-12-12,11.25,26.13,21.17,28.74,33.54,25.12,25.3,2.1,21.09,4.77,22.6,15.83,15.92,28.22,7.37,2.14,8.7,23.44,23.84,29.06
2016-12-13,11.45,26.35,21.37,28.95,33.72,25.31,25.49,2.28,21.29,4.96,22.81,16.07,16.14,28.49,7.46,2.32,8.74,23.63,24.0,29.29
2016-12-14,11.66,26.57,21.58,29.15,0.0,25.5,25.69,2.45,21.48,5.14,23.02,16.3,16.35,28.77,7.55,2.49,8.77,23.82,24.17,29.51
2016-12-15,11.87,26.8,21.78,29.36,0.19,25.7,25.88,2.63,21.67,5.32,23.22,16.53,16.56,29.04,7.64,2.67,8.8,24.01,24.33,29.74
2016-12-16,12.08,27.02,21.99,29.57,0.37,25.89,26.07,2.81,21.86,5.51,23.43,16.77,16.77,29.32,7.73,2.85,8.84,24.2,24.49,29.96
2016-12-19,12.7,27.69,22.6,30.2,0.93,26.46,26.65,3.33,22.44,6.06,24.04,17.46,17.41,30.14,8.0,3.38,8.93,24.77,24.99,30.63
2016-12-20,12.91,27.91,22.81,30.4,1.12,26.65,26.85,3.51,22.63,6.24,24.25,17.7,17.62,30.41,8.09,3.56,8.97,24.95,25.15,30.85
2016-12-21,13.12,28.14,23.02,30.61,1.3,26.85,27.04,3.68,22.82,6.43,24.45,17.93,17.83,30.69,8.18,3.74,9.0,25.14,25.32,31.08
2016-12-22,13.33,28.36,23.22,30.82,1.49,27.04,27.23,3.86,23.01,6.61,24.66,18.16,18.05,30.96,8.27,3.92,9.03,25.33,25.48,31.3
2016-12-23,13.54,28.58,23.43,31.03,1.68,27.23,27.42,4.03,23.2,6.79,24.86,18.4,18.26,31.23,8.36,4.1,9.07,25.52,25.65,31.52
2016-12-26,14.16,29.25,24.04,31.65,2.24,27.8,28.0,4.56,23.78,7.34,25.48,19.09,18.9,32.06,8.63,4.63,9.16,26.09,26.14,32.19
2016-12-27,14.37,29.48,24.25,31.86,2.42,28.0,28.2,4.73,23.97,7.53,25.69,19.33,19.11,32.33,8.72,4.81,9.2,26.28,26.3,32.42
2016-12-28,14.58,29.7,24.45,32.07,2.61,28.19,28.39,4.91,24.16,7.71,25.89,19.56,19.32,32.6,8.81,4.99,9.23,26.47,26.47,32.64
2016-12-29,14.79,29.92,24.66,32.28,2.79,28.38,28.58,5.08,24.35,7.89,26.1,19.79,19.53,32.88,8.9,5.17,9.26,26.66,26.63,32.87
2016-12-30,14.99,30.15,24.86,32.49,2.98,28.57,28.78,5.26,24.55,8.08,26.3,20.03,19.74,33.15,8.99,5.34,9.3,26.84,26.8,33.09
