TRADEDATE,RU000A0JR779,RU000A0JQAE3,RU000A0JQLL5,RU000A0JQCL4,RU000A0JRHZ1,RU000A0JQYN4,RU000A0JR7G1,RU000A0JTWW3,RU000A0DY8K8,RU000A0JQZ18,RU000A0JS751,RU000A0JRJU8,RU000A0JTKZ1,RU000A0JRCJ6,RU000A0JP2S9,RU000A0JNHJ4,RU000A0JU9V1,RU000A0JTG59,RU000A0JTYA5,RU000A0JREQ7,RU000A0D0G29,RU000A0JSMA2,RU000A0JTJL3,RU000A0JPLH5,RU000A0JU4L3,RU000A0JRTL6,RU000A0JS3W6,RU000A0JTK38,RU0002868001,RU000A0JS4M5,RU000A0JVW30,RU000A0ZYCK6,RU000A0JXB41,RU000A101FA1,RU000A0ZYU88,RU000A1007F4,RU000A0JXQF2,RU000A101QE0,RU0002867854,RU000A100EG3,RU000A0JWM07,RU000A0ZZYW2,RU000A1014N4,RU000A0ZYUA9,RU000A100A82,RU000A0JVW48,RU000A0JXFM1,RU000A0ZYUB7,RU000A101F94,RU000A0GN9A7,RU000A100EF5,RU0002868076,RU0002867631
2014-12-22,,,,,97.31400000000001,99.1389,96.38,93.658,93.273,92.7594,87.60409999999999,85.6502,82.37979999999999,84.502,83.974,,75.90599999999999,74.7957,,76.0673,82.14779999999998,75.68730000000001,74.397,63.499,74.744,66.273,77.4709,68.84230000000001,,,,,,,,,,,,,,,,,,,,,,64.52120000000001,,,
2014-12-23,,,,,97.2583,99.2442,96.3703,93.674,92.1885,92.97500000000001,87.15400000000001,85.2142,81.99430000000001,84.2738,,56.77868000000001,76.26729999999999,73.44529999999999,75.08,75.04599999999999,69.35669999999999,74.64670000000001,72.667,,73.35780000000001,78.3,77.1155,68.6076,,,,,,,,,,,,,,,,,,,,,,66.3649,,44.35735,
2014-12-24,,,,,97.0699,99.1403,96.5733,97.69,84.1384,91.72890000000001,87.4323,85.2038,82.878,84.14949999999999,78.5472,44.00880000000001,76.142,73.19579999999999,,74.2769,82.2898,74.311,70.985,,73.2773,78.98100000000001,75.83160000000001,67.2554,,,,,,,,,,,,,,,,,,,,,,62.514,,34.01165,
2014-12-25,,,,,97.347,99.52080000000001,96.32679999999999,,91.8519,92.6212,87.1413,85.3212,92.14309999999999,84.036,78.619,53.7268,75.6771,73.137,,74.527,70.89359999999999,75.19879999999999,,,71.111,77.785,75.8402,67.3817,,,,,,,,,,,88.3489,,,,,,,,,,,62.360800000000005,,,
2014-12-26,,,,,97.44160000000001,99.4788,97.0386,,92.338,92.914,87.7761,84.8963,86.912,84.034,80.3208,,,73.05130000000001,,74.853,69.91,82.076,73.968,65.564,71.2958,79.053,75.816,67.3176,,,,,,,,,,,,,,,,,,,,,,,,42.78765,
2014-12-29,,,,,97.59729999999999,99.53699999999999,97.5921,93.773,92.39970000000001,92.5966,87.36120000000001,85.52149999999999,81.51329999999999,84.29260000000001,84.0659,,79.434,73.2265,,74.82249999999999,70.2701,74.168,71.58290000000001,65.8142,71.178,,75.5556,67.6362,,,,,,,,,,,,,,,,,,,,,,67.5513,,,
2014-12-30,,,,,98.1856,100.14569999999999,98.22179999999999,,91.9891,92.6571,87.3964,85.3999,81.9828,84.1524,84.0722,71.55328,75.8206,73.2424,,74.2426,78.2542,73.9083,71.3,72.5872,70.647,,74.8743,66.4754,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,,,,,97.23169999999999,100.6451,97.0673,,,94.25370000000002,,86.385,,,,,,72.354,,,71.258,,,,,,75.8947,67.936,,,,,,,,,,,,,,,,,,,,,,66.6106,,,
2015-01-06,,,,,97.8741,,97.464,,,91.892,86.9834,85.505,80.712,,,,,79.373,,73.08449999999999,69.50930000000001,72.70509999999999,,,,,71.7163,63.9441,,,,,,,,,,,,,,,,,,,,,,71.76,,45.974,
2015-01-08,,,,,98.0735,100.517,,,,,,85.696,81.633,,,,,,70.1835,,70.141,,70.873,,,,72.9969,64.0228,58.357,,,,,,,,,,,,,,,,,,,,,62.798,,,
2015-01-09,,,,,98.15249999999999,,96.623,,,,,85.21849999999999,81.65,,,,,,72.649,,76.06530000000001,,70.52850000000001,,,,73.4675,64.2775,58.57,,,,,,,,,,91.42370000000001,,,,,,,,,,,66.81700000000001,,45.727,
2015-01-12,,,,,97.57159999999999,99.51,96.0364,,94.49799999999999,91.94380000000001,85.9115,83.807,79.70729999999999,81.8842,82.29,43.475080000000005,73.0999,70.31729999999999,67.70169999999999,71.1094,70.68310000000001,71.8197,68.54920000000001,,66.1684,,70.3177,62.406099999999995,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,,,,,97.6266,99.4162,95.8024,,88.754,90.1708,84.72540000000001,82.2174,78.62440000000001,80.4421,,51.51919999999999,71.51,68.503,71.719,69.0312,67.77080000000001,68.2244,64.95270000000001,,64.3487,,67.6289,59.4251,,,,,,,,,,,,,,,,,,,,,,64.142,,45.766,
2015-01-14,,,,,97.85100000000001,,95.9898,,92.401,90.9329,85.0033,82.8908,78.8413,81.1921,,,,69.022,,69.1929,,68.2461,64.9881,59.877,64.3353,,67.9353,59.7843,,,,,,,,,,,,,,,,,,,,,,62.911,,,
2015-01-15,,,,,98.16120000000001,96.8921,97.544,90.85610000000001,92.767,91.97409999999999,87.7223,85.55069999999999,81.75189999999999,83.45859999999999,,,,,70.7397,73.7291,68.7997,72.8015,70.0615,63.060900000000004,67.6849,,72.7636,64.2767,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,,,,,98.5214,97.1989,97.7627,,92.684,93.2302,88.1423,86.54820000000002,,84.32159999999999,76.851,,75.66499999999999,,,74.341,70.27210000000001,72.9407,70.56190000000001,,68.723,,74.8409,66.5862,60.46,,,,,,,,,,,,,,,,,,,,,64.9565,,,
2015-01-19,,,,,98.57419999999999,97.06339999999999,98.0051,,93.433,92.91250000000001,88.00410000000001,83.3766,82.33179999999999,84.0751,,57.314,77.62,74.11569999999999,,74.853,70.6673,73.8827,,63.959,68.68100000000001,,74.6008,65.8567,,,,,,,,,,,,,,,,,,,,,,64.681,,42.53505,
2015-01-20,,,,,98.40750000000001,97.0104,97.5983,,93.24969999999999,92.71739999999998,88.1787,86.12549999999999,82.91340000000001,84.65520000000001,,,76.138,,72.342,74.47739999999999,70.34490000000001,74.14020000000001,70.226,65.975,69.9521,,73.9178,65.7133,,,,,,,,,,,90.21099999999998,,,,,,,,,,,,,,
2015-01-21,,,,,98.4743,96.7617,,90.901,93.19300000000001,92.78750000000001,88.245,86.31049999999999,82.6784,84.5866,,57.379079999999995,76.6555,74.1542,71.0778,74.89489999999999,70.77300000000001,74.40960000000001,70.7084,,69.92150000000001,,73.9658,65.4962,44.672200000000004,,,,,,,,,,88.3373,,,,,,,,,,,64.594,,,
2015-01-22,,,,,98.49600000000001,96.95139999999999,93.6394,91.0223,94.032,93.3446,89.6361,86.9046,82.6609,85.164,,,76.675,74.5746,72.377,74.4161,70.5774,74.36500000000001,70.6246,62.4602,70.9343,,74.7266,66.0551,,,,,,,,,,,,,,,,,,,,,,64.712,,,
2015-01-23,,,,,98.6121,97.1283,94.18530000000001,91.484,,93.2173,89.18480000000001,87.1121,84.38640000000001,85.7102,74.3364,,76.4677,76.139,72.644,75.839,,75.6386,72.26,63.033,71.90570000000001,,75.9127,67.03110000000001,,,,,,,,,,,88.7982,,,,,,,,,,,64.331,,,
2015-01-26,,,,,98.4254,96.9285,93.3075,91.13300000000001,93.348,92.4267,88.1782,85.83279999999999,82.53639999999999,84.90820000000001,77.251,,76.848,74.43090000000001,,74.4992,69.962,73.498,71.4931,,70.014,,73.841,65.4332,,,,,,,,,,,,,,,,,,,,,,64.8376,,,
2015-01-27,,,,,98.45070000000001,97.13560000000001,93.22359999999999,90.9977,93.16420000000001,92.1654,88.0749,85.3747,82.33890000000001,84.43029999999999,82.516,,76.8579,74.44409999999999,,73.83160000000001,69.879,73.4693,,,70.244,,72.45079999999999,64.7469,,81.575,,,,,,,,,89.8206,,,,,,,,,,,64.457,,46.175,
2015-01-28,,,,,98.5525,97.1139,93.6918,91.0317,94.3809,92.3167,87.44749999999999,85.8857,83.1258,85.0121,80.032,,77.0128,74.9787,,74.9127,70.897,,,65.0976,69.953,69.03046,73.5788,65.09009999999999,,,,,,,,,,,93.0833,,,,,,,,,,,62.914300000000004,,,
2015-01-29,,,,,98.63170000000001,96.9971,93.7185,90.7845,,92.303,88.50120000000001,85.7719,82.59509999999999,84.48310000000001,82.547,,76.349,74.246,,74.5332,,70.021,68.3755,,,,72.992,65.0105,,82.041,,,,,,,,,90.6412,,,,,,,,,,,62.437400000000004,,,
2015-01-30,,,,,98.82459999999999,97.2754,94.2323,91.19900000000001,93.9141,93.2295,88.77120000000001,86.7246,82.73880000000001,85.4374,80.462,,77.622,75.8004,,75.7072,77.05199999999999,73.0413,,,71.492,78.702,75.1616,67.0937,,,,,,,,,,,,,,,,,,,,,,62.783699999999996,,,
2015-02-02,,,,,99.18299999999999,97.75410000000001,95.396,91.548,94.38359999999999,93.54570000000001,89.4588,87.25410000000001,83.8281,86.5973,79.607,,78.17739999999999,74.926,73.41999999999999,77.04379999999999,,73.484,73.31739999999999,64.86370000000001,71.9334,,76.9913,68.5203,,,,,,,,,,,95.1765,,,,,,,,,,,64.2677,,40.708,
2015-02-03,,,,,99.26050000000001,97.8688,95.1523,92.3523,94.90259999999999,94.1007,90.0373,88.19500000000001,90.5817,87.33389999999999,84.5993,,82.1086,77.8666,,78.165,73.354,74.725,74.961,67.754,73.568,,78.6124,70.16919999999999,,,,,,,,,,,,,,,,,,,,,,63.2393,,,
2015-02-04,,,,,99.4011,97.84740000000001,95.1769,92.6123,,,90.1285,87.89179999999999,,87.3924,,,78.213,77.4182,,78.4033,73.6129,74.646,,65.23,73.88749999999999,,78.1408,,38.703,,,,,,,,,,,,,,,,,,,,,63.208,,,
2015-02-05,,,,,99.5438,97.9576,95.15230000000001,92.897,93.00630000000001,91.26780000000001,90.2512,88.4417,82.7101,88.127,83.552,,,77.8451,75.5675,80.29029999999999,,75.267,71.0659,,76.82000000000001,,78.4036,66.5862,53.516,,,,,,,,,,95.4125,,,,,,,,,,,63.248000000000005,,,
2015-02-06,,,,,99.662,98.0944,95.68599999999999,93.394,93.533,91.63969999999999,90.75229999999999,88.88350000000001,83.73240000000001,88.79700000000001,84.56,,80.8829,79.15,77.1399,79.9373,74.1966,76.17609999999999,72.5452,,75.53970000000001,,80.47680000000001,68.886,,,,,,,,,,,95.274,,,,,,,,,,,63.346000000000004,,41.885400000000004,
2015-02-09,,,,,99.75540000000001,98.346,96.3077,,93.72109999999999,91.705,90.8211,89.0371,82.85289999999999,88.3806,,,80.015,,76.692,80.4076,74.2148,77.75,75.096,,75.78399999999999,,80.8931,69.09949999999999,,,,,,,,,,,,,,,,,,,,,,63.403,,41.5252,
2015-02-10,,,,,99.79129999999999,98.3752,97.13170000000001,,93.71000000000001,91.7188,90.9516,89.6623,82.6596,88.8841,,,79.5413,79.29950000000001,,79.5769,74.629,76.2718,71.71249999999999,66.329,76.4488,,80.36720000000001,69.1119,,,,,,,,,,,,,,,,,,,,,,63.422,,43.05805,
2015-02-11,,,,,99.8438,98.4137,96.32300000000001,,94.21499999999999,91.8391,91.1708,89.49430000000001,83.2049,88.6775,,,81.0401,78.2994,,79.8591,73.247,,73.2241,,75.48939999999999,,80.653,68.38589999999999,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,,99.871,98.47059999999999,96.16629999999999,93.8999,94.1195,91.7862,91.3882,89.5451,83.43639999999999,89.235,82.015,,80.7628,79.562,76.245,79.94969999999999,73.56989999999999,76.212,72.85310000000001,67.362,75.42,,80.5623,68.8088,,,,,,,,,,,100.6315,,,,,,,,,,,60.0327,,43.053,
2015-02-13,,,,,99.9328,98.5651,96.2276,94.598,94.39779999999999,92.6063,92.25290000000001,90.3532,84.072,89.5659,80.33,,81.3351,81.081,,81.21329999999999,73.9196,76.7881,74.4258,66.1281,76.83840000000001,,81.8106,69.7864,,,,,,,,,,,,,,,,,,,,,,60.0393,,,
2015-02-16,,,,,100.1012,98.6577,96.6301,,,93.0697,92.6012,91.0371,85.04249999999999,90.9947,80.78150000000001,,82.5983,81.3686,78.315,82.5258,77.0495,78.6585,75.3467,,78.018,,83.27080000000001,71.1033,63.3312,,,,,,,,,,,,,,,,,,,,,62.7906,,43.910199999999996,
2015-02-17,,,,,100.1803,98.74520000000001,96.815,,,93.13,92.67869999999999,91.34790000000001,85.53750000000001,91.56260000000002,81.59,,83.9261,81.69930000000001,79.33279999999999,82.99589999999999,77.4122,78.4517,75.399,66.8985,78.1872,,83.01599999999999,71.1044,62.869,,,,,,,,,,,,,,,,,,,,,61.7906,,44.101,
2015-02-18,,,,,100.26360000000001,98.85289999999999,96.80179999999999,94.78150000000001,94.8301,93.6129,93.8801,92.0532,86.0132,,81.50600000000001,,84.9199,82.474,80.1,84.0765,78.0634,79.8245,76.268,68.25819999999999,78.5843,,,71.2088,61.3195,,,,,,,,,,,,,,,,,,,,,63.080999999999996,,44.111,
2015-02-19,,,,,100.2653,98.8585,96.6168,98.527,,93.648,93.5873,91.6836,85.52629999999999,90.1776,80.121,,83.83869999999999,82.192,79.868,83.4041,77.9654,79.36789999999999,76.0559,67.477,78.2384,,78.44760000000001,70.3986,,,,,,,,,,,,,,,,,,,,,,63.082100000000004,,,
2015-02-20,,,,,100.1495,98.73610000000001,96.5587,,,93.5275,93.3489,91.5853,85.2093,91.1496,,,82.21379999999999,81.1893,,82.37450000000001,75.0739,78.1792,74.6474,68.49629999999999,77.142,,77.5853,69.23519999999999,,,,,,,,,,,,,,,,,,,,,,62.670100000000005,,37.63,
2015-02-24,,,,,100.0774,98.5797,95.99640000000001,,,93.3779,92.14110000000001,90.1258,84.23310000000001,89.02539999999999,81.086,,81.20530000000001,79.7517,75.0468,80.7683,78.478,,71.8356,,74.8949,,74.3396,66.83409999999999,,,,,,,,,,,97.40979999999999,,,,,,,,,,,61.686,,,
2015-02-25,,,,,100.0382,98.5939,95.8128,96.476,94.7292,92.9516,92.70500000000001,91.2187,83.5219,89.0531,,,,,75.473,79.55109999999999,,75.76479999999998,71.7352,,,,74.43870000000001,66.66590000000001,,,,,,,,,,,97.302,,,,,,,,,,,61.265,,44.678,
2015-02-26,,,,,100.05539999999999,98.5607,96.14869999999999,,,92.89869999999999,91.882,90.5376,83.41359999999999,89.37219999999999,,,81.14510000000001,79.323,,79.9783,,,71.622,,71.5613,,74.8792,67.0856,,,,,,,,,,,,,,,,,,,,,,62.3125,,,
2015-02-27,,,,,100.0755,98.62589999999999,95.9508,94.009,94.3299,92.2978,91.78520000000002,89.12419999999999,83.3722,87.9391,,,80.2177,77.9981,75.55799999999999,79.64200000000001,77.35119999999999,74.625,71.1905,,70.7556,,74.0088,66.078,,,,,,,,,,,,,,,,,,,,,,63.447,,,
2015-03-02,,,,,100.213,98.73599999999999,96.4551,,94.3738,92.1167,91.1175,88.8873,82.3839,88.5854,,,79.69080000000001,76.5497,75.561,77.9695,74.7243,72.7059,,66.3723,69.1978,,73.3772,65.88579999999999,,,,,,,,,,,,,,,,,,,,,,60.8885,,,
2015-03-03,,,,,100.3655,98.7993,96.3701,94.5706,95.94699999999999,92.2104,91.8224,89.5103,82.9055,88.4118,,,79.9085,77.916,74.703,78.7445,71.7303,73.842,,66.2622,70.115,70.581,74.20670000000001,66.09710000000001,,,,,,,,,,,,,,,,,,,,,,63.2662,,43.521699999999996,
2015-03-04,,,,,100.47080000000001,99.0053,96.59270000000001,,94.75439999999999,92.7757,92.0974,90.2099,83.6704,88.7513,,,80.45280000000001,79.4154,,79.4884,,75.70439999999999,71.787,,70.7295,,74.3882,66.62299999999999,,,,,,,,,,,90.6519,,,,,,,,,,,61.6842,,,
2015-03-05,,,,,100.5217,99.17259999999999,96.6112,,94.8769,93.16729999999998,92.3505,90.57220000000001,83.91029999999999,89.40400000000001,,,81.441,79.953,76.613,79.75580000000001,,75.75,72.0072,,71.6113,,75.18599999999999,67.0856,,,,,,,,,,,87.6781,,,,,,,,,,,62.6564,,40.610099999999996,
2015-03-06,,,,,100.6161,99.2598,96.89649999999999,94.874,95.243,93.5565,92.7106,90.9612,84.5621,89.5925,,,82.2594,81.422,,81.2928,76.5358,76.815,72.58,,72.023,,75.5232,67.4666,,,,,,,,,,,91.041,,,,,,,,,,,61.531,,42.019,
2015-03-10,,,,,1.86,99.0447,96.7671,94.94,94.87599999999999,93.3223,92.7336,90.82740000000001,84.0415,89.93700000000001,,,82.518,,,80.74390000000001,,76.854,72.1562,,,,74.7358,66.7417,,,,,,,,,,,,,,,,,,,,,,61.5839,,41.813,
2015-03-11,,,,,1.879,99.24,96.91619999999999,94.51440000000001,94.9452,93.153,92.76469999999999,91.09440000000001,84.2359,90.054,,,,80.065,76.718,81.19630000000001,,75.875,73.10570000000001,,72.268,,74.82839999999999,66.8081,,,,,,,,,,,,,,,,,,,,,,61.0591,,42.992,
2015-03-12,,,,,1.8989999999999998,99.27629999999999,96.9235,95.43299999999999,95.1565,,93.65899999999999,91.7366,85.30919999999999,90.6922,,,82.32639999999999,79.8777,77.836,82.44890000000001,74.142,76.795,72.75820000000002,66.822,71.9637,,75.24189999999999,67.05369999999999,,,,,,,,,,,,,,,,,,,,,,61.051500000000004,,,
2015-03-13,,,,,1.918,99.25500000000001,96.94900000000001,94.989,95.26050000000001,94.06,93.08970000000001,91.6738,84.6311,90.6468,,,82.953,79.852,,81.81939999999999,,77.64099999999999,73.6724,67.17129999999999,72.5539,,75.2923,66.54650000000001,,,,,,,,,,,,,,,,,,,,,,60.9326,,42.6077,
2015-03-16,,,,,1.975,99.31660000000001,96.992,95.038,95.078,93.5772,92.745,91.304,84.3702,90.2984,,,82.148,80.158,77.806,81.0549,,76.4791,72.292,,71.5287,,73.47670000000001,66.0521,,,,,,,,,,,,,,,,,,,,,,60.6274,,,
2015-03-17,,,,,1.9949999999999999,99.3189,97.17099999999999,96.655,95.274,93.66080000000001,92.7665,91.6249,84.2603,89.8985,80.7205,,,80.177,76.92399999999999,81.089,,75.999,71.9231,,71.4466,,73.33869999999999,65.23740000000001,,,,,,,,,,,,,,,,,,,,,,59.5458,,42.10945,
2015-03-18,,,,,2.0140000000000002,99.4141,97.0338,96.06269999999999,95.2802,93.68209999999999,92.97609999999999,91.2722,84.90019999999998,90.56899999999999,,,,80.57549999999999,80.9566,80.3321,71.7623,,80.18,66.921,,,72.8809,64.7941,,,,,,,,,,,,,,,,,,,,,,60.662,,,
2015-03-19,,,,,2.033,99.4049,97.1981,,95.2358,93.51310000000001,93.501,91.6045,85.21990000000001,,,,,,77.47869999999999,81.3235,75.267,,72.40180000000001,65.7704,71.422,,73.66409999999999,65.78070000000001,,,,,,,,,,,90.197,,,,,,,,,,,,,42.644,
2015-03-20,,,,,2.052,99.5191,97.34440000000001,,95.4505,94.5321,93.505,92.16000000000001,85.7463,87.6354,80.558,,83.2371,81.2363,78.2818,81.54560000000001,,77.5165,72.6481,,72.05590000000001,,74.6271,66.232,,,,,,,,,,,88.785,,,,,,,,,,,61.9979,,,
2015-03-23,,,,,2.1100000000000003,99.6882,97.42559999999999,,95.58229999999999,94.5768,93.67699999999999,92.4453,85.86080000000001,88.08179999999999,84.02959999999999,67.19099999999999,84.276,81.788,78.63340000000001,83.1058,76.338,78.124,73.651,,72.45179999999999,,75.4994,67.1845,,,,,,,,,,,,,,,,,,,,,,61.5867,,,
2015-03-24,,,,,2.129,99.699,97.4504,95.8678,,94.6548,94.5938,92.7845,86.5371,88.5745,84.11789999999999,,84.8926,82.107,79.4543,83.18700000000001,78.31099999999999,78.49499999999999,,66.019,72.9931,,75.87829999999998,68.06060000000001,,,,,,,,,,,,,,,,,,,,,,60.6312,,,
2015-03-25,,,,,2.148,99.6816,97.69940000000001,96.186,95.95030000000001,94.8807,95.0915,93.29729999999999,87.4066,89.3906,83.633,,85.4139,84.3219,80.923,85.23049999999999,76.9288,80.1451,75.7599,,74.2638,,78.1421,69.1572,,,,,,,,,,,91.89529999999999,,,,,,,,,,,60.738099999999996,,,
2015-03-26,,,,,2.1670000000000003,100.10839999999999,97.9097,,96.33200000000001,95.33519999999999,95.63929999999998,94.0032,87.85290000000002,90.1439,83.648,,86.431,84.76899999999999,81.8561,86.2328,78.733,81.1916,78.33129999999998,70.052,76.74459999999999,,78.9791,70.826,64.343,,,,,,,,,,,,,,,,,,,,,62.475300000000004,,,
2015-03-27,,,,,2.186,100.1979,97.9249,96.219,96.3579,95.50659999999999,95.66279999999999,93.8401,87.9453,89.6554,83.663,,86.63319999999999,,82.249,86.248,78.17999999999999,82.1904,77.8658,,76.4961,,78.76979999999999,71.7679,,,,,,,,,,,,,,,,,,,,,,62.8267,,43.72084999999999,
2015-03-30,,,,,2.244,99.9387,97.8219,,96.35770000000001,95.2172,95.6127,93.9695,87.7171,89.9077,,,86.6002,84.67349999999999,82.0517,85.91499999999999,,81.8244,78.036,67.618,76.5247,,79.3303,71.59979999999999,,,,,,,,,,,,,,,,,,,,,,62.888,,,
2015-03-31,,,,,2.263,100.0223,97.9878,97.1159,96.36399999999999,94.81600000000002,95.1913,93.3925,87.4341,89.4575,84.9687,,85.4261,83.44,82.009,84.67219999999999,78.5555,80.4106,76.5702,,75.45879999999998,,78.2984,70.969,,,,,,,,,,,,,,,,,,,,,,62.4259,,43.87500000000001,
2015-04-01,,,,,2.282,100.39179999999999,98.0127,95.30300000000001,96.29010000000001,95.46979999999999,95.5522,93.8229,87.81979999999999,89.9964,,,,84.9223,82.1883,85.7465,78.499,81.5489,78.6537,71.151,77.6704,,79.60730000000001,72.01079999999999,,,,,,,,,,,,,,,,,,,,,,62.7346,,,
2015-04-02,,,,,2.301,100.0791,98.10690000000001,97.2879,96.42699999999999,95.105,95.48410000000001,93.6558,87.8707,90.5376,89.753,,,83.975,82.5661,86.3544,78.516,81.54729999999999,78.593,,77.69,,80.65889999999999,72.8202,,,,,,,,,,,,,,,,,,,,,,62.0289,,,
2015-04-03,,,,,2.321,100.0943,98.05760000000001,,96.60210000000001,95.1252,95.43089999999998,94.1469,87.8785,89.95800000000001,85.5775,,86.348,84.193,81.30379999999998,86.89250000000001,78.284,81.853,,,77.7413,,80.77459999999999,72.4888,,,,,,,,,,,,,,,,,,,,,,63.7759,,44.288,
2015-04-06,,,,,2.378,100.22900000000001,98.20750000000001,,96.693,95.74300000000001,94.30149999999999,94.38000000000001,87.9702,90.34320000000001,,,,,,86.257,78.338,82.166,78.9357,,77.767,,80.59320000000001,73.8708,,,,,,,,,,,,,,,,,,,,,,64.3711,,,
2015-04-07,,,,,2.397,100.219,97.575,,96.519,95.0071,94.8862,92.7159,87.41709999999999,89.8689,,,86.70200000000001,86.3293,82.542,86.6162,78.405,82.63719999999999,78.689,,77.8105,,81.479,73.4828,,,,,,,,,,,,,,,,,,,,,,64.8385,,44.0953,
2015-04-08,,,,,2.416,100.2142,98.2235,,96.7343,95.4117,95.8096,94.0802,88.037,90.1805,,,88.33649999999999,85.087,82.644,86.8604,78.62960000000001,82.53,78.958,,78.305,,81.29599999999999,72.8619,63.009,,,,,,,,,,,,,,,,,,,,,65.5064,,44.336,
2015-04-09,,,,,2.436,100.2629,98.4048,96.4476,96.72030000000001,95.8269,96.46600000000001,94.7192,88.71,90.76440000000001,,,,86.9708,83.6305,88.25590000000001,79.6408,84.41199999999999,80.42410000000001,,78.5658,,82.5008,74.505,,,,,,,,,,,,,,,,,,,,,,66.2603,,44.3482,
2015-04-10,,,,,2.455,100.4819,98.68539999999999,97.04899999999999,96.318,95.1233,96.9432,95.42499999999998,89.6766,91.703,86.27069999999999,,88.807,87.61139999999999,,89.01870000000001,78.62660000000001,85.8406,81.7476,,80.8149,,84.60459999999999,76.12519999999999,,,,,,,,,,,92.4671,,,,,,,,,,,67.6297,,,
2015-04-13,,,,,2.512,100.5523,98.7183,98.479,97.03359999999999,95.9299,97.00910000000002,95.0221,89.055,91.70239999999998,,,,87.9394,,89.8043,79.9621,85.112,,72.348,80.901,,84.395,76.5199,,,,,,,,,,,104.082,,,,,,,,,,,68.15350000000001,,44.434,
2015-04-14,,,,,2.532,100.2231,98.7333,,97.1333,96.3173,,96.0125,89.8762,92.0241,80.3825,,89.18,,,90.10900000000001,79.73,85.957,,,81.0511,,84.66760000000001,76.9906,,,,,,,,,,,,,,,,,,,,,,68.5934,,44.89325,
2015-04-15,,,,,2.551,98.98010000000001,98.8861,97.53569999999999,97.124,96.67729999999999,97.5098,96.364,90.37280000000001,92.6259,86.949,,90.69769999999998,89.21499999999999,86.82989999999998,90.85650000000001,,86.88539999999999,84.341,,82.8355,,86.43799999999999,78.9231,,,,,,,,,,,,,,,,,,,,,,69.6068,,,
2015-04-16,,,,,2.57,100.6006,99.0808,,97.27400000000002,96.3699,97.5818,95.96099999999998,90.8305,92.66799999999999,,,90.217,88.8395,86.6274,,81.40870000000001,87.50659999999999,84.37209999999999,74.3906,83.3028,,87.87199999999999,79.05149999999999,70.612,,,,,,,,,,,,,,,,,,,,,69.9469,,45.412,
2015-04-17,,,,,2.589,100.6439,98.8638,98.48400000000001,97.15299999999999,96.3869,97.48509999999999,95.7031,89.9482,92.1106,,,89.5851,88.0655,,90.7627,80.784,86.24499999999999,82.9753,,82.02759999999999,,85.9281,77.8386,,,,,,,,,,,104.19200000000001,,,,,,,,,,,70.2216,,45.297,
2015-04-20,,,,,2.647,100.5738,98.7948,,,97.37270000000001,97.25580000000001,95.73899999999999,89.9586,91.90650000000001,,,,88.411,84.9453,89.16290000000001,80.337,85.707,84.3443,77.963,81.0219,,85.06559999999999,77.10000000000001,,,,,,,,,,,,,,,,,,,,,,69.5354,,45.451,
2015-04-21,,,,,2.666,100.5904,98.8894,,,96.63719999999999,97.2078,95.4911,89.71719999999999,91.6781,,,88.45609999999999,87.62899999999999,,87.9717,80.35690000000001,,82.958,70.2248,80.8228,,84.5489,77.6987,,,,,,,,,,,,,,,,,,,,,,69.15010000000001,,43.7602,
2015-04-22,,,,,2.685,100.6493,98.94999999999999,98.3803,94.38260000000001,96.51939999999999,,95.1781,89.31450000000001,91.8193,82.05930000000001,,88.1844,87.34509999999999,84.505,,80.57300000000001,85.0491,81.2489,71.6353,80.2388,,84.3373,76.2803,,,,,,,,,,,,,,,,,,,,,,70.09339999999999,,,
2015-04-23,,,,,2.7039999999999997,100.7704,99.112,97.663,97.2067,96.6043,93.49419999999999,94.0977,90.0471,92.01899999999999,,,88.6214,86.961,,85.3304,,85.5419,81.72489999999999,72.3453,,,84.7128,76.2077,,,,,,,,,,,,,,,,,,,,,,70.34,,,
2015-04-24,,,,,2.723,100.85010000000001,99.08550000000001,97.979,97.35010000000001,96.65429999999999,93.4491,95.5518,89.9918,91.94959999999999,,,89.364,87.28500000000001,,85.7991,,86.2457,82.4241,75.529,80.862,,85.58579999999999,77.31569999999999,,,,,,,,,,,,,,,,,,,,,,70.361,,45.155649999999994,
2015-04-27,,,,,2.7809999999999997,100.86110000000001,99.08709999999999,97.879,,96.7017,93.776,95.64800000000001,89.4071,91.8845,87.12799999999999,,,86.89320000000001,,85.1327,,85.3523,81.62299999999999,,,,84.86280000000001,76.8588,,,,,,,,,,,,,,,,,,,,,,71.39840000000001,,45.0458,
2015-04-28,,,,,2.8,100.89789999999999,99.3001,97.745,97.2643,96.6955,94.2182,96.10170000000001,89.6143,92.0978,,,88.9354,,83.81,85.5856,,85.80229999999999,81.0518,,79.6925,,85.113,76.9127,,,,,,,,,,,,,,,,,,,,,,70.312,,,
