,maturity,rates
0,0.019178082191780826,0.11360302820307888
1,0.326027397260274,0.013746173971475926
2,0.5561643835616439,0.021104690809265587
3,0.5561653835616439,0.020471050082546637
4,1.2657534246575342,0.03784299679749237
5,1.4191780821917808,0.04066803528230275
6,2.052054794520548,0.04878811535401487
7,2.1698630136986297,0.04952895870178861
8,2.6273972602739732,0.05015589342344838
9,3.1260273972602737,0.05816956731746728
10,3.3369863013698633,0.0604120802758402
11,3.912328767123288,0.06388837110212475
12,4.3726027397260285,0.06617972784543436
13,5.2547945205479465,0.06907231614537887
14,5.868493150684931,0.06684579868153116
15,6.520547945205481,0.0725239688015605
16,7.038356164383561,0.07309905854620614
17,7.594520547945206,0.0747389544716145
18,11.065753424657538,0.07787399674099268
19,12.024657534246574,0.07910818435487277
20,20.07945205479452,0.08092985556900557
