,maturity,rates
0,0.2465753424657534,0.06815517517985359
1,0.5150684931506849,0.04133493966126902
2,1.0328767123287672,0.05645556364032852
3,1.147945205479452,0.05811086459067484
4,1.6657534246575345,0.06429109916874123
5,1.9726027397260275,0.06310831775486032
6,2.202739726027397,0.06761829619310905
7,2.2027407260273972,0.06827359063729724
8,2.912328767123288,0.07116338150109267
9,3.0657534246575344,0.07206084553561405
10,3.6986301369863015,0.07572113852824411
11,3.816438356164384,0.07399504552870387
12,4.983561643835618,0.07628860925202258
13,5.558904109589042,0.0762060332096695
14,6.019178082191781,0.07778038735887016
15,6.9013698630136995,0.07819143833901386
16,7.515068493150685,0.08210560547606661
17,8.167123287671233,0.0789375908945445
18,8.684931506849315,0.07968909829223762
19,9.24109589041096,0.08085365032340826
20,12.712328767123287,0.0828991252256737
21,13.67123287671233,0.08332931796434395
22,21.726027397260275,0.08822682731960865
