,maturity,rates
0,0.021917808219178082,0.13177364009894665
1,0.136986301369863,0.009559136978036106
2,0.6547945205479452,0.031047986361026948
3,0.9616438356164384,0.039726539238508475
4,1.1917808219178083,0.03468134633023768
5,1.1917818219178082,0.045370527894773145
6,1.9013698630136984,0.057195511319203314
7,2.054794520547945,0.05883692225342325
8,2.6876712328767125,0.06617473127050477
9,2.8054794520547945,0.06695054680350424
10,3.263013698630137,0.0685542754284296
11,3.9726027397260273,0.07434119884288282
12,4.5479452054794525,0.072868573979126
13,5.008219178082191,0.07753143719424914
14,5.890410958904107,0.07832648319631973
15,6.504109589041097,0.08233769417707576
16,7.156164383561643,0.08176608348394332
17,7.673972602739727,0.08103337120516205
18,8.153424657534247,0.09047041509172266
19,8.23013698630137,0.08301860602446476
20,11.7013698630137,0.0848558612550359
21,12.66027397260274,0.08636915043557501
22,20.71506849315068,0.09431826489088865
