,maturity,rates
0,0.0136986301369863,0.0991245876746982
1,0.473972602739726,0.03774142494629149
2,0.589041095890411,0.04457395928078858
3,1.1068493150684928,0.06449559895677909
4,1.4136986301369865,0.07325597938125616
5,1.643835616438356,0.04697740343584714
6,1.643836616438356,0.08077785205460905
7,2.3534246575342466,0.09011306614087355
8,2.5068493150684934,0.0897752959929678
9,3.1397260273972605,0.09538586141743757
10,3.2575342465753425,0.09549567669423976
11,3.6575342465753424,0.09261105447541808
12,4.424657534246577,0.10421464187527332
13,5.0,0.10087497480918711
14,5.4602739726027405,0.10404028535663357
15,6.342465753424658,0.10607399074543512
16,6.956164383561643,0.09048327698056259
17,7.608219178082192,0.1076809133571635
18,8.126027397260273,0.10514871322392016
19,8.682191780821919,0.10228511309328171
20,12.153424657534249,0.10707223472485615
21,13.112328767123287,0.1085543902551409
22,21.167123287671235,0.10408764877407123
