,maturity,rates
0,0.07123287671232878,0.09765214473141104
1,0.07123387671232878,0.0026494484205893676
2,0.7808219178082192,0.0214622413989947
3,0.9342465753424658,0.0246591672864273
4,1.5671232876712329,0.03346307912190514
5,1.6849315068493151,0.034423575401937107
6,2.084931506849315,0.034267071108318385
7,2.6410958904109587,0.04295883037252418
8,2.8520547945205488,0.045041739905678085
9,3.4273972602739726,0.04779630852254261
10,3.887671232876712,0.050168246993980564
11,4.76986301369863,0.05253491243849669
12,5.115068493150685,0.05396868421062665
13,6.035616438356165,0.05581417182291562
14,6.553424657534246,0.05685816090677358
15,7.109589041095893,0.05753895673941952
16,10.197260273972603,0.061833268075696425
17,10.58082191780822,0.06042514212189723
18,11.539726027397261,0.061837802945537645
19,15.202739726027398,0.06570161576324955
20,19.594520547945205,0.0702671654261105
