TRADEDATE,RU000A0JR779,RU000A0JQAE3,RU000A0JQLL5,RU000A0JQCL4,RU000A0JRHZ1,RU000A0JQYN4,RU000A0JR7G1,RU000A0JQZ18,RU000A0JS751,RU000A0JRJU8,RU000A0JTKZ1,RU000A0JRCJ6,RU0002868076,RU000A0JU9V1,RU000A0JTG59,RU000A0JTYA5,RU000A0JREQ7,RU000A0JVW30,RU000A0D0G29,RU000A0ZYCK6,RU000A0JSMA2,RU000A0JXB41,RU000A0JTJL3,RU000A0JPLH5,RU000A0JU4L3,RU000A101FA1,RU000A0ZYU88,RU000A1007F4,RU000A0JXQF2,RU000A101QE0,RU000A100EG3,RU000A0JWM07,RU000A0ZZYW2,RU000A0JS3W6,RU000A1014N4,RU000A0JTK38,RU000A0ZYUA9,RU000A100A82,RU000A0JVW48,RU000A0JXFM1,RU000A0ZYUB7,RU000A101F94,RU000A0GN9A7,RU000A100EF5
2014-01-24,,0.5698630136986301,,0.8958904109589041,1.356164383561644,1.4712328767123288,1.989041095890411,2.526027397260274,3.2356164383561645,3.389041095890411,4.021917808219178,4.13972602739726,,5.306849315068493,5.882191780821918,6.342465753424658,7.2246575342465755,,7.838356164383562,,8.490410958904109,,9.008219178082191,9.487671232876712,9.564383561643835,,,,,,,,,13.035616438356165,,13.994520547945205,,,,,,,22.04931506849315,
2014-01-27,,0.5616438356164384,0.8301369863013699,0.8876712328767123,1.347945205479452,1.463013698630137,1.9808219178082191,2.5178082191780824,3.2273972602739724,3.3808219178082193,4.013698630136986,4.131506849315069,,5.298630136986302,5.873972602739726,6.3342465753424655,7.2164383561643834,,7.83013698630137,,8.482191780821918,,9.0,9.479452054794521,9.556164383561644,,,,,,,,,13.027397260273972,,13.986301369863014,,,,,,,22.041095890410958,
2014-01-28,,0.5589041095890411,,,1.3452054794520547,,1.978082191780822,2.515068493150685,3.2246575342465755,3.378082191780822,4.010958904109589,4.1287671232876715,,5.295890410958904,5.8712328767123285,6.331506849315068,7.213698630136986,,7.8273972602739725,,8.479452054794521,,8.997260273972604,,9.553424657534247,,,,,,,,,13.024657534246575,,13.983561643835616,,,,,,,22.03835616438356,
2014-01-29,,0.5561643835616439,0.8246575342465754,0.8821917808219178,1.3424657534246576,1.4575342465753425,1.9753424657534246,2.5123287671232877,3.221917808219178,3.3753424657534246,4.008219178082192,4.126027397260274,,5.293150684931507,5.868493150684931,6.328767123287672,7.210958904109589,,7.824657534246575,,8.476712328767123,,8.994520547945205,,9.550684931506849,,,,,,,,,13.021917808219179,,13.98082191780822,,,,,,,22.035616438356165,
2014-01-30,,0.5534246575342465,0.821917808219178,0.8794520547945206,1.3397260273972602,1.4547945205479451,1.9726027397260273,2.5095890410958903,3.219178082191781,3.372602739726027,4.005479452054795,4.123287671232877,,5.2904109589041095,5.865753424657535,6.326027397260274,7.208219178082191,,7.821917808219178,,8.473972602739726,,8.991780821917809,,9.547945205479452,,,,,,,,,13.01917808219178,,13.978082191780821,,,,,,,22.03287671232877,
2014-01-31,,0.5506849315068493,0.8191780821917808,0.8767123287671232,1.336986301369863,1.452054794520548,1.9698630136986301,2.506849315068493,3.2164383561643834,3.3698630136986303,4.002739726027397,4.120547945205479,,5.287671232876712,5.863013698630137,6.323287671232877,7.205479452054795,,7.8191780821917805,,8.471232876712328,,8.98904109589041,9.468493150684932,9.545205479452054,,,,,,,,,13.016438356164384,,13.975342465753425,,,,,,,22.03013698630137,
2014-02-03,,0.5424657534246575,0.810958904109589,,1.3287671232876712,,1.9616438356164383,2.4986301369863013,3.208219178082192,3.361643835616438,3.9945205479452053,4.112328767123287,,5.279452054794521,5.854794520547945,6.315068493150685,7.197260273972603,,7.810958904109589,,8.463013698630137,,8.98082191780822,,9.536986301369863,,,,,,,,,13.008219178082191,,13.967123287671233,,,,,,,22.02191780821918,
2014-02-04,,0.5397260273972603,0.8082191780821918,0.8657534246575342,1.326027397260274,1.441095890410959,1.9589041095890412,2.495890410958904,3.2054794520547945,3.3589041095890413,3.9917808219178084,4.109589041095891,,5.276712328767124,5.852054794520548,6.3123287671232875,7.1945205479452055,,,,8.46027397260274,,8.978082191780821,,9.534246575342467,,,,,,,,,13.005479452054795,,13.964383561643835,,,,,,,22.019178082191782,
2014-02-05,,0.536986301369863,0.8054794520547945,0.863013698630137,1.3232876712328767,1.4383561643835616,1.9561643835616438,2.493150684931507,3.202739726027397,3.356164383561644,3.989041095890411,4.1068493150684935,,5.273972602739726,5.8493150684931505,6.30958904109589,7.191780821917808,,7.8054794520547945,,8.457534246575342,,8.975342465753425,,9.531506849315068,,,,,,,,,13.002739726027396,,13.961643835616439,,,,,,,22.016438356164382,
2014-02-06,,0.5342465753424658,0.8027397260273973,0.8602739726027397,1.3205479452054794,1.4356164383561645,1.9534246575342467,,3.2,3.3534246575342466,3.9863013698630136,4.104109589041096,,5.271232876712329,5.846575342465753,6.306849315068493,7.189041095890411,,7.802739726027397,,8.454794520547946,,8.972602739726028,,9.528767123287672,,,,,,,,,13.0,,13.95890410958904,,,,,,,22.013698630136986,
2014-02-07,,0.5315068493150685,0.8,0.8575342465753425,1.3178082191780822,,,2.4876712328767123,,3.350684931506849,3.9835616438356163,4.101369863013699,,5.2684931506849315,5.843835616438356,6.304109589041096,7.186301369863013,,7.8,,8.452054794520548,,8.96986301369863,9.449315068493151,9.526027397260274,,,,,,,,,12.997260273972604,,13.956164383561644,,,,,,,22.01095890410959,
2014-02-10,,0.5232876712328767,0.7917808219178082,,1.3095890410958904,1.4246575342465753,1.9424657534246574,2.4794520547945207,,3.3424657534246576,3.9753424657534246,4.093150684931507,,5.260273972602739,5.835616438356165,6.295890410958904,7.178082191780822,,7.791780821917809,,8.443835616438356,,8.961643835616439,9.441095890410958,9.517808219178082,,,,,,,,,12.98904109589041,,13.947945205479453,,,,,,,22.002739726027396,
2014-02-11,,0.5205479452054794,,0.8465753424657534,1.3068493150684932,1.4219178082191781,1.9397260273972603,2.4767123287671233,3.186301369863014,3.33972602739726,3.9726027397260273,4.090410958904109,,5.257534246575342,5.832876712328767,6.293150684931507,7.175342465753425,,7.789041095890411,,8.441095890410958,,8.95890410958904,,9.515068493150684,,,,,,,,,12.986301369863014,,13.945205479452055,,,,,,,,
2014-02-12,,0.5178082191780822,0.7863013698630137,,1.3041095890410959,1.4191780821917808,1.936986301369863,2.473972602739726,3.1835616438356165,3.336986301369863,3.96986301369863,4.087671232876712,,5.254794520547946,5.83013698630137,6.2904109589041095,7.1726027397260275,,7.786301369863014,,8.438356164383562,,8.956164383561644,,9.512328767123288,,,,,,,,,12.983561643835616,,13.942465753424658,,,,,,,,
2014-02-13,,0.5150684931506849,0.7835616438356164,,1.3013698630136987,1.4164383561643836,1.9342465753424658,2.4712328767123286,3.180821917808219,3.334246575342466,3.967123287671233,4.0849315068493155,,5.252054794520548,5.8273972602739725,6.287671232876712,7.16986301369863,,7.7835616438356166,,8.435616438356165,,8.953424657534246,,9.509589041095891,,,,,,,,,12.98082191780822,,13.93972602739726,,,,,,,,
2014-02-14,,0.5123287671232877,0.7808219178082192,,1.2986301369863014,1.4136986301369863,1.9315068493150684,2.4684931506849317,3.1780821917808217,3.3315068493150686,3.9643835616438357,4.082191780821918,,5.249315068493151,5.824657534246575,6.284931506849315,7.167123287671233,,7.780821917808219,,8.432876712328767,,8.95068493150685,,9.506849315068493,,,,,,,,,12.978082191780821,,13.936986301369863,,,,,,,21.991780821917807,
2014-02-17,,0.5041095890410959,0.7726027397260274,,1.2904109589041095,,1.9232876712328768,2.4602739726027396,3.16986301369863,3.3232876712328765,3.956164383561644,4.073972602739726,,5.241095890410959,5.816438356164384,6.276712328767124,7.158904109589041,,7.772602739726027,,8.424657534246576,,8.942465753424658,,9.498630136986302,,,,,,,,,12.96986301369863,,13.92876712328767,,,,,,,,
2014-02-18,,,0.7698630136986301,0.8273972602739726,1.2876712328767124,1.4027397260273973,1.9205479452054794,2.4575342465753423,3.1671232876712327,3.3205479452054796,3.9534246575342467,4.071232876712329,,5.238356164383561,5.813698630136987,6.273972602739726,7.156164383561644,,7.76986301369863,,8.421917808219177,,8.93972602739726,,9.495890410958904,,,,,,,,,12.967123287671233,,13.926027397260274,,,,,,,21.980821917808218,
2014-02-19,,0.4986301369863014,0.7671232876712328,,1.284931506849315,1.4,1.917808219178082,2.4547945205479453,3.164383561643836,3.317808219178082,3.9506849315068493,4.068493150684931,,5.235616438356164,5.810958904109589,6.271232876712329,7.153424657534247,,7.767123287671233,,8.419178082191781,,8.936986301369863,,9.493150684931507,,,,,,,,,12.964383561643835,,13.923287671232877,,,,,,,,
2014-02-20,,0.4958904109589041,0.7643835616438356,0.821917808219178,1.2821917808219179,1.3972602739726028,1.915068493150685,2.452054794520548,3.1616438356164385,3.315068493150685,3.947945205479452,4.065753424657534,,5.232876712328767,5.808219178082192,6.2684931506849315,7.1506849315068495,,7.764383561643836,,8.416438356164383,,8.934246575342465,,9.490410958904109,,,,,,,,,12.961643835616439,,13.92054794520548,,,,,,,,
2014-02-21,,0.4931506849315068,,0.8191780821917808,1.2794520547945205,1.3945205479452054,,2.4493150684931506,3.158904109589041,3.3123287671232875,3.9452054794520546,4.063013698630137,,5.23013698630137,5.8054794520547945,6.265753424657534,7.147945205479452,,7.761643835616439,,8.413698630136986,,8.931506849315069,,9.487671232876712,,,,,,,,,12.95890410958904,,13.917808219178083,,,,,,,,
2014-02-24,,0.4849315068493151,0.7534246575342466,0.810958904109589,1.2712328767123289,1.3863013698630138,1.904109589041096,2.441095890410959,3.1506849315068495,3.304109589041096,3.936986301369863,4.054794520547945,,5.221917808219178,5.7972602739726025,6.257534246575342,7.13972602739726,,,,8.405479452054795,,8.923287671232877,,9.479452054794521,,,,,,,,,12.95068493150685,,13.90958904109589,,,,,,,,
2014-02-25,,0.4821917808219178,0.7506849315068493,0.8082191780821918,1.2684931506849315,1.3835616438356164,1.9013698630136986,2.4383561643835616,3.147945205479452,3.3013698630136985,3.9342465753424656,4.052054794520548,,,5.794520547945205,6.254794520547946,7.136986301369863,,7.750684931506849,,8.402739726027397,,8.92054794520548,9.4,9.476712328767123,,,,,,,,,12.947945205479453,,13.906849315068493,,,,,,,,
2014-02-26,,0.4794520547945205,0.7479452054794521,0.8054794520547945,1.2657534246575342,1.3808219178082193,1.8986301369863015,2.4356164383561643,3.1452054794520548,3.2986301369863016,3.9315068493150687,4.049315068493151,,5.2164383561643834,5.791780821917809,6.252054794520548,7.134246575342465,,7.747945205479452,,8.4,,8.917808219178083,,9.473972602739726,,,,,,,,,12.945205479452055,,13.904109589041095,,,,,,,21.958904109589042,
2014-02-27,,0.4767123287671233,0.7452054794520548,0.8027397260273973,1.263013698630137,1.378082191780822,1.895890410958904,2.4328767123287673,3.1424657534246574,3.2958904109589042,3.9287671232876713,4.046575342465753,,5.213698630136986,5.789041095890411,6.249315068493151,7.131506849315069,,,,8.397260273972602,,8.915068493150685,,9.471232876712328,,,,,,,,,12.942465753424658,,13.901369863013699,,,,,,,21.956164383561642,
2014-02-28,,0.473972602739726,0.7424657534246575,0.8,1.2602739726027397,1.3753424657534246,1.893150684931507,2.43013698630137,3.1397260273972605,3.293150684931507,3.926027397260274,4.043835616438356,,5.210958904109589,5.786301369863014,6.2465753424657535,7.1287671232876715,,7.742465753424658,,8.394520547945206,,8.912328767123288,,9.468493150684932,,,,,,,,,12.93972602739726,,13.898630136986302,,,,,,,21.953424657534246,
2014-03-03,,0.4657534246575342,0.7342465753424657,0.7917808219178082,1.252054794520548,,1.884931506849315,2.421917808219178,3.1315068493150684,3.2849315068493152,3.9178082191780823,4.035616438356165,,5.2027397260273975,5.778082191780822,,7.120547945205479,,7.734246575342466,,8.386301369863014,,8.904109589041095,,9.46027397260274,,,,,,,,,12.931506849315069,,13.89041095890411,,,,,,,21.945205479452056,
2014-03-04,,0.46301369863013697,0.7315068493150685,0.7890410958904109,1.2493150684931507,1.3643835616438356,1.8821917808219177,2.419178082191781,3.128767123287671,3.282191780821918,3.915068493150685,4.032876712328767,,5.2,5.7753424657534245,6.235616438356164,7.117808219178082,,,,8.383561643835616,,8.901369863013699,,9.457534246575342,,,,,,,,,12.92876712328767,,13.887671232876713,,,,,,,,
2014-03-05,,0.4602739726027397,,,1.2465753424657535,,1.8794520547945206,2.4164383561643836,3.126027397260274,3.2794520547945205,3.9123287671232876,4.03013698630137,,5.197260273972603,5.772602739726027,6.232876712328767,7.115068493150685,,,,8.38082191780822,,8.898630136986302,,9.454794520547946,,,,,,,,,12.926027397260274,,13.884931506849314,,,,,,,21.93972602739726,
2014-03-06,,0.4575342465753425,0.726027397260274,0.7835616438356164,1.2438356164383562,1.358904109589041,1.8767123287671232,2.4136986301369863,,3.276712328767123,3.9095890410958902,4.027397260273973,,5.1945205479452055,5.76986301369863,,7.112328767123287,,7.726027397260274,,8.378082191780821,,8.895890410958904,,9.452054794520548,,,,,,,,,12.923287671232877,,13.882191780821918,,,,,,,,
2014-03-07,,0.4547945205479452,0.7232876712328767,,1.2410958904109588,1.356164383561644,1.873972602739726,2.410958904109589,3.1205479452054794,3.2739726027397262,3.9068493150684933,4.024657534246575,,5.191780821917808,5.767123287671233,6.227397260273973,7.109589041095891,,7.723287671232876,,8.375342465753425,,8.893150684931507,,9.449315068493151,,,,,,,,,12.92054794520548,,13.87945205479452,,,,,,,21.934246575342467,
2014-03-11,,0.4438356164383562,0.7123287671232876,,1.2301369863013698,,1.8630136986301369,2.4,3.1095890410958904,3.263013698630137,3.8958904109589043,4.013698630136986,,5.1808219178082195,5.756164383561644,6.2164383561643834,7.098630136986301,,7.712328767123288,,8.364383561643836,,8.882191780821918,9.361643835616439,9.438356164383562,,,,,,,,,12.90958904109589,,13.868493150684932,,,,,,,21.923287671232877,
2014-03-12,,0.4410958904109589,0.7095890410958904,,1.2273972602739727,1.3424657534246576,1.8602739726027397,2.3972602739726026,3.106849315068493,3.26027397260274,3.893150684931507,4.010958904109589,,5.178082191780822,5.7534246575342465,6.213698630136986,7.095890410958904,,7.7095890410958905,,8.361643835616439,,8.87945205479452,,9.435616438356165,,,,,,,,,12.906849315068493,,13.865753424657534,,,,,,,,
2014-03-13,,0.4383561643835616,0.7068493150684931,0.7643835616438356,1.2246575342465753,1.3397260273972602,1.8575342465753424,2.3945205479452056,3.1041095890410957,3.2575342465753425,3.8904109589041096,4.008219178082192,,5.175342465753425,5.750684931506849,6.210958904109589,7.093150684931507,,,,8.35890410958904,,8.876712328767123,9.356164383561644,9.432876712328767,,,,,,,,,12.904109589041095,,13.863013698630137,,,,,,,21.91780821917808,
2014-03-14,,0.43561643835616437,0.7041095890410959,0.7616438356164383,1.2219178082191782,1.336986301369863,1.8547945205479452,2.3917808219178083,3.1013698630136988,3.254794520547945,3.8876712328767122,4.005479452054795,,5.1726027397260275,5.747945205479452,6.208219178082191,7.090410958904109,,7.704109589041096,,8.356164383561644,,8.873972602739727,9.353424657534246,9.43013698630137,,,,,,,,,12.901369863013699,,13.860273972602739,,,,,,,,
2014-03-17,,0.4273972602739726,0.6958904109589041,,1.2136986301369863,1.3287671232876712,1.8465753424657534,2.3835616438356166,3.0931506849315067,3.2465753424657535,3.8794520547945206,3.9972602739726026,,5.164383561643835,5.739726027397261,6.2,7.082191780821918,,7.695890410958904,,8.347945205479451,,8.865753424657534,9.345205479452055,9.421917808219177,,,,,,,,,12.893150684931507,,13.852054794520548,,,,,,,,
2014-03-18,,0.4246575342465753,0.6931506849315069,0.7506849315068493,1.210958904109589,1.326027397260274,1.8438356164383563,2.3808219178082193,3.0904109589041098,3.243835616438356,3.8767123287671232,3.9945205479452053,,5.161643835616438,5.736986301369863,,7.079452054794521,,7.693150684931507,,8.345205479452055,,8.863013698630137,,9.419178082191781,,,,,,,,,12.89041095890411,,13.849315068493151,,,,,,,21.904109589041095,
2014-03-19,,0.42191780821917807,0.6904109589041096,0.7479452054794521,1.2082191780821918,1.3232876712328767,1.841095890410959,2.378082191780822,3.0876712328767124,3.241095890410959,3.873972602739726,3.9917808219178084,,5.158904109589041,5.734246575342466,,7.076712328767123,,7.69041095890411,,8.342465753424657,,8.860273972602739,,9.416438356164383,,,,,,,,,12.887671232876713,,13.846575342465753,,,,,,,21.9013698630137,
2014-03-20,,0.4191780821917808,0.6876712328767123,0.7452054794520548,1.2054794520547945,1.3205479452054794,1.8383561643835618,2.3753424657534246,3.084931506849315,3.2383561643835614,3.871232876712329,3.989041095890411,,5.156164383561644,5.7315068493150685,,7.073972602739726,,7.6876712328767125,,8.33972602739726,,8.857534246575343,9.336986301369864,9.413698630136986,,,,,,,,,12.884931506849314,,13.843835616438357,,,,,,,21.898630136986302,
2014-03-21,,0.41643835616438357,0.684931506849315,0.7424657534246575,1.2027397260273973,1.3178082191780822,1.8356164383561644,2.372602739726027,3.0821917808219177,3.2356164383561645,3.8684931506849316,3.9863013698630136,,5.153424657534247,5.728767123287671,,7.071232876712329,,7.684931506849315,,8.336986301369864,,8.854794520547944,9.334246575342465,9.41095890410959,,,,,,,,,12.882191780821918,,13.841095890410958,,,,,,,21.895890410958906,
2014-03-24,,0.40821917808219177,0.6767123287671233,0.7342465753424657,1.1945205479452055,1.3095890410958904,1.8273972602739725,2.3643835616438356,3.073972602739726,3.2273972602739724,3.8602739726027395,3.978082191780822,,5.145205479452055,5.720547945205479,6.1808219178082195,7.063013698630137,,7.676712328767123,,8.32876712328767,,8.846575342465753,9.326027397260274,9.402739726027397,,,,,,,,,12.873972602739727,,13.832876712328767,,,,,,,21.887671232876713,
2014-03-25,,0.4054794520547945,0.673972602739726,,1.1917808219178083,1.3068493150684932,1.8246575342465754,2.361643835616438,3.0712328767123287,3.2246575342465755,3.8575342465753426,3.9753424657534246,,5.142465753424657,5.717808219178083,6.178082191780822,7.06027397260274,,7.673972602739726,,8.326027397260274,,8.843835616438357,,9.4,,,,,,,,,12.871232876712329,,13.830136986301369,,,,,,,21.884931506849316,
2014-03-26,,0.40273972602739727,0.6712328767123288,0.7287671232876712,1.189041095890411,1.3041095890410959,1.821917808219178,2.3589041095890413,3.0684931506849313,3.221917808219178,3.8547945205479452,3.9726027397260273,,5.13972602739726,5.715068493150685,6.175342465753425,7.057534246575343,,7.671232876712328,,8.323287671232876,,8.841095890410958,,9.397260273972602,,,,,,,,,12.868493150684932,,13.827397260273973,,,,,,,21.882191780821916,
2014-03-27,,0.4,0.6684931506849315,0.726027397260274,1.1863013698630136,1.3013698630136987,1.819178082191781,2.356164383561644,3.0657534246575344,3.219178082191781,3.852054794520548,3.96986301369863,,5.136986301369863,5.712328767123288,6.1726027397260275,7.054794520547945,,,,8.32054794520548,,8.838356164383562,,9.394520547945206,,,,,,,,,12.865753424657534,,13.824657534246576,,,,,,,21.87945205479452,
2014-03-28,,0.3972602739726027,0.6657534246575343,0.7232876712328767,1.1835616438356165,1.2986301369863014,1.8164383561643835,2.3534246575342466,3.063013698630137,3.2164383561643834,3.8493150684931505,3.967123287671233,,5.134246575342465,5.7095890410958905,6.16986301369863,7.052054794520548,,7.6657534246575345,,8.317808219178081,,8.835616438356164,,9.391780821917807,,,,,,,,,12.863013698630137,,13.821917808219178,,,,,,,21.876712328767123,
2014-03-31,,0.38904109589041097,0.6575342465753424,0.7150684931506849,1.1753424657534246,1.2904109589041095,1.8082191780821917,2.345205479452055,3.0547945205479454,3.208219178082192,3.841095890410959,3.958904109589041,,5.126027397260274,5.701369863013698,6.161643835616438,7.043835616438356,,7.657534246575342,,8.30958904109589,,8.827397260273973,9.306849315068494,9.383561643835616,,,,,,,,,12.854794520547944,,13.813698630136987,,,,,,,21.86849315068493,
2014-04-01,,0.3863013698630137,0.6547945205479452,0.7123287671232876,1.1726027397260275,1.2876712328767124,1.8054794520547945,2.3424657534246576,3.052054794520548,3.2054794520547945,3.8383561643835615,3.956164383561644,,5.123287671232877,5.698630136986301,6.158904109589041,7.041095890410959,,7.654794520547945,,8.306849315068494,,8.824657534246576,9.304109589041095,9.38082191780822,,,,,,,,,12.852054794520548,,13.810958904109588,,,,,,,21.865753424657534,
2014-04-02,,0.3835616438356164,0.6520547945205479,0.7095890410958904,1.16986301369863,1.284931506849315,1.8027397260273972,2.33972602739726,3.0493150684931507,3.202739726027397,3.835616438356164,3.9534246575342467,,5.120547945205479,5.695890410958904,6.156164383561644,7.038356164383561,,,,8.304109589041095,,8.821917808219178,9.301369863013699,9.378082191780821,,,,,,,,,12.849315068493151,,13.808219178082192,,,,,,,21.863013698630137,
2014-04-03,,0.38082191780821917,0.6493150684931507,0.7068493150684931,1.167123287671233,,1.8,2.336986301369863,3.0465753424657533,3.2,3.8328767123287673,3.9506849315068493,,5.117808219178082,5.693150684931507,6.153424657534247,7.035616438356165,,7.64931506849315,,8.301369863013699,,8.819178082191781,9.2986301369863,9.375342465753425,,,,,,,,,12.846575342465753,,13.805479452054794,,,,,,,21.86027397260274,
2014-04-04,,0.3780821917808219,0.6465753424657534,0.7041095890410959,1.1643835616438356,,1.7972602739726027,2.334246575342466,3.043835616438356,3.197260273972603,3.83013698630137,3.947945205479452,,5.115068493150685,5.69041095890411,6.1506849315068495,7.032876712328767,,7.646575342465753,,8.2986301369863,,8.816438356164383,9.295890410958904,9.372602739726027,,,,,,,,,12.843835616438357,,13.802739726027397,,,,,,,21.85753424657534,
2014-04-07,,0.3698630136986301,0.6383561643835617,0.6958904109589041,1.1561643835616437,1.2712328767123289,1.789041095890411,2.326027397260274,3.0356164383561643,3.1890410958904107,3.8219178082191783,3.9397260273972603,,5.1068493150684935,5.682191780821918,6.142465753424657,7.024657534246575,,7.638356164383562,,8.29041095890411,,8.808219178082192,9.287671232876713,9.364383561643836,,,,,,,,,12.835616438356164,,13.794520547945206,,,,,,,21.84931506849315,
2014-04-08,,0.36712328767123287,0.6356164383561644,0.6931506849315069,1.1534246575342466,1.2684931506849315,1.7863013698630137,2.3232876712328765,3.032876712328767,3.186301369863014,3.819178082191781,3.936986301369863,,5.104109589041096,,6.13972602739726,7.021917808219178,,7.635616438356164,,8.287671232876713,,8.805479452054794,9.284931506849315,9.361643835616439,,,,,,,,,12.832876712328767,,13.791780821917808,,,,,,,21.846575342465755,
2014-04-09,,0.3643835616438356,0.6328767123287671,0.6904109589041096,1.1506849315068493,1.2657534246575342,1.7835616438356163,2.3205479452054796,3.03013698630137,3.1835616438356165,3.8164383561643835,3.9342465753424656,,5.101369863013699,5.676712328767123,6.136986301369863,7.019178082191781,,7.632876712328767,,8.284931506849315,,8.802739726027397,,9.35890410958904,,,,,,,,,12.830136986301369,,13.789041095890411,,,,,,,,
