TRADEDATE,RU000A0JR779,RU000A0JQAE3,RU000A0JQLL5,RU000A0JQCL4,RU000A0JRHZ1,RU000A0JQYN4,RU000A0JR7G1,RU000A0JTWW3,RU000A0DY8K8,RU000A0JQZ18,RU000A0JS751,RU000A0JRJU8,RU000A0JTKZ1,RU000A0JRCJ6,RU000A0JP2S9,RU000A0JNHJ4,RU000A0JU9V1,RU000A0JTG59,RU000A0JTYA5,RU000A0JREQ7,RU000A0D0G29,RU000A0JSMA2,RU000A0JTJL3,RU000A0JPLH5,RU000A0JU4L3,RU000A0JRTL6,RU000A0JS3W6,RU000A0JTK38,RU0002868001,RU000A0JS4M5,RU000A0JVW30,RU000A0ZYCK6,RU000A0JXB41,RU000A101FA1,RU000A0ZYU88,RU000A1007F4,RU000A0JXQF2,RU000A101QE0,RU0002867854,RU000A100EG3,RU000A0JWM07,RU000A0ZZYW2,RU000A1014N4,RU000A0ZYUA9,RU000A100A82,RU000A0JVW48,RU000A0JXFM1,RU000A0ZYUB7,RU000A101F94,RU000A0GN9A7,RU000A100EF5,RU0002868076,RU0002867631
2014-12-11,,,,100.031,98.0948,97.4155,95.9788,92.4537,94.6507,92.2,90.1484,89.2065,84.0964,87.3646,81.25,80.9171,81.5,80.9928,77,81.3876,78.499,77.7999,,,73.0673,100.9808,76.7708,67.8497,,,,,,,,,,,,,,,,,,,,,,62.5947,,86.5,
2014-12-12,,,,100.02,98.0009,97.1589,94.8328,91.621,97,90.9679,88.525,88.4447,83.0493,85.8415,81.2,80.4826,78.688,79,75.5,77.8005,77.8,75.7418,73.0949,,73.5,92.65,74.6814,66.5274,63,,,,,,,,,,,,,,,,,,,,,62.74,,89.89,
2014-12-15,,,,99.9831,98.0283,97.3291,95.2339,,93.2545,90.912,87.8,86.7406,82.7978,84.9023,82,,78,77.909,72.1497,76.6817,77.0126,73.5794,,,71.4682,105.044,73.8529,65.9987,63,,,,,,,,,,,,,,,,,,,,,59.6117,,85.4251,
2014-12-16,,,,99.8888,96.3636,96.511,92.4797,91.3482,90.0793,86.9175,81.0391,80.4595,73.4949,76.5863,,,69.964,68.3745,73.125,66.7072,65.6,64.2743,60,58,61.487,94.5,62.2833,54.818,59.275,,,,,,,,,,,,,,,,,,,,,61.6793,,89.89,
2014-12-17,,,,,96.8857,96.0002,92.5885,96.1376,90.2185,87.6279,84.6725,81.7116,76.2122,78.1792,,73.5031,71.0035,71.4838,73.6667,69.7403,70,67.504,67.2401,65.4545,68.0984,107.34,69.6456,63.1434,,,,,,,,,,,,,,,,,,,,,,63.7318,,89.88,
2014-12-18,,,,,97.002,96.7844,93.413,92.9997,90.3758,88.7042,85.4384,84.6614,78.1298,81.9207,82,78.6111,75.0032,73.8932,70.5001,72.9278,,71.0604,73.3197,,69.5,,73.3428,67.0591,,,,,,,,,,,,,,,,,,,,,,60,,,
2014-12-19,,,,,96.6857,96.1961,92.315,93.275,91.1123,88.9588,84.9944,84.0936,78.2487,81.0012,,64.2875,73.9628,72.0296,70.5,72.2502,70,70.2944,68.5,56,69.2995,64.5,72.2908,64.1584,,,,,,,,,,,,,,,,,,,,,,65,,,
2014-12-22,,,,,96.95,96.1419,93.319,93,92.5,90.1504,86.3671,85.5492,80.0358,82.55,82,,75.3,74.7027,,74.7973,81.8098,72.6683,71.75,61,72.5,90.3,74.7019,66.1773,,,,,,,,,,,,,,,,,,,,,,62.0452,,,54.999
2014-12-23,,,,,96.8743,96.2282,93.2893,93,91.3995,90.347,85.897,85.0922,79.6333,82.3008,,69.4796,75.6433,73.3333,74.729,73.755,69.0007,71.6067,70.001,,71.0948,107.45,74.3245,65.9226,,,,,,,,,,,,,,,,,,,,,,63.8699,,86.5867,
2014-12-24,,,,,96.6669,96.1053,93.4723,97,83.3334,89.0819,86.1553,85.0618,80.5,82.1565,76.5432,53.511,75.5,73.0658,,72.9649,81.9158,71.25,68.3,,70.9953,108.39,73.0186,64.5514,,,,,,,,,,,,,,,,,,,,,,60,,65.8753,
2014-12-25,,,,,96.925,96.4668,93.2058,,91.0299,89.9562,85.8433,85.1592,89.7481,82.022,76.6,65.6535,75.0161,72.988,,73.194,70.5016,72.1168,,,68.81,106.65,73.0042,64.6587,,,,,,,,,,,85.2529,,,,,,,,,,,59.8278,,,
2014-12-26,,,,,97.0006,96.4068,93.8976,,91.5,90.23,86.4581,84.7143,84.5,82,78.2868,,,72.8833,,73.5,69.5,78.974,71.245,63,68.9748,108.43,72.958,64.5746,,,,,,,,,,,,,,,,,,,,,,,,83.3893,
2014-12-29,,,,,97.0983,96.408,94.3901,93,91.5117,89.8556,85.9822,85.2785,79.0503,82.1966,81.9869,,78.7,73.0025,,73.4065,69.8071,71.003,68.8019,63.2002,68.8,,72.6306,64.8352,,,,,,,,,,,,,,,,,,,,,,64.9423,,,
2014-12-30,,,,,97.6676,96.9977,94.9998,,91.0851,89.8971,85.9974,85.1359,79.5028,82.0364,81.9772,87.9091,75.0676,73.0004,,72.8056,77.7732,70.7223,68.5,69.9572,68.25,,71.9273,63.6554,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,,,,,96.5987,97.3841,93.7243,,,91.3807,,86,,,,,,72,,,70.67,,,,,,72.8137,65,,,,,,,,,,,,,,,,,,,,,,63.8696,,,80
2015-01-06,,,,,97.2221,,94.101,,,89,85.4424,85.1,78.113,,,,,79,,71.5025,68.9043,69.3731,,,,,68.6123,60.9891,,,,,,,,,,,,,,,,,,,,,,69,,89.55,
2015-01-08,,,,,97.3835,97.2,,,,,,85.25,79,,,,,,69.5525,,69.5,,67.9,,,,69.8489,61.0288,57,,,,,,,,,,,,,,,,,,,,,60,,,
2015-01-09,,,,,97.4425,,93.2,,,,,84.7525,79,,,,,,72,,75.4063,,67.5365,,,,70.2965,61.2645,57.2,,,,,,,,,,87.9167,,,,,,,,,,,64,,89,
2015-01-12,,,,,96.8046,96.117,92.5524,,93.38,88.9378,84.2495,83.28,77.0063,79.5002,80,52.7401,72.1089,69.8333,67.0007,69.4024,69.9711,68.3637,65.5002,,63.5214,,67.0797,59.3351,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,,,,,96.8406,96.0042,92.2984,,87.62,87.1458,83.0424,81.6704,75.9064,78.0381,,62.789,70.5,68,71,67.3032,67.0408,64.7474,61.8847,,61.6827,,64.3689,56.3351,,,,,,,,,,,,,,,,,,,,,,61.25,,89,
2015-01-14,,,,,97.046,96.2908,92.4658,,91.25,87.8889,83.3003,82.3228,76.1063,78.7671,,,,68.5,,67.4439,,64.7481,61.9001,57,61.6503,,64.6533,56.6743,,,,,,,,,,,,,,,,,,,,,,60,,,
2015-01-15,,,,,97.3362,96.8731,94,89.8041,91.6,88.9121,85.9993,84.9627,78.9999,81.0136,,,,,69.9857,71.9591,68.0337,69.2825,66.9545,60.1679,64.9809,,69.4586,61.1477,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,,,,,97.6774,97.1609,94.1987,,91.5,90.1492,86.3983,85.9402,,81.8556,74.5,,74.6,,,72.55,69.4881,69.4007,67.4359,,66,,71.5139,63.4382,59,,,,,,,,,,,,,,,,,,,,,62.0075,,,
2015-01-19,,,,,97.6732,96.9694,94.3801,,92.2,89.7745,86.2001,82.7076,79.5118,81.5481,,70,76.5,73.5007,,73,69.8303,70.2807,,61,65.9,,71.2068,62.6507,,,,,,,,,,,,,,,,,,,,,,61.675,,82.4241,
2015-01-20,,,,,97.4865,96.8974,93.9533,,92.0007,89.5604,86.3537,85.4365,80.0764,82.1072,,,75,,71.5,72.6034,69.4899,70.5172,67.023,63,67.1521,,70.5018,62.4873,,,,,,,,,,,86.403,,,,,,,,,,,,,,
2015-01-21,,,,,97.5343,96.6297,93.498,89.75,91.927,89.6115,86.4,85.6005,79.8244,82.0186,,70.0701,75.4995,73.5022,70.2188,72.9999,69.9,70.7656,67.4864,61.1121,67.1025,,70.5268,62.2512,43.1482,,,,,,,,,,84.5013,,,,,,,,,,,61.55,,,
2015-01-22,,,,,97.537,96.8004,93.6194,89.8553,92.75,90.1496,87.7711,86.1746,79.7899,82.575,,,75.5,73.9036,71.5,72.5001,69.6874,70.7,67.3836,62.4442,68.0963,,71.2656,62.7911,,,,,,,,,,,,,,,,,,,,,,61.65,,,
2015-01-23,,,,,97.6341,96.9583,94.1453,90.3,,90.0033,87.2998,86.3621,81.4984,83.1002,71.8804,,75.2747,75.45,71.75,73.903,,71.9536,69,63,69.0477,,72.4297,63.7471,,,,,,,,,,,84.9082,,,,,,,,,,,61.25,,,
2015-01-26,,,,,97.3894,96.7025,93.2065,89.9,92,89.1567,86.2322,85.0218,79.5974,82.2372,74.75,,75.6,73.6859,,72.5002,69,69.75,68.1751,,67.099,,70.291,62.0912,,,,,,,,,,,,,,,,,,,,,,61.6996,,,
2015-01-27,,,,,97.3957,96.8906,93.1026,89.7487,91.8002,88.8764,86.1079,84.5437,79.3829,81.7383,80,,75.5909,73.6801,,71.8116,68.9,69.7003,,,67.31,,68.8778,61.3859,,78.575,,,,,,,,,85.8206,,,,,,,,,,,61.3,,89.55,
2015-01-28,,,,,97.4785,96.8499,93.5508,89.7657,92.9999,89.0087,85.4605,85.0337,80.1528,82.3001,77.5,,75.7278,74.1967,,72.8717,69.9,71.2143,,64.9826,67,93.0578,69.9838,61.7101,,,,,,,,,,,89.0563,,,,,,,,,,,59.7383,,,
2015-01-29,,,,,97.5387,96.7141,93.5575,89.5025,,88.976,86.4942,84.8999,79.6051,81.7501,80,,75.046,73.445,,72.4722,,70,65.0005,,,,69.375,61.6115,,79,,,,,,,,,86.5862,,,,,,,,,,,59.2424,,,
2015-01-30,,,,,97.7126,96.9734,94.0513,89.9,92.5001,89.8835,86.7442,85.8326,79.7318,82.6844,77.9,,76.3,74.9804,,73.6252,76.019,72.9993,,,68.5,106.81,71.5216,63.6747,,,,,,,,,,,,,,,,,,,,,,59.5697,,,
2015-02-02,,,,,98.013,97.3961,95.154,90.2,92.9206,90.1427,87.3708,86.3011,80.7701,83.7823,77,,76.8004,74.05,72.35,74.8988,,73.38,69.8654,64.6667,68.8844,,73.2843,65.0433,,,,,,,,,,,91.0125,,,,,,,,,,,60.9977,,78.5,
2015-02-03,,,,,98.0715,97.4918,94.8903,90.9883,93.4236,90.6787,87.9293,87.222,87.5067,84.4979,81.9773,,80.7136,76.9726,,76,72.25,74.6,71.49,67.54,70.5,,74.8834,66.6732,,,,,,,,,,,,,,,,,,,,,,59.9503,,,
2015-02-04,,,,,98.1931,97.4514,94.8949,91.2313,,90.7059,87.9995,86.8988,81.6087,84.5364,,,76.8,76.5052,,76.2173,72.4909,74.5,71,65,70.7995,,74.3898,66.4888,37,,,,,,,,,,,,,,,,,,,,,59.9,,,
2015-02-05,,,,,98.3168,97.5426,94.8503,91.5,92.9903,91.2488,88.1022,87.4277,82.6931,85.25,80.9,,,76.9131,74.4455,78.0833,,75.1,71.0469,,73.713,100,74.6296,66.5672,51.8,,,,,,,,,,91.1655,,,,,,,,,,,59.921,,,
2015-02-06,,,,,98.415,97.6604,95.364,91.98,93.5,91.6017,88.5833,87.8495,83.6984,85.9,81.893,,79.4329,78.2,75.9999,77.7093,73.0386,75.9891,72.5072,,72.4137,,76.6808,68.847,,,,,,,,,,,91,,,,,,,,,,,60,,80.7788,
2015-02-09,,,,,98.4514,97.856,95.9247,,93.6391,91.61,88.5911,87.9421,82.7679,85.4216,,,78.51,,75.5,78.1176,73.0038,77.5,75,,72.6,,77.0301,69.0025,,,,,,,,,,,,,,,,,,,,,,60,,80.0004,
2015-02-10,,,,,98.4683,97.8662,96.7287,,93.611,91.6058,88.7016,88.5473,82.5576,85.9051,,,78.0173,78.2745,,77.2659,73.4,76.0008,71.5975,66,73.2458,,76.4822,68.9959,,,,,,,,,,,,,,,,,,,,,,60,,83.0481,
2015-02-11,,,,,98.5018,97.8857,95.9,,94.1,91.7071,88.8998,88.3593,83.0859,85.6775,81.6571,,79.4981,77.2564,,77.5271,72,,73.0901,,72.2674,,76.745,68.2509,,,,,,,,,,,,,,,,,,,,,,60.0063,,,
2015-02-12,,,,,98.509,97.9236,95.7233,92.3879,93.9875,91.6352,89.0972,88.3891,83.3004,86.214,82,,79.2028,78.5,75,77.5967,72.3059,75.9,72.7001,67,72.179,,76.6323,68.6538,,,,,,,,,,,96.1935,,,,,,,,,,,60.0137,,83,
2015-02-13,,,,,98.5518,98.0001,95.7646,93.069,94.2498,92.4363,89.9419,89.1772,83.919,86.5249,80.3,,79.7561,80,,78.8393,72.6376,76.4551,74.2528,65.7501,73.5784,,77.8586,69.6124,,,,,,,,,,,,,,,,,,,,,,60.0013,,,
2015-02-16,,,,,98.6632,98.0357,96.1061,,,92.8427,90.2292,89.8001,84.8385,87.8917,80.7065,,80.9643,80.2326,77,80.0898,75.7135,78.2625,75.1167,,74.7,,79.2518,70.8713,61.4752,,,,,,,,,,,,,,,,,,,,,62.6956,,84.6364,
2015-02-17,,,,,98.7223,98.1042,96.271,,,92.884,90.2867,90.0909,85.3165,88.4396,81.5,,82.2741,80.5443,77.9998,80.5389,76.0592,78.0357,75.15,66.4545,74.8502,,78.974,70.8534,61,,,,,,,,,,,,,,,,,,,,,61.6776,,85,
2015-02-18,,,,,98.7866,98.1929,96.2378,93.1705,94.6001,93.3479,91.4671,90.7762,85.7752,,81.401,,83.2499,81.3,78.75,81.5985,76.6924,79.3875,76,67.7982,75.2283,,79.071,70.9388,59.4375,,,,,,,,,,,,,,,,,,,,,62.949,,85,
2015-02-19,,,,,98.7693,98.1795,96.0328,96.9,,93.364,91.1543,90.3856,85.2713,87.0136,80,,82.1497,81,78.5,80.9051,76.5764,78.9099,75.7679,67,74.8634,,78.4256,70.1086,,,,,,,,,,,,,,,,,,,,,,62.9311,,,
2015-02-20,,,,,98.6345,98.0391,95.9547,,,93.2255,90.8959,90.2673,84.9373,87.9646,,,80.5068,79.9783,,79.8555,73.6669,77.7002,74.3404,68.0033,73.747,,77.5403,68.9262,,,,,,,,,,,,,,,,,,,,,,62.5001,,72,
2015-02-24,,,,,98.4854,97.8067,95.3114,,,92.9999,89.6071,88.7268,83.8931,85.7584,80.89,,79.4243,78.4667,73.5918,78.1653,77,,71.4516,,71.4239,,74.2056,66.4481,,,,,,,,,,,92.6428,,,,,,,,,,,61.44,,,
2015-02-25,,,,,98.4272,97.8019,95.1078,94.75,94.3842,92.5546,90.15,89.7997,83.1649,85.7651,,,,,74,76.9271,,75.1818,71.3322,,71.0519,,74.2827,66.2599,,,,,,,,,,,92.507,,,,,,,,,,,61,,86,
2015-02-26,,,,,98.4254,97.7497,95.4237,,,92.4827,89.307,89.0986,83.0396,86.0642,,,79.3281,78,,77.3343,,,71.2,,71.5423,,74.7002,66.6606,,,,,,,,,,,,,,,,,,,,,,62.0285,,,
2015-02-27,,,,,98.4265,97.7969,95.2058,92.25,93.9519,91.8628,89.1902,87.6642,82.9812,84.6101,,,78.3817,76.6571,74.05,76.977,75.8192,74,70.7495,,70.7176,,73.8078,65.634,,,,,,,,,,,,,,,,,,,,,,63.145,,,
2015-03-02,,,,,98.506,97.85,95.6501,,93.9468,91.6247,88.4615,87.3663,81.9419,85.1954,,,77.7998,75.1527,74,75.2415,73.1393,72.0189,,65.7143,69.1018,,73.1092,65.3838,,,,,,,,,,,,,,,,,,,,,,60.5295,,,
2015-03-03,,,,,98.6395,97.8943,95.5441,92.7456,95.503,91.7004,89.1464,87.9693,82.4465,85.0008,,,77.9995,76.5,73.125,75.9965,70.1273,73.134,,65.5882,70,100,73.9167,65.5751,,,,,,,,,,,,,,,,,,,,,,62.8882,,83.5714,
2015-03-04,,,,,98.7258,98.0813,95.7467,,94.2944,92.2467,89.4014,88.6489,83.1944,85.3193,,,78.5258,77.9804,,76.7194,77.8835,74.9754,71.25,,70.5955,,74.0752,66.082,,,,,,,,,,,85.6659,,,,,,,,,,,61.2872,,84,
2015-03-05,,,,,98.7577,98.2306,95.7452,,94.3999,92.6193,89.6335,88.9912,83.4173,85.952,,,79.495,78.5,75,76.9658,,75,71.4512,,71.4583,,74.851,66.5256,,,,,,,,,,,82.6641,,,,,,,,,,,62.2404,,81.2002,
2015-03-06,,,,,98.8321,98.2988,96.0105,93,94.75,92.9895,89.9736,89.3592,84.0521,86.1195,,,80.2954,79.95,,78.4818,76.4998,76.045,72.005,,71.85,,75.1662,66.8876,,,,,,,,,,,86,,,,,,,,,,,61.096,,84,
2015-03-10,,,,,98.7671,98.0077,95.8001,93,94.317,92.6793,89.9156,89.1444,83.4635,86.382,,,80.48,,,77.8499,,76,71.5042,,,,74.2888,66.0847,,,,,,,,,,,,,,,,,,,,,,61.0739,,83.51,
2015-03-11,,,,,98.7507,98.184,95.9292,92.5584,94.3702,92.491,89.9267,89.3914,83.6409,86.479,,,,78.5,75,78.2813,,75,72.4347,,72,,74.3594,66.1321,,,,,,,,,,,,,,,,,,,,,,60.5301,,85.85,
2015-03-12,,,,,98.8065,98.2023,95.9165,93.46,94.5645,,90.8,90.0136,84.6972,87.0962,,,80.2524,78.2937,76.1,79.5129,74,75.9,72.0682,66,71.6757,,74.7509,66.3587,,,,,,,,,,,,,,,,,,,,,,60.5035,,,
2015-03-13,,,,,98.8512,98.162,95.922,93,94.6525,93.361,90.2107,89.9298,84.0031,87.0308,,,80.86,78.25,,78.8624,,76.725,72.9624,66.3333,72.2469,,74.7783,65.8315,,,,,,,,,,,,,,,,,,,,,,60.3656,,85.0434,
2015-03-16,,,,,98.8964,98.1666,95.905,93,94.42,92.8212,89.805,89.5,83.6912,86.6204,,,80,78.5,76,78.0359,,75.5001,71.525,,71.1647,,72.8957,65.2791,,,,,,,,,,,,,,,,,,,,,,60.0034,,,
2015-03-17,,,,,98.6869,98.1499,96.063,94.6,94.6,92.8858,89.8065,89.7999,83.5643,86.1995,80.2085,,,78.5,75.1,78.049,,75,71.1371,,71.0626,,72.7357,64.4454,,,,,,,,,,,,,,,,,,,,,,58.9028,,83.9689,
2015-03-18,,,,,98.7441,98.2261,95.9058,93.9917,94.5902,92.8881,89.9961,89.4272,84.1872,86.85,,,,78.8805,79.1156,77.2711,71.5133,,79.375,66,,,72.2559,63.9831,,,,,,,,,,,,,,,,,,,,,,60,,,
2015-03-19,,,,,98.8306,98.1989,96.0501,,94.5288,92.7001,90.5,89.7395,84.4899,86.7347,,,,,75.6197,78.2415,75,,71.5768,64.8334,71,,73.0161,64.9497,,,,,,,,,,,84.8,,,,,,,,,,,,,85,65.6842
2015-03-20,,,,,98.8256,98.2941,96.1764,,94.7275,93.7001,90.484,90.275,84.9993,87.6144,80,,81.0161,79.5033,76.4058,78.4436,,76.4545,71.8041,,71.6149,,73.9571,65.382,,,,,,,,,,,83.36,,,,,,,,,,,61.2989,,,
2015-03-23,,,,,98.9609,98.4062,96.1976,,94.8093,93.6888,90.595,90.4993,85.0628,87.9998,83.4266,82,82,80,76.7044,79.9408,76,77,72.75,,71.9528,,74.7624,66.2765,,,,,,,,,,,,,,,,,,,,,,60.8307,,,70
2015-03-24,,,,,98.9867,98.398,96.2024,93.6978,,93.7478,91.4918,90.8175,85.7221,88.4715,83.4999,,82.5976,80.3,77.5083,80.001,77.955,77.35,,65,72.4751,,75.1193,67.1336,,,,,,,,,,,,,,,,,,,,,,59.8562,,,
2015-03-25,,,,,99.0354,98.3626,96.4304,94,95.1453,93.9547,91.9695,91.3103,86.5746,89.2676,83,,83.1009,82.4959,78.959,82.0235,76.5548,78.9791,74.8199,,73.7268,,77.3601,68.2112,,,,,,,,,,,86.3333,,,,,,,,,,,59.9441,,,
2015-03-26,,,,,99.1318,98.7704,96.6207,,95.51,94.3902,92.4973,91.9962,87.0039,89.9999,83,,84.1,82.925,79.8751,83.0058,78.341,80.0046,77.3723,69,76.1886,,78.1751,69.86,62,,,,,,,,,,,,,,,,,,,,,61.6623,,,
2015-03-27,,,,,99.0657,98.8409,96.6159,94,95.5199,94.5426,92.4998,91.8131,87.0793,89.4914,83,,84.2832,,80.25,83,77.77,80.9824,76.8878,,75.9211,,77.9438,70.7829,,,,,,,,,,,,,,,,,,,,,,61.9947,,86.9997,
2015-03-30,,,,,99.0607,98.5247,96.4529,,95.4697,94.1962,92.3887,91.8815,86.8001,89.6817,,,84.1952,82.7545,79.9997,82.604,,80.5544,77,66.5,75.8917,,78.4373,70.5568,,,,,,,,,,,,,,,,,,,,,,62,,,
2015-03-31,,,,,99.0977,98.5893,96.5988,94.8309,95.46,93.776,91.9473,91.2845,86.5001,89.2105,84.2457,,83.0031,81.502,79.94,81.3402,78.0745,79.1196,75.5152,,74.8068,,77.3834,69.907,,,,,,,,,,,,,,,,,,,,,,61.5189,,87.232,
2015-04-01,,,,,99.1593,98.9408,96.6027,93.002,95.3691,94.4108,92.2882,91.6939,86.8688,89.7294,,,,82.9663,80.1013,82.3945,78,80.2369,77.5797,70,76.9994,,78.6693,70.9288,,,,,,,,,,,,,,,,,,,,,,61.8086,,,
2015-04-02,,,,,99.1767,98.6091,96.6769,94.9699,95.49,94.027,92.2001,91.5068,86.9027,90.2496,89,,,82,80.4621,82.9814,78,80.2143,77.5,,77,,79.6989,71.7192,,,,,,,,,,,,,,,,,,,,,,61.0839,,,
2015-04-03,,,,,99.169,98.6053,96.6076,,95.6491,94.0292,92.1259,91.9779,86.8935,89.65,84.8095,,83.87,82.2,79.1818,83.4985,77.75,80.5,,,77.0313,,79.7926,71.3688,,,,,,,,,,,,,,,,,,,,,,62.8119,,88,
2015-04-06,,,,,99.2079,98.683,96.6975,,95.69,94.59,90.9365,92.15,86.9342,89.9732,,,,,,82.801,77.75,80.75,77.7657,,77,,79.5442,72.6928,,,,,,,,,,,,,,,,,,,,,,63.3501,,,70
2015-04-07,,,,,98.8232,98.655,96.045,,95.5,93.8351,91.5002,90.4659,86.3641,89.4789,,,84.15,84.2613,80.35,83.1392,77.8,81.2002,77.5,,77.0245,,80.407,72.2848,,,,,,,,,,,,,,,,,,,,,,63.7985,,87.5386,70
2015-04-08,,,,,99.2329,98.6312,96.6725,,95.6983,94.2207,92.4036,91.8092,86.967,89.7695,,,85.7665,83,80.435,83.3624,78.0066,81.072,77.75,,77.5,,80.202,71.6449,60.5,,,,,,,,,,,,,,,,,,,,,64.4474,,88,73
2015-04-09,,,,,99.2659,98.6609,96.8338,94.0146,95.6683,94.6169,93.04,92.4282,87.623,90.3324,,,,84.8658,81.4035,84.7369,78.9998,82.934,79.1971,,77.7408,,81.3848,73.269,,,,,,,,,,,,,,,,,,,,,,65.1823,,88.0064,
2015-04-10,,,,,99.3203,98.8609,97.0944,94.6,95.25,93.8943,93.4962,93.114,88.5726,91.251,85.3967,,86.2,85.4874,,85.4787,77.9676,84.3416,80.5006,,79.9709,,83.4656,74.8702,,,,,,,,,,,86.4671,,,,,,,,,,,66.5337,,,
2015-04-13,,,,,99.3565,98.8743,97.0673,95.98,95.9156,94.6449,93.5021,92.6501,87.9,91.1884,,,,85.7594,,86.2023,79.2501,83.55,,71,80,,83.189,75.2069,,,,,,,,,,,98,,,,,,,,,,,67.0005,,88.1,
2015-04-14,,,,,99.3122,98.5271,97.0623,,95.9993,95.0133,,93.6205,88.7042,91.4901,79.4485,,86.5,,,86.486,79,84.375,,,80.1301,,83.4396,75.6576,,,,,,,,,,,,,,,,,,,,,,67.4214,,89.0005,
2015-04-15,,,,,99.2956,97.2651,97.1941,95.0037,95.973,95.3543,93.9618,93.951,89.1838,92.0709,86,,87.9997,86.998,84.4979,87.2125,,85.2824,82.999,,81.8955,,85.188,77.5711,,,,,,,,,,,,,,,,,,,,,,68.4158,,,75
2015-04-16,,,,,99.3191,98.8666,97.3688,,96.107,95.0279,94.0138,93.528,89.6245,92.093,,,87.5,86.6035,84.2774,,80.6427,85.8826,83.0101,72.9936,82.3438,,86.599,77.6805,68,,,,,,,,,,,,,,,,,,,,,68.7369,,90,
2015-04-17,,,,,99.3824,98.8909,97.1318,95.92,95.969,95.0259,93.8971,93.2501,88.7252,91.5146,,,86.8501,85.8115,,87.0777,80,84.6,81.5943,,81.0496,,84.6331,76.4476,,,,,,,,,,,98,,,,,,,,,,,68.9926,,89.75,
2015-04-20,,,,,99.3264,98.7638,97.0028,,,95.9547,93.6068,93.225,88.6846,91.2485,,,,86.101,82.5253,85.4149,79.5,84,82.9063,76.5,79.9859,,83.7036,75.651,,,,,,,,,,,,,,,,,,,,,,68.2504,,90,
2015-04-21,,,,,99.3629,98.7624,97.0774,,,95.2002,93.5378,92.9571,88.4262,91.0001,,,85.6481,85.3,,84.2027,79.5019,,81.5,68.7458,79.7678,,83.1649,76.2307,,,,,,,,,,,,,,,,,,,,,,67.8461,,86.6004,
2015-04-22,,,,,99.3724,98.8023,97.118,95.7333,93.1166,95.0634,93.6517,92.6231,88.0065,91.1203,81.0043,,85.3574,84.9981,82.05,85.0004,79.7,83.3001,79.7719,70.1393,79.1648,,82.9303,74.7933,,,,,,,,,,,,,,,,,,,,,,68.7704,,,
2015-04-23,,,,,99.4099,98.9044,97.259,95,95.9247,95.1293,93.4742,91.5227,88.7221,91.3,,,85.7764,84.595,,85.3094,,83.7719,80.2289,70.8333,,,83.2838,74.7007,,,,,,,,,,,,,,,,,,,,,,68.998,,,
2015-04-24,,,,,99.4411,98.9651,97.2125,95.3,96.0511,95.1613,93.4081,92.9568,88.6498,91.2096,,,86.5,84.9,,85.7571,,84.4547,80.9091,74,79.75,,84.1348,75.7897,,,,,,,,,,,,,,,,,,,,,,69,,89.3333,
2015-04-27,,,,,99.4413,98.9201,97.1541,95.15,,95.1517,93.675,92.992,88.0141,91.0835,85.998,,,84.4522,,85.0287,,83.4993,80.05,,,,83.3448,75.2748,,,,,,,,,,,,,,,,,,,,,,69.9804,,89.0556,
2015-04-28,,,,,99.4759,98.9379,97.3471,95,95.9003,95.1265,94.0962,93.4257,88.2043,91.2758,,,85.9984,,81.25,85.4606,,83.9283,79.4598,,78.5035,,83.572,75.3097,,,,,,,,,,,,,,,,,,,,,,68.875,,,
2015-04-29,,,,,99.6034,99.1696,97.4838,95.4659,96.1996,95.3977,93.9849,94.037,88.7937,91.704,,,86.3762,85.5,82.9851,85.9,79.9955,84.0001,80.0471,,79.8998,,84.0961,75.6696,68,,,,,,,,,,98.63,,,,,,,,,,,,,,
2015-04-30,,,,,99.6943,99.2349,98.0131,95.7,96.5782,95.7461,94.4419,93.912,89.513,92.2191,86.7498,,87.0821,85.6667,83,87.3438,80.1522,85.7889,82.3499,,81.3229,,85.7048,77.3084,,,,,,,,,,,,,,,,,,,,,,70,,,
2015-05-05,,,,,99.7563,99.4427,98.0376,96,,96.4969,94.77,94.5448,90.0019,92.9683,86.75,,87.6808,87.675,84.6189,87.75,81.25,86.0016,82.05,73.6429,82.4999,,85.7164,77.7563,,,,,,,,,,,,,,,,,,,,,,69.4168,,,
2015-05-06,,,,,99.7722,99.5073,98.2009,95.7123,96.9951,96.287,95.1,94.8789,90.55,93.4757,86.8,,88.35,87.9992,85,88,81.75,86.5085,82.55,74,82.501,,87.1506,78.5547,,91.55,,,,,,,,,,,,,,,,,,,,70.0873,,90.5091,
2015-05-07,,,,,99.7833,99.4949,98.2209,96.01,96.9,96.4232,94.9092,94.9122,90.288,93.22,,,88,87.2893,85,88.4901,82.0057,86.5001,83.1535,74,82.625,,87.3964,78.221,,,,,,,,,,,,,,,,,,,,,,69.8966,,90.0106,
2015-05-08,,,,,99.7942,99.4734,98.3395,,96.9992,96.2878,95.2525,94.5098,90.4808,93.1536,,,87.9,86.6667,85.5,87.9893,81.6074,85.8751,,73.8,82.2368,,86.7339,77.6296,,,,,,,,,,,,,,,,,,,,,,70.0011,,90.9582,
