,maturity,rates
0,2.5095890410958903,0.08975402787053277
1,2.7205479452054795,0.06684193992406272
2,3.2164383561643834,0.06997864424074282
3,3.7561643835616434,0.06978863539875134
4,4.638356164383562,0.07086358513672465
5,4.983561643835618,0.0714626454192091
6,5.252054794520548,0.07183254076909064
7,5.904109589041097,0.072459864409923
8,6.4219178082191775,0.0724013760920103
9,6.978082191780822,0.07274738003584716
10,10.065753424657537,0.07235660594098195
11,10.523287671232877,0.07178962945357877
12,11.408219178082195,0.074334361981082
13,15.07123287671233,0.07062586201327689
14,19.783561643835615,0.08987314750299898
