,maturity,rates
0,2.2410958904109592,0.08771954137376713
1,2.4520547945205484,0.05950410122609517
2,2.9479452054794515,0.06370993110603695
3,3.4876712328767123,0.06567894113553517
4,4.369863013698629,0.0681153388762643
5,4.715068493150685,0.06842834297115244
6,4.983561643835618,0.06736379349972642
7,5.635616438356164,0.07068264022947915
8,6.153424657534248,0.07177786568509197
9,6.7095890410958905,0.07215689873786431
10,9.797260273972602,0.07541041636435897
11,10.254794520547943,0.07290991626188881
12,11.139726027397261,0.07643572277976003
13,14.802739726027394,0.07941725907439061
14,19.515068493150686,0.07768571824812714
