,maturity,rates
0,2.6684931506849314,0.09139463957256684
1,2.7260273972602738,0.04865921808164676
2,2.8794520547945206,0.07237310550423964
3,3.3753424657534246,0.07467668823344378
4,3.915068493150685,0.07337648261733275
5,4.7972602739726025,0.07387121315934272
6,5.142465753424657,0.07371567368770325
7,5.410958904109589,0.08023885558124788
8,6.0630136986301375,0.07507524268516438
9,6.580821917808219,0.06855998929561996
10,7.06027397260274,0.08701931025805448
11,7.136986301369863,0.07407340883420187
12,10.073972602739726,0.04314413830651437
13,10.682191780821919,0.08072040480511275
14,11.567123287671233,0.0771779178958325
15,12.871232876712327,0.1050169500236319
16,15.23013698630137,0.07638294569094188
17,19.942465753424656,0.08668970386219631
