,maturity,rates
0,2.364383561643836,0.0879788548366394
1,2.4219178082191783,0.019386631253308258
2,2.5753424657534247,0.06204400087134841
3,3.0712328767123287,0.06620672365304103
4,3.6109589041095886,0.06849446063360054
5,4.493150684931507,0.06888496191064586
6,4.838356164383562,0.07010001309025417
7,5.1068493150684935,0.06845647941126083
8,5.758904109589041,0.07226019499031884
9,6.2767123287671245,0.072975122603353
10,6.756164383561642,0.07195705566575991
11,6.832876712328768,0.07236095713525925
12,9.920547945205481,0.07454201381170289
13,10.37808219178082,0.0721596892690769
14,11.263013698630138,0.07525000384983371
15,14.926027397260276,0.07782280466981324
16,19.638356164383566,0.0748465784088538
