,maturity,rates
0,2.5068493150684934,0.08998509273469828
1,2.5643835616438357,0.029632331070606633
2,2.7178082191780817,0.06644502873427789
3,3.2136986301369865,0.06960165952283726
4,3.753424657534248,0.06930577258702689
5,4.635616438356164,0.07058312785814615
6,4.9808219178082185,0.0710764129468984
7,5.249315068493153,0.07096945747234056
8,5.9013698630137,0.07284144559869242
9,6.419178082191781,0.07228664015804243
10,6.898630136986301,0.07347879531569357
11,6.9753424657534255,0.07198431932708597
12,10.063013698630137,0.0719543109322069
13,10.52054794520548,0.0712171153420561
14,11.405479452054793,0.07430413133414797
15,12.70958904109589,0.06502653305280562
16,15.068493150684931,0.0706198770498217
17,19.78082191780822,0.09169898383562275
