TRADEDATE,Seconds
2014-01-09,15.686182737350464
2014-01-10,10.511967182159424
2014-01-13,3.839329242706299
2014-01-14,3.7495007514953613
2014-01-15,1.9317443370819092
2014-01-16,3.141122579574585
2014-01-17,9.569352149963379
2014-01-20,3.2348740100860596
2014-01-21,2.971928834915161
2014-01-22,18.20327401161194
2014-01-23,22.778032541275024
2014-01-24,6.95635986328125
2014-01-27,9.425795793533325
2014-01-28,3.8612406253814697
2014-01-29,13.460617542266846
2014-01-30,5.659917593002319
2014-01-31,8.749806642532349
2014-02-03,18.694276094436646
2014-02-04,9.372082948684692
2014-02-05,10.20206356048584
2014-02-06,8.949261665344238
2014-02-07,35.519585609436035
2014-02-10,9.880731582641602
2014-02-11,11.195387840270996
2014-02-12,3.3433539867401123
2014-02-13,25.838355541229248
2014-02-14,8.561581134796143
2014-02-17,2.9881300926208496
2014-02-18,4.329636573791504
2014-02-19,3.3570940494537354
2014-02-20,12.753823280334473
2014-02-21,1.992272138595581
2014-02-24,6.088966608047485
2014-02-25,1.9962236881256104
2014-02-26,6.115398168563843
2014-02-27,19.098870277404785
2014-02-28,5.637622356414795
2014-03-03,6.8098273277282715
2014-03-04,17.529707431793213
2014-03-05,6.36194634437561
2014-03-06,1.9608442783355713
2014-03-07,8.91692590713501
2014-03-11,6.434262037277222
2014-03-12,3.0614192485809326
2014-03-13,3.7308382987976074
2014-03-14,11.941325664520264
2014-03-17,3.2898001670837402
2014-03-18,4.439226388931274
2014-03-19,7.449081659317017
2014-03-20,8.162355422973633
2014-03-21,3.6728010177612305
2014-03-24,7.875908374786377
2014-03-25,6.7834250926971436
2014-03-26,16.261645793914795
2014-03-27,5.462559223175049
2014-03-28,13.0691397190094
2014-03-31,6.767151117324829
2014-04-01,3.4102871417999268
2014-04-02,8.147002696990967
2014-04-03,13.671287536621094
2014-04-04,8.6459219455719
2014-04-07,5.57928991317749
2014-04-08,4.826028347015381
2014-04-09,3.18060302734375
2014-04-10,11.345312356948853
2014-04-11,6.002645254135132
2014-04-14,3.9273602962493896
2014-04-15,14.368662595748901
2014-04-16,10.618725061416626
2014-04-17,11.478459596633911
2014-04-18,3.7529964447021484
2014-04-21,5.059140920639038
2014-04-22,2.7763588428497314
2014-04-23,2.6537482738494873
2014-04-24,3.7869656085968018
2014-04-25,3.4493634700775146
2014-04-28,65.50368428230286
2014-04-29,3.633829116821289
2014-04-30,4.860793352127075
2014-05-05,8.201347351074219
2014-05-06,1.7638278007507324
2014-05-07,16.17693066596985
2014-05-08,9.582973718643188
2014-05-12,12.423948049545288
2014-05-13,8.995595693588257
2014-05-14,2.0365536212921143
2014-05-15,5.732801914215088
2014-05-16,7.5634753704071045
2014-05-19,11.233167886734009
2014-05-20,11.10440731048584
2014-05-21,5.707889556884766
2014-05-22,11.42035436630249
2014-05-23,7.754131317138672
2014-05-26,4.659823656082153
2014-05-27,4.612862586975098
2014-05-28,7.090994119644165
2014-05-29,8.010950565338135
2014-05-30,10.49820876121521
2014-06-02,5.007707357406616
2014-06-03,7.9924399852752686
2014-06-04,8.615841627120972
2014-06-05,6.664318561553955
2014-06-06,4.433270215988159
2014-06-09,7.245587110519409
2014-06-10,7.036081314086914
2014-06-11,6.414921045303345
2014-06-16,7.769859790802002
2014-06-17,3.7200276851654053
2014-06-18,6.019599199295044
2014-06-19,8.952715396881104
2014-06-20,6.571398496627808
2014-06-23,18.72327947616577
2014-06-24,16.422372341156006
2014-06-25,3.2421000003814697
2014-06-26,5.026142597198486
2014-06-27,7.063328981399536
2014-06-30,12.958221673965454
2014-07-01,17.545609951019287
2014-07-02,2.7612016201019287
2014-07-03,5.92528772354126
2014-07-04,5.928579330444336
2014-07-07,7.636223793029785
2014-07-08,5.967950105667114
2014-07-09,13.490376949310303
2014-07-10,6.873452186584473
2014-07-11,7.112185955047607
2014-07-14,18.157450437545776
2014-07-15,6.537628412246704
2014-07-16,7.729403495788574
2014-07-17,5.667078733444214
2014-07-18,1.9526100158691406
2014-07-21,9.339897871017456
2014-07-22,7.993882179260254
2014-07-23,3.809887647628784
2014-07-24,12.63170051574707
2014-07-25,15.249802589416504
2014-07-28,6.63293719291687
2014-07-29,7.564060926437378
2014-07-30,2.9172494411468506
2014-07-31,11.802645444869995
2014-08-01,6.809332609176636
2014-08-04,7.7962586879730225
2014-08-05,3.195423126220703
2014-08-06,7.8500964641571045
2014-08-07,9.994470834732056
2014-08-08,10.450779438018799
2014-08-11,2.886934518814087
2014-08-12,1.9428050518035889
2014-08-13,12.287973880767822
2014-08-14,2.9147911071777344
2014-08-15,2.6046454906463623
2014-08-18,3.0448899269104004
2014-08-19,2.85034441947937
2014-08-20,3.00995135307312
2014-08-21,4.365098476409912
2014-08-22,3.172062397003174
2014-08-25,6.679681301116943
2014-08-26,3.341611385345459
2014-08-27,2.629969835281372
2014-08-28,11.45434045791626
2014-08-29,5.7961585521698
2014-09-01,10.203938245773315
2014-09-02,5.605176210403442
2014-09-03,2.7766129970550537
2014-09-04,7.667576789855957
2014-09-05,2.476952075958252
2014-09-08,3.125377655029297
2014-09-09,3.5624735355377197
2014-09-10,3.051381826400757
2014-09-11,12.096746921539307
2014-09-12,2.245994806289673
2014-09-15,3.1416361331939697
2014-09-16,2.6519110202789307
2014-09-17,3.8318588733673096
2014-09-18,1.6884846687316895
2014-09-19,2.1233878135681152
2014-09-22,6.104675769805908
2014-09-23,1.9846937656402588
2014-09-24,4.283544063568115
2014-09-25,3.0401830673217773
2014-09-26,3.325216770172119
2014-09-29,3.270003318786621
