TRADEDATE,Seconds
2014-01-09,19.441634
2014-01-10,17.620666
2014-01-13,9.679452
2014-01-14,8.587387
2014-01-15,3.857803
2014-01-16,15.833831
2014-01-17,13.550784
2014-01-20,8.989623
2014-01-21,8.020502
2014-01-22,8.321092
2014-01-23,19.292404
2014-01-24,8.773383
2014-01-27,15.219682
2014-01-28,18.716346
2014-01-29,19.382543
2014-01-30,14.553567
2014-01-31,4.581703
2014-02-03,14.373467
2014-02-04,18.756669
2014-02-05,19.38606
2014-02-06,19.270598
2014-02-07,19.482761
2014-02-10,12.434046
2014-02-11,8.758969
2014-02-12,18.288582
2014-02-13,18.355143
2014-02-14,7.049256
2014-02-17,10.421187
2014-02-18,16.801705
2014-02-19,18.527184
2014-02-20,10.61652
2014-02-21,18.488546
2014-02-24,13.157834
2014-02-25,15.531088
2014-02-26,15.912134
2014-02-27,6.678556
2014-02-28,7.906059
2014-03-03,7.971419
2014-03-04,8.752542
2014-03-05,17.274201
2014-03-06,17.360542
2014-03-07,15.225795
2014-03-11,19.63108
2014-03-12,18.402047
2014-03-13,17.224632
2014-03-14,18.174489
2014-03-17,13.080932
2014-03-18,13.451676
2014-03-19,5.395711
2014-03-20,14.308085
2014-03-21,6.3104
2014-03-24,8.712405
2014-03-25,13.979749
2014-03-26,10.575646
2014-03-27,9.251211
2014-03-28,18.934758
2014-03-31,19.53074
2014-04-01,5.856532
2014-04-02,18.987449
2014-04-03,19.479902
2014-04-04,19.433432
2014-04-07,5.40572
2014-04-08,19.278696
2014-04-09,6.688142
2014-04-10,19.008212
2014-04-11,18.947294
2014-04-14,18.221387
2014-04-15,6.245509
2014-04-16,19.333917
2014-04-17,18.226257
2014-04-18,11.150432
2014-04-21,12.334396
2014-04-22,18.096276
2014-04-23,9.243776
2014-04-24,19.306519
2014-04-25,12.236779
2014-04-28,14.92548
2014-04-29,19.146741
2014-04-30,19.308602
2014-05-05,18.051122
2014-05-06,18.939021
2014-05-07,18.853354
2014-05-08,16.611345
2014-05-12,11.644336
2014-05-13,9.113549
2014-05-14,18.171004
2014-05-15,18.089203
2014-05-16,8.356676
2014-05-19,19.186673
2014-05-20,13.527845
2014-05-21,10.65111
2014-05-22,7.2948
2014-05-23,19.164096
2014-05-26,7.694491
2014-05-27,9.343707
2014-05-28,13.78443
2014-05-29,6.928698
2014-05-30,15.410609
2014-06-02,5.651581
2014-06-03,9.394235
2014-06-04,9.148161
2014-06-05,11.132042
2014-06-06,4.564008
2014-06-09,8.154785
2014-06-10,18.583455
2014-06-11,10.660908
2014-06-16,8.525256
2014-06-17,17.856953
2014-06-18,9.734465
2014-06-19,19.00725
2014-06-20,3.77797
2014-06-23,17.429419
2014-06-24,5.555698
2014-06-25,10.178131
2014-06-26,18.065116
2014-06-27,7.355023
2014-06-30,7.664979
2014-07-01,14.338095
2014-07-02,17.903364
2014-07-03,12.033432
2014-07-04,16.107654
2014-07-07,14.593718
2014-07-08,7.164036
2014-07-09,7.855639
2014-07-10,18.035331
2014-07-11,16.152388
2014-07-14,14.295712
2014-07-15,6.192296
2014-07-16,7.683075
2014-07-17,5.726451
2014-07-18,18.985318
2014-07-21,15.691432
2014-07-22,7.184188
2014-07-23,15.665862
2014-07-24,16.939419
2014-07-25,18.035912
2014-07-28,17.856137
2014-07-29,16.648167
2014-07-30,13.772065
2014-07-31,19.129012
2014-08-01,9.990094
2014-08-04,7.821152
2014-08-05,18.188226
2014-08-06,8.105373
2014-08-07,5.987236
2014-08-08,17.867836
2014-08-11,5.811615
2014-08-12,19.716995
2014-08-13,6.508069
2014-08-14,18.768677
2014-08-15,18.692352
2014-08-18,10.333625
2014-08-19,9.997128
2014-08-20,8.026637
2014-08-21,3.963037
2014-08-22,17.876161
2014-08-25,13.780869
2014-08-26,8.383671
