TRADEDATE,Seconds
2014-01-09,1.656134
2014-01-10,2.343583
2014-01-13,1.343653
2014-01-14,2.749808
2014-01-15,3.609119
2014-01-16,2.390456
2014-01-17,1.7655
2014-01-20,1.265536
2014-01-21,3.421632
2014-01-22,1.51552
2014-01-23,2.484199
2014-01-24,1.89049
2014-01-27,1.703005
2014-01-28,2.906045
2014-01-29,1.703005
2014-01-30,3.031036
2014-01-31,3.390384
2014-02-03,1.890492
2014-02-04,3.109154
2014-02-05,2.093602
2014-02-06,1.906115
2014-02-07,1.656133
2014-02-10,2.952916
2014-02-11,1.859245
2014-02-12,1.578012
2014-02-13,1.7655
2014-02-14,2.296713
2014-02-17,1.765499
2014-02-18,2.827925
2014-02-19,3.734111
2014-02-20,2.265465
2014-02-21,11.546057
2014-02-24,1.84362
2014-02-25,1.328031
2014-02-26,3.109155
2014-02-27,2.702934
2014-02-28,1.656133
2014-03-03,1.999857
2014-03-04,2.124851
2014-03-05,2.593566
2014-03-06,1.796748
2014-03-07,1.984235
2014-03-11,2.984163
2014-03-12,2.031106
2014-03-13,1.531142
2014-03-14,1.609261
2014-03-17,1.843619
2014-03-18,3.718487
2014-03-19,1.734253
2014-03-20,2.999787
2014-03-21,2.921668
2014-03-24,2.40608
2014-03-25,1.499894
2014-03-26,2.937292
2014-03-27,1.640509
2014-03-28,1.749876
2014-03-31,3.374761
2014-04-01,1.796748
2014-04-02,1.718628
2014-04-03,2.281089
2014-04-04,1.703008
2014-04-07,3.140402
2014-04-08,1.546766
2014-04-09,2.640437
2014-04-10,1.48427
2014-04-11,1.749875
2014-04-14,2.359209
2014-04-15,1.390527
2014-04-16,2.015483
2014-04-17,1.390527
2014-04-18,1.624884
2014-04-21,1.624884
2014-04-22,2.249841
2014-04-23,2.421703
2014-04-24,2.734182
2014-04-25,2.312338
2014-04-28,2.077977
2014-04-29,1.265534
2014-04-30,1.765502
2014-05-05,2.20297
2014-05-06,1.796747
2014-05-07,1.921738
2014-05-08,2.234217
2014-05-12,2.077979
2014-05-13,1.703005
2014-05-14,2.906044
2014-05-15,1.421775
2014-05-16,1.203039
2014-05-19,2.640439
2014-05-20,2.437327
2014-05-21,2.031105
2014-05-22,2.765431
2014-05-23,3.281018
2014-05-26,2.218593
2014-05-27,1.40615
2014-05-28,1.203036
2014-05-29,2.468579
2014-05-30,1.56239
2014-06-02,1.874867
2014-06-03,1.328031
2014-06-04,1.609261
2014-06-05,2.781053
2014-06-06,1.421774
2014-06-09,3.343514
2014-06-10,3.124779
2014-06-11,2.265465
2014-06-16,3.546623
2014-06-17,0.921811
2014-06-18,2.156097
2014-06-19,1.703004
2014-06-20,2.68731
2014-06-23,3.187272
2014-06-24,1.218665
