TRADEDATE,Seconds
2014-01-09,4.138375
2014-01-10,2.184458
2014-01-13,7.700393
2014-01-14,17.787207
2014-01-15,5.696474
2014-01-16,6.358015
2014-01-17,6.141098
2014-01-20,1.578095
2014-01-21,30.533184
2014-01-22,2.77252
2014-01-23,8.818867
2014-01-24,5.28567
2014-01-27,6.443081
2014-01-28,1.523139
2014-01-29,1.609049
2014-01-30,6.59821
2014-01-31,6.398017
2014-02-03,5.31066
2014-02-04,6.896399
2014-02-05,2.404051
2014-02-06,17.246253
2014-02-07,6.345069
2014-02-10,1.573193
2014-02-11,6.563342
2014-02-12,13.50228
2014-02-13,1.523054
2014-02-14,1.988926
2014-02-17,7.635216
2014-02-18,4.8725
2014-02-19,7.74633
2014-02-20,1.538023
2014-02-21,4.399387
2014-02-24,14.729743
2014-02-25,9.579438
2014-02-26,23.756971
2014-02-27,5.609306
2014-02-28,8.067238
2014-03-03,4.325567
2014-03-04,1.993967
2014-03-05,3.807951
2014-03-06,10.952506
2014-03-07,5.388092
2014-03-11,19.985318
2014-03-12,16.627525
2014-03-13,15.560882
2014-03-14,2.409791
2014-03-17,3.19994
2014-03-18,4.624312
2014-03-19,2.129281
2014-03-20,6.903992
2014-03-21,1.588312
2014-03-24,6.017222
2014-03-25,11.934889
2014-03-26,7.149414
2014-03-27,11.257954
2014-03-28,9.925514
2014-03-31,4.088242
2014-04-01,3.326924
2014-04-02,8.792757
2014-04-03,8.908072
2014-04-04,4.198677
2014-04-07,2.029136
2014-04-08,3.307026
2014-04-09,3.301795
2014-04-10,23.804025
2014-04-11,4.204843
2014-04-14,6.949328
2014-04-15,3.479936
2014-04-16,19.449796
2014-04-17,6.067367
2014-04-18,10.831866
2014-04-21,5.0402
2014-04-22,3.487238
2014-04-23,1.556061
2014-04-24,6.123226
2014-04-25,5.43599
2014-04-28,23.68114
2014-04-29,4.975024
2014-04-30,4.774608
2014-05-05,6.082482
2014-05-06,11.36528
2014-05-07,2.339694
2014-05-08,1.548198
2014-05-12,4.048199
2014-05-13,9.364132
2014-05-14,5.667299
2014-05-15,2.159494
2014-05-16,6.957835
2014-05-19,3.166438
2014-05-20,1.878777
2014-05-21,1.493039
2014-05-22,9.707802
2014-05-23,3.16137
2014-05-26,8.191641
2014-05-27,11.048392
2014-05-28,2.094228
2014-05-29,23.751366
2014-05-30,7.845655
2014-06-02,2.129333
2014-06-03,4.422056
2014-06-04,1.553142
2014-06-05,5.533107
2014-06-06,2.395858
2014-06-09,4.103251
2014-06-10,15.145662
2014-06-11,8.821416
2014-06-16,16.526481
2014-06-17,11.680607
2014-06-18,3.69234
2014-06-19,3.426796
2014-06-20,10.424281
2014-06-23,1.47813
2014-06-24,3.822286
2014-06-25,9.296159
2014-06-26,3.692625
2014-06-27,5.105335
2014-06-30,1.437862
2014-07-01,3.246527
2014-07-02,3.366972
2014-07-03,2.880817
2014-07-04,3.772592
2014-07-07,7.64055
2014-07-08,9.926013
2014-07-09,8.106342
2014-07-10,3.762553
2014-07-11,2.991034
2014-07-14,5.196982
2014-07-15,4.930854
2014-07-16,8.129942
2014-07-17,3.276566
2014-07-18,11.529007
2014-07-21,3.116234
2014-07-22,5.696604
2014-07-23,3.263668
2014-07-24,13.545344
2014-07-25,6.399888
2014-07-28,3.221566
2014-07-29,8.106448
2014-07-30,4.403909
2014-07-31,2.975969
2014-08-01,4.764558
2014-08-04,6.573062
2014-08-05,3.251471
2014-08-06,5.310764
2014-08-07,9.218284
2014-08-08,3.316655
2014-08-11,8.366552
2014-08-12,4.018153
2014-08-13,2.570053
2014-08-14,5.621399
2014-08-15,5.711871
2014-08-18,5.977046
2014-08-19,3.216416
2014-08-20,3.10609
2014-08-21,11.208125
2014-08-22,3.056111
2014-08-25,5.145372
2014-08-26,8.146287
2014-08-27,10.094737
2014-08-28,6.630671
2014-08-29,27.724963
2014-09-01,9.594757
2014-09-02,1.906895
2014-09-03,1.803665
2014-09-04,7.279608
2014-09-05,2.299697
2014-09-08,3.171465
2014-09-09,2.384818
2014-09-10,2.845707
2014-09-11,5.01539
2014-09-12,9.70051
2014-09-15,7.820841
2014-09-16,7.314955
2014-09-17,7.703807
2014-09-18,22.235805
2014-09-19,2.359882
2014-09-22,4.812787
2014-09-23,2.024009
2014-09-24,6.037899
2014-09-25,6.55364
2014-09-26,5.756935
2014-09-29,6.959683
2014-09-30,2.284679
2014-10-01,5.152028
2014-10-02,4.923005
2014-10-03,6.553039
2014-10-06,11.256611
2014-10-07,7.697728
2014-10-08,2.049186
2014-10-09,2.700592
2014-10-10,4.819933
2014-10-13,8.953308
2014-10-14,4.769613
2014-10-15,8.844605
2014-10-16,6.823855
2014-10-17,8.67264
2014-10-20,1.297602
2014-10-21,14.533421
2014-10-22,3.221639
2014-10-23,4.69438
2014-10-24,4.774697
2014-10-27,6.806965
2014-10-28,14.923776
2014-10-29,4.293971
2014-10-30,5.350894
2014-10-31,3.311727
2014-11-03,1.758704
2014-11-05,5.471188
2014-11-06,17.730915
2014-11-07,11.227391
2014-11-10,5.946896
2014-11-11,1.884501
2014-11-12,2.861104
2014-11-13,1.920901
2014-11-14,1.825956
2014-11-17,6.167264
2014-11-18,4.253637
2014-11-19,3.417075
2014-11-20,6.25473
2014-11-21,5.827258
2014-11-24,4.9551
2014-11-25,7.730638
2014-11-26,20.407895
2014-11-27,1.287672
2014-11-28,14.056486
2014-12-01,17.195115
2014-12-02,1.88688
2014-12-03,12.33574
2014-12-04,11.147768
2014-12-05,4.652338
2014-12-08,11.356186
2014-12-09,1.843675
2014-12-10,4.61431
2014-12-11,5.18044
2014-12-12,7.452112
2014-12-15,7.037409
2014-12-16,8.764814
2014-12-17,5.132556
2014-12-18,3.943088
2014-12-19,2.795569
2014-12-22,2.725512
2014-12-23,4.934017
2014-12-24,2.104796
2014-12-25,7.739943
2014-12-26,2.65039
2014-12-29,7.825791
2014-12-30,6.383032
2015-01-05,11.195754
2015-01-06,8.833119
2015-01-08,5.806716
2015-01-09,1.608314
2015-01-12,7.913988
2015-01-13,2.532279
2015-01-14,10.667191
2015-01-15,8.246846
2015-01-16,7.580835
2015-01-19,4.402066
2015-01-20,1.935929
2015-01-21,5.105281
2015-01-22,10.197194
2015-01-23,1.658492
2015-01-26,11.282887
2015-01-27,5.671402
2015-01-28,4.357178
2015-01-29,6.139358
2015-01-30,3.472096
2015-02-02,3.49703
2015-02-03,6.198585
2015-02-04,6.92597
2015-02-05,5.792755
2015-02-06,6.278839
2015-02-09,5.726733
2015-02-10,7.25277
2015-02-11,12.729082
2015-02-12,7.936243
2015-02-13,7.514826
2015-02-16,7.389868
2015-02-17,6.147428
2015-02-18,4.359593
2015-02-19,10.034996
2015-02-20,5.419121
2015-02-24,4.794741
2015-02-25,4.401952
2015-02-26,3.221433
2015-02-27,8.442201
2015-03-02,6.521186
2015-03-03,2.64246
2015-03-04,1.813668
2015-03-05,2.399798
2015-03-06,1.959024
2015-03-10,2.279768
2015-03-11,12.174423
2015-03-12,11.292723
2015-03-13,7.179631
2015-03-16,5.554279
2015-03-17,2.32179
2015-03-18,1.863874
2015-03-19,4.203407
2015-03-20,1.758652
2015-03-23,13.585692
2015-03-24,7.977828
2015-03-25,2.545259
2015-03-26,2.069108
2015-03-27,14.06838
2015-03-30,14.549899
2015-03-31,2.079164
2015-04-01,1.99905
2015-04-02,3.702413
2015-04-03,4.92
2015-04-06,17.862128
2015-04-07,5.616404
2015-04-08,11.799221
2015-04-09,11.599084
2015-04-10,1.252437
2015-04-13,1.888955
2015-04-14,2.665189
2015-04-15,5.491027
2015-04-16,1.934083
2015-04-17,21.033287
2015-04-20,7.600293
2015-04-21,4.679579
2015-04-22,3.30165
2015-04-23,1.863759
2015-04-24,20.77688
2015-04-27,7.46518
2015-04-28,14.948228
2015-04-29,5.242585
2015-04-30,4.101218
2015-05-05,6.264795
2015-05-06,5.300556
