TRADEDATE,Random 1,Random 2,Random 3,Random 4,Random 5,Random 6,Random 7,Random 8,Random 9,Random 10,Random 11,Random 12,Random 13,Random 14,Random 15,Random 16,Best of Random,Recurrent,Manousopoulos,"Diebold, Li"
2014-01-09,0.9094365905809866,0.9207239641151754,0.909360608054758,0.9178873062417892,0.9198355655045158,0.9212105693391561,0.9225205200812154,0.9219758719889861,0.92142722828754,0.9093728401886998,0.918801723303858,0.9093603006416292,0.9093679971405405,0.9219052030509989,0.9210191895442492,0.9215277893436563,0.9093603006416292,0.909464657593709,0.909348947756406,0.9093464652196223
2014-01-10,0.02252976089179182,0.022514515225434156,0.024313588849169832,0.024068666354612533,0.022648640222185448,0.02430964620900743,0.024337642041230876,0.023552570199841475,0.022427453538128396,0.022426009692664835,0.024012099696383588,0.02443195562448786,0.024370940143487774,0.0242700769285389,0.02401635364057133,0.024237538956622263,0.022426009692664835,0.02245758762040277,0.02249970711071481,0.022510884688294385
2014-01-13,0.09524344409874565,0.09556927919876106,0.09423349246600699,0.09537879193403909,0.09541155237638879,0.09440031944598633,0.09420102179550423,0.09574869554254317,0.09441700078061635,0.09505444239205148,0.09550913272790318,0.09522774877025623,0.0944231584043123,0.09346313782083004,0.09504686381528367,0.09543170576326128,0.09346313782083004,0.09454600090385178,0.09344797410671497,0.09345573673153562
2014-01-14,0.03437444296379053,0.03385925394378236,0.03401316532987343,0.034065658620112876,0.03373609375555574,0.034018676321369526,0.03372785818207336,0.03447606553099368,0.033707231042094284,0.03400395938244413,0.03407852052396738,0.0341372301929491,0.03398537610927963,0.03410921199130308,0.03383400938986032,0.034104533589137766,0.033707231042094284,0.03448034103007928,0.032318511313345344,0.03226410421276894
2014-01-15,0.8604632040524438,0.8600909705263534,0.8630354235422687,0.8598549788891732,0.8610195921175148,0.8601734596622856,0.8614142946205704,0.8599232543669973,0.8600749738818354,0.8601310993855278,0.8601238871106646,0.8608428920898484,0.8604422062353919,0.8603303318888902,0.866040496856751,0.8603294615356872,0.8598549788891732,0.8621000891137188,0.9701009249420444,0.921460707812613
2014-01-16,0.11495594738292897,0.14109791372364533,0.11522732738420505,0.11529300325731527,0.11514698873259434,0.11492963915189593,0.11528535102550168,0.11524263185068148,0.11523950124809379,0.11506289982555011,0.11519439825099038,0.11536963379039701,0.11509162820716679,0.11493790818363844,0.11524068873485939,0.11534976364339117,0.11492963915189587,0.11535093919370996,0.14109642226178315,0.1410967814391584
2014-01-17,0.022709566373706653,0.022185152253117738,0.02238779386697794,0.02015521907901347,0.02235082569237733,0.022711069003395846,0.022558678777972217,0.022803715320860375,0.022088735470115188,0.020270006376079848,0.02267825485347192,0.02227602786975976,0.020698223218364505,0.022494487640887892,0.02260420230834483,0.02287711211670486,0.02015521907901357,0.02159967230539365,0.020149285277007364,0.02014718710246594
2014-01-20,0.06572110510814595,0.06558876708031239,0.06493097133999641,0.06474455331322722,0.06474307102045573,0.06481599398571214,0.06474332566689896,0.0647371598865863,0.0883819883902705,0.06473913406383588,0.0647438973650242,0.06477265580234173,0.06479920753718085,0.06480014150325064,0.06582038291690202,0.06546354291843895,0.0647371598865863,0.06548022674661687,0.08838398320305008,0.08838192436249975
2014-01-21,0.024308456015882062,0.023996142851699164,0.02400499933837321,0.024853391228975067,0.024073485817563342,0.02399751815164829,0.025075574018293117,0.02404689309574245,0.02436876715442341,0.024228442369879487,0.024550450945107445,0.02410752252621013,0.024104878728184564,0.05884562923189821,0.02459736924216216,0.02407124915916659,0.023996142851699164,0.024228595138413002,0.05885443458952362,0.05884645965814121
2014-01-22,1.4087985246559969,1.408799074101904,1.4087982522017082,1.4088015563277796,1.4087977999800543,1.4087976451606432,1.4087997761604274,1.4088041326063836,1.4088421664206303,1.4087975192741096,1.408800387665203,1.4088010252549348,1.4087975372633468,1.4087981503360456,1.408797517080379,1.4088091205766373,1.408797517080379,1.4087980133141818,1.4087976733783067,1.4088004937445389
2014-01-23,0.04393350177048312,0.04392386887955025,0.0439225017766272,0.04394149055320704,0.043902722532022695,0.04390651155431124,0.043902862784477525,0.04391493251234234,0.04393221845129802,0.043914013705758655,0.04394646929046591,0.04393307807190834,0.04519081377459689,0.0831962013185661,0.04393536388891856,0.0439049258997946,0.043902722532022695,0.04392167069624999,0.04389165901911465,0.04389685255310346
2014-01-24,0.5047609406199475,0.5058204233874461,0.5035775329839154,0.5041826851506738,0.5033589989416125,0.5032339388522297,0.5067602738555822,0.503569606519181,0.5036372450290046,0.5057978310327738,0.5033733908601132,0.5872353009917294,0.5035488785588557,0.5038219121249243,0.5030407367213794,0.5057688302103418,0.5030407367213794,0.5065803015281284,0.6798933961644184,0.6798809134393267
2014-01-27,0.10287793765585852,0.10286938427955465,0.10287886631480785,0.14608320360231294,0.14527009350596873,0.10286877865718329,0.10289628832731419,0.10287613154123047,0.10286396361451859,0.10288433862523073,0.10289836245258895,0.10286551736190257,0.10286540583487265,0.10286423758327319,0.10286386464030868,0.10286396789389607,0.10286386464030868,0.10286503480815179,0.10287491478569318,0.10286441539085434
2014-01-28,0.025732933546687292,0.025671288276436034,0.025730934074378653,0.025834843651057943,0.02571918912247888,0.02565528668636615,0.025925723407909884,0.02573354301590078,0.025655579631311598,0.03831315732655706,0.025684769846746457,0.025905783922808723,0.025659664645241824,0.025684303124646406,0.05551797117605454,0.025747695126599024,0.025655286686366276,0.025682364756916175,0.05552472985216776,0.055512747999253355
2014-01-29,1.01001418414338,1.0100123394844776,1.044356392229735,1.0100124683860199,1.0100298192523964,1.0100125801533533,1.0100262076975886,1.010013997934609,1.0100124586581845,1.0100348425863925,1.0100429374822288,1.0100141251071928,1.010013006132624,1.0100159461063298,1.0100137615727263,1.010041307557816,1.0100123394844776,1.0100213582837385,1.0100180609968672,1.0100137496076258
2014-01-30,0.08574015620946777,0.0923392711688388,0.08578164410472536,0.09192588233708755,0.0857492898682828,0.0926281341278954,0.08588955281150266,0.08574598571800524,0.08570749406012676,0.08596002100117085,0.08573925517366748,0.0859154014800428,0.08569271392040698,0.085977464728807,0.09393026301410112,0.08581041575721352,0.08569271392040698,0.0857850204718976,0.10022139493935865,0.10022145517262784
2014-01-31,0.8640404277049939,0.8640502832582012,0.8640480917911431,0.8640446724341139,0.8640400442173347,0.8640399340513897,0.8640404735492861,0.8640410547859275,0.8640491560672959,0.8640402621300179,0.9061896524734557,0.8640405009518104,0.8640417809919098,0.8640405198552954,0.8640399837929579,0.8640874791912242,0.8640399340513897,0.8640679534833159,0.8640404656349693,0.864040068903019
2014-02-03,0.27336256296928785,0.27333415687512014,0.27336952351446964,0.2733519775737191,0.2733340423485266,0.27333373326721455,0.2733407386249305,0.27333387616829946,0.27335540060287966,0.27333371302776904,0.27333408267858866,0.2733334319449051,0.2733415613536086,0.2733375306053268,0.2733334214682674,0.27333807341373356,0.2733334214682674,0.2733406013003725,0.2733426348651849,0.27333369918446815
2014-02-04,0.25076745678084256,0.2507697487288987,0.2507877396724617,0.25077879427311645,0.2507870353640809,0.25083884012188185,0.25077650314229144,0.25076334255774685,0.25076711927612866,0.25076524766288955,0.25076739081813076,0.2507622397764457,0.2507866786235342,0.25076214478616915,0.2507626586099754,0.2507751451236074,0.25076214478616915,0.2507624679519283,0.25076499680850656,0.2507643221437085
2014-02-05,2.197188070185166,2.194538937863043,2.1950850635750654,2.194498523793652,2.194182296952196,2.195957458410652,2.194398369678573,2.317302285623395,2.1942230979306157,2.197219405495897,2.317300479135429,2.194249463416035,2.194466522733209,2.196311608784918,2.317305715823657,2.1966824223809,2.194182296952206,2.194596273242569,2.3175626739063326,2.3172989675541626
2014-02-06,0.09227411034643912,0.09229328097687048,0.09227816440605609,0.09227505122884519,0.09227291472677561,0.1469164913188784,0.09227148260832875,0.09227155204157471,0.09227148312167797,0.1489124689184125,0.09227103724935226,0.09227256296842355,0.09227349984788959,0.09227180183341752,0.09227212257570869,0.14739059050402978,0.09227103724935226,0.0922716253150311,0.0922738208433873,0.09227153492319234
2014-02-07,0.1250356840591915,0.1250371786595798,0.12503956910145891,0.12503527984045154,0.12505817661638036,0.1657701224601708,0.1250721410252564,0.12506509254769801,0.12503734501818803,0.12505644001823854,0.12503647001307064,0.12504068847582261,0.16731596918213304,0.12503681346993645,0.12503576699951943,0.16513583755003186,0.12503527984045154,0.12503606777797924,0.12504146690545784,0.1250380526988175
2014-02-10,0.11718367588403279,0.11720162414044975,0.11718629351187336,0.11718917654107974,0.11718443351503273,0.11718493247995107,0.11719981306932231,0.11719494343978942,0.11725062058687374,0.1171844931230293,0.11719805548661656,0.11720511264974685,0.11718383693835638,0.1171938026277677,0.11718379787681683,0.1171849182563998,0.11718367588403279,0.11728120024558616,0.11718533117177743,0.11718286603625883
2014-02-11,0.05419615872834792,0.05418992577377603,0.0915944664323567,0.05419268194540157,0.05417387939883385,0.054163954824599216,0.054193260687894,0.0541827460313266,0.054161601609566824,0.05416865147257812,0.05416879033273612,0.09142362342456092,0.05418270833479213,0.05416184781253688,0.0541806368628403,0.05417224474623285,0.054161601609566824,0.05420711809538688,0.05417209013028792,0.05415845252900133
2014-02-12,0.04993732446761126,0.17423771380001013,0.049947025036362024,0.04992615861972152,0.04995902254181753,0.04991403300900116,0.04993090136695834,0.049944063720867175,0.07675780006016639,0.04995472712145739,0.049947228997279006,0.04992371799575338,0.049907139324517735,0.09214347958023773,0.049960142307912445,0.04992945639010704,0.049907139324517735,0.04990656458500231,0.04991013975568499,0.04991417777737795
2014-02-13,0.039218610564529424,0.03921942557533849,0.03919962611792763,0.03917779243343731,0.03917116064064189,0.07394110062388365,0.07575620630773197,0.03920930389959616,0.039225941352276174,0.039194620491907015,0.039223834006968446,0.039185817186187244,0.07606667801458038,0.039206523069290775,0.0707693710284655,0.039220793593645796,0.03917116064064189,0.03916717541314713,0.03916728977511898,0.03916585300453756
2014-02-14,0.052936106518525906,0.05291742390841116,0.05293504168234801,0.052929851814866584,0.05291906724745902,0.0529846679335252,0.05297183325266862,0.05292843402698006,0.052915439401507065,0.05291493508890892,0.05293451941220587,0.05291630858370605,0.0529936529355128,0.05291523589389703,0.05299625689930936,0.05299820051168643,0.05291493508890892,0.052938243214427916,0.08326087969402406,0.08325912268410882
2014-02-17,0.04852489505211809,0.05421905521072558,0.03157391270575133,0.03159682691824422,0.05168719573991273,0.053482830160516186,0.054194786993800884,0.053936483626873886,0.0315941265214015,0.03157539237822343,0.050947407530072195,0.03158485218843726,0.03159175915650828,0.03156118531317271,0.03149922092633698,0.03159042718429189,0.03149922092633698,0.03158227860226604,0.031156084890723395,0.030906409303902316
2014-02-18,0.0354966679343416,0.03544341693452087,0.03540423246228056,0.041087241543978366,0.03576482797561377,0.039342077896474446,0.03551758921052758,0.03667889484876872,0.035420987535175565,0.03924825955143883,0.035521104299948716,0.03551664263528339,0.037147466943686806,0.03800920700867337,0.03594965708635761,0.03544330632374489,0.03540423246228056,0.03540692289434805,0.10650885068487706,0.10649755797828432
2014-02-19,1.933865649645956,1.9363346555095897,1.933882827469923,1.936721708898825,1.936348839863501,1.9359077423557562,1.93390166928356,1.9338839857436387,1.9338761276820864,1.9338620448427064,1.9355008964342528,1.9358744688959941,1.9338670815106997,1.9358242633515808,1.9363987178544015,1.9360928308134557,1.9338620448427064,1.9358386436484494,1.9338686408439472,1.9339166410537139
2014-02-20,0.09202307286328508,0.09287145117372002,0.10795844046838107,0.10654796727758614,0.0922045697121188,0.0921711982424367,0.0922051191060268,0.10861175476268492,0.10683055404570659,0.0922151620235628,0.10935527262187246,0.10692880738636447,0.09223787492689026,0.10866208191534918,0.09220606667215887,0.10926321556128551,0.09202307286328508,0.0920381842887805,0.09202905125583768,0.09203225915903161
2014-02-21,0.05049118409623111,0.08464512945685622,0.05049949039589388,0.05048240342556346,0.0505650519927669,0.050518572139584085,0.050514014822913116,0.08292396175484285,0.050522229260328136,0.08490904033085281,0.22744191807098565,0.050495746531354524,0.050486700161132554,0.05049819973945758,0.05052569968133297,0.05050631713140035,0.05048240342556346,0.05038986880773941,0.05048453343389426,0.05057039462189245
2014-02-24,0.024628628222340253,0.026286534587803907,0.024586919243474583,0.024622353590519917,0.06163424001260204,0.024590611974195473,0.024576657719223963,0.0246085466367367,0.024600412462555933,0.02459131604382069,0.02463072730626499,0.19569042239834028,0.024620987550226955,0.02460561853113173,0.02457102341782578,0.02043267015715595,0.02043267015715595,0.024582654055574478,0.02042075666706816,0.020409583005733492
2014-02-25,0.25088479609296144,0.24757202285931587,0.2508875542101857,0.25088342363389804,0.25090881242414137,0.25090497676486134,0.31797462116355774,0.2474376252845034,0.2508873253996331,0.25088826062420516,0.25106448979216195,0.43093691214257696,0.25090160830103203,0.2508952078212025,0.25088697797937837,0.25089507127783367,0.2474376252845034,0.250910037408596,0.25092235469579394,0.24758127177695435
2014-02-26,0.6850160897892665,0.6850420262116046,0.6850058796358763,0.6850230866011665,0.6851021013650955,0.6850617214953145,0.6851336018093777,0.7032467532166261,0.6850352088089927,0.6850375836896357,0.7035010830701719,0.6850363080250609,0.6850592137395215,0.6850059251362222,0.6850686338201585,0.6850348225857955,0.6850058796358763,0.6850222953400817,0.685007082437147,0.685027580241382
2014-02-27,0.04792475359947147,0.047913619930083924,0.04792407847985334,0.04793785519958206,0.047942821385057066,0.4009526544373125,0.04791399227612446,0.04794016657773194,0.0479178767430476,0.04793412665452412,0.04792594950942587,0.047930801732365635,0.047935527891715325,0.047920078821531674,0.047915733649871686,0.04791546576805619,0.047913619930083924,0.047922814854069816,0.047900003134192654,0.04365484706751514
2014-02-28,0.1023416189571765,0.10235472281274739,0.291877221517514,0.10234174464351999,0.10234509058052742,0.10234335138360424,0.1023432299793312,0.10234324725349549,0.10235236007303282,0.10239298354154114,0.10234818170626968,0.10234322621688378,0.10234513646172007,0.10234524372566059,0.10235596693083905,0.10234273559452828,0.1023416189571765,0.10235440858979894,0.10234131349895939,0.10234342654872762
