TRADEDATE,bfgs_rand_1,bfgs_rand_2,bfgs_rand_3,bfgs_rand_4,bfgs_rand_5,bfgs_rand_6,bfgs_rand_7,bfgs_rand_8,bfgs_rand_9,bfgs_rand_10,bfgs_rand_11,bfgs_rand_12,bfgs_rand_13,bfgs_rand_14,bfgs_rand_15,bfgs_rand_16,gauss_newton_rand1,gauss_newton_rand2,gauss_newton_rand3,gauss_newton_rand4,gauss_newton_rand5,gauss_newton_rand6,gauss_newton_rand7,gauss_newton_rand8,gauss_newton_rand9,gauss_newton_rand10,gauss_newton_rand11,gauss_newton_rand12,gauss_newton_rand13,gauss_newton_rand14,gauss_newton_rand15,gauss_newton_rand16,nelder_mead_rand_1,nelder_mead_rand_2,nelder_mead_rand_3,nelder_mead_rand_4,nelder_mead_rand_5,nelder_mead_rand_6,nelder_mead_rand_7,nelder_mead_rand_8,nelder_mead_rand_9,nelder_mead_rand_10,nelder_mead_rand_11,nelder_mead_rand_12,nelder_mead_rand_13,nelder_mead_rand_14,nelder_mead_rand_15,nelder_mead_rand_16,powell_rand_1,powell_rand_2,powell_rand_3,powell_rand_4,powell_rand_5,powell_rand_6,powell_rand_7,powell_rand_8,powell_rand_9,powell_rand_10,powell_rand_11,powell_rand_12,powell_rand_13,powell_rand_14,powell_rand_15,powell_rand_16,bfgs_recurrent,gauss_newton_recurrent,nelder_mead_recurrent,powell_recurrent,bfgs_flat_rate,gauss_newton_flat_rate,nelder_mead_flat_rate,powell_flat_rate,pso_df,bfgs_diebold_li,gauss_newton_diebold_li,nelder_mead_diebold_li,powell_diebold_li,cbr
2016-04-01,0.0004910853904046266,0.0005172498267702651,0.0005306209062679832,0.00046795936542656574,0.00047285104395491543,0.0004941851661888167,0.0005100728960997615,0.0005237921567920543,0.0004984779457025311,0.00048545700890193714,0.000502466390254421,0.0004789981192096995,0.0004893274202925588,0.0004950762978372545,0.0005036893119955004,0.00046010437186285434,0.0005112574567833895,0.0005356499343570912,0.0005520128610799278,0.00047025056862734895,0.011839128521472682,0.0005271328834483234,0.0005100728960997615,0.0005237825515579251,0.0004987267744017721,0.0004874636704157104,0.0005343393963613784,0.0004945156742223604,0.0005129401088345989,0.0004950891411313642,0.0005555039185667275,0.0004921773170194835,0.0005078693583528809,0.00048556950770310697,0.0005031028853829293,0.00041140109075246044,0.0004375368255860899,0.0003184418862150504,0.0005023032749831077,0.0004430634155524277,0.0004531857732466663,0.0003655259158722261,0.0005020818840130747,0.0003140454973568041,0.0003285431100142846,0.00043192848147304805,0.0003439587050292486,0.00031619439055582054,0.0004325401643407264,0.0005026708897535708,inf,0.0003643510465522748,0.000399598384973059,0.00040060435023420334,0.0002986815262039203,0.00041825214610053226,0.0004313821288790213,0.00041941860728803937,0.0005017490873066659,0.0003861248905404658,0.0003514422764398068,0.00042076652213922925,0.00043264458894402494,0.0004053347716127227,0.0005149096362126039,0.0004974756294333202,0.000275324475133494,0.00048349704284720175,0.0005034451614337712,0.000503230269224636,0.0004946863838832757,0.0004170201386066269,0.0004428968375740677,0.0003536100511120856,0.0008353532052374622,0.0003158181996829776,0.0003313788400486835,0.0006295134277137277
2016-04-04,0.0005426921597351107,0.0005680289229302181,0.0005810591497754295,0.0005214732894409712,0.0005269821932611958,0.0005455636795230498,0.0005615222200277322,0.0005750895105515493,0.0005493404576001674,0.0005371304314830562,0.0005530885060148693,0.0005501707359073134,0.0005408167186403124,0.0005467820637138333,0.0005541522183803981,0.0005125255180543447,0.0005655917453993943,0.0005888893736976947,0.000603169928102825,0.0005239627274550129,0.012275610543452237,0.0005768409568735459,0.0005615551011196855,0.0005749760893459123,0.0005493619247450018,0.0005393352586621162,0.0005927803731116983,0.0005488446637588825,0.0005665509853058881,0.0005467546829215814,0.0005695948245264133,0.0005470805900863019,0.0005488034510857337,0.00048737045501396833,0.0005535479730232383,0.000482501086138279,0.00045611950550365613,0.00039069931546598384,0.0005562291455151914,0.0005199504596167419,0.00046146564831988133,0.000436342389905651,0.0005492977978085391,0.00041152065346464006,0.0004644839214816254,0.00046036560168533525,0.0004718078423978795,0.0003890879372910516,0.0004908292940240173,0.0005530517265067037,0.0004886459139299959,0.000414249076234285,0.0004834762468074701,0.00047169248341858973,0.0004889324752066233,0.0004927788702315302,0.00048018511424025565,0.0004824331133819884,0.0005521987085033645,0.0004565503446214982,0.0003937141182810226,0.0004900768611837687,0.0004901809927984508,0.0005078682146386161,0.000562408162683912,0.0005510417100451932,0.00035735528915277416,0.0005401434034939924,0.0005561610061380813,0.0005557351054195871,0.0004459582768396511,0.0005425210527483391,0.0005170334874174482,0.0003859591705989366,0.00036650019063145796,0.00041717657916929245,0.0004248897616649133,0.0006390482924794141
2016-04-05,6.8482146584579e-05,8.150204980344203e-05,8.617751103397866e-05,7.4929464706353e-05,7.622895535114574e-05,7.239345636792969e-05,8.799895196390698e-05,9.537314659804818e-05,7.772246526973273e-05,7.084195178180152e-05,7.281979989508429e-05,7.954309486652424e-05,6.85332711051726e-05,8.034289172709177e-05,7.467699020823855e-05,7.305972712373272e-05,0.00015479439154110562,0.00015851165557437572,0.00015386679795615564,7.72811064750369e-05,0.011984753361731146,0.00020829422888197612,8.818185648405919e-05,9.631101520377926e-05,8.136999928049833e-05,0.00012414631355711148,0.00014660734488439328,0.00010061566162579882,0.0001834766459534953,8.087248583531579e-05,0.00019218230998278385,0.00015092155316672086,7.41628197069298e-05,6.92686111626347e-05,7.301967589005455e-05,5.786754398729244e-05,5.800844540746314e-05,5.759219234615933e-05,7.400952810284564e-05,6.866924799114139e-05,6.432731515229263e-05,4.875488157516286e-05,7.131177425496889e-05,6.523851309857546e-05,6.10542877974403e-05,5.8000683819656316e-05,5.765977529231462e-05,5.857163086511263e-05,6.015375388578408e-05,7.242594458813495e-05,5.781217363090999e-05,6.341012875082068e-05,5.038321835929307e-05,6.140716672959362e-05,5.923932674411715e-05,5.9684327556082626e-05,5.866535378541954e-05,5.2050186304333646e-05,7.19769811201086e-05,6.852611602351782e-05,6.441751724333817e-05,6.701867700983277e-05,6.0528537867724766e-05,6.12525007392454e-05,7.472443234121568e-05,9.337109190414671e-05,7.281724452904395e-05,7.435143822662615e-05,7.626064375523811e-05,9.036335315949494e-05,8.157855836152697e-05,7.119503965655109e-05,7.38790541523545e-05,0.00014545709262293521,0.006493542654261161,5.518462174309877e-05,7.296712543749909e-05,0.00015481023081582358
2016-04-06,0.0005503736176639086,0.0005769053533191285,0.0005860958353217237,0.0005290748294074067,0.0005389739561257764,0.0005541285331292915,0.0005742512205222882,0.0005881750233046593,0.000560135277196173,0.0005434121569322106,0.000560262401956772,0.000524444711481964,0.0005499393585147665,0.0005593768980697107,0.0005624460837364415,0.000515729664880713,0.0005686277275522052,0.0005968357629657591,0.0006108598715341265,0.000531661967357423,0.011765129965952133,0.0005849727149037785,0.0005743106178938219,0.0005879240052040489,0.0005599931664450802,0.0005453920700572548,0.0005993877444258746,0.0005659917583904917,0.0005698299150179066,0.0005592798691376265,0.0005759400750228172,0.0005505272702010916,0.0005488831604738655,0.0005544542927788013,0.0005658047279375628,0.00036531157236079954,0.0005656043270670373,0.00036780775769030226,0.0005573810428973965,0.000562780257301847,0.00046390056530764277,0.0004210322958752554,0.0005578383043989926,0.00037105520385656175,0.0003792889699965464,0.00046891408397762126,0.0005210934658589065,0.0005227462686212021,0.00042886119377138706,0.0005597079900893098,0.00048524759197381275,0.00043042156578831936,0.0003754047352240506,0.00045005530561315543,0.0004848892195623606,0.0004718459012697263,0.0005587905194250917,0.000475951743294471,0.0005588600175898306,0.00043396311954501467,0.00046337254753495995,0.0004756311407929615,0.00048173237413306536,0.0004557820677264549,0.0005642220787633142,0.0005675127194932831,0.000521050968488516,0.0005564852258576009,0.0005720009550460622,0.0005713384727538083,0.0005642006455049528,0.0005537512012038111,0.0003878454486214324,0.00040055841935421777,0.0014690917071135852,0.00036814122486209704,0.0003976581468458901,0.0007084439041074329
2016-04-07,0.0005107034775070899,0.0005364301311582703,0.0005460842896821987,0.0004879322646771772,0.0004956340665059428,0.0005141806414268157,0.0005322122377774974,0.0005457808444352965,0.0005191784361069119,0.000503130393746632,0.0005206722363886073,0.0005239974208976142,0.000510121376712592,0.0005178650401794383,0.0005221261125272574,0.00048568192762078077,0.0005281714471029198,0.0005548509782964864,0.0005702540538901691,0.0004903872239229598,0.010885248220419122,0.0005448679195134869,0.0005321250618025479,0.0005456587614472161,0.0005191730907867223,0.000609435258811085,0.0005708199048832523,0.0005219512928791841,0.0005343860618758889,0.00051781762639702,0.0005363790917253637,0.0005108896146181368,0.0003368654033856041,0.0005048370502104837,0.0005311218396320031,0.00044353901774132296,0.00042937025536801747,0.00035929632713004267,0.00045903360414248937,0.0005163528819563125,0.00043724592083941503,0.0003990801892425315,0.0005205754323670227,0.0002852025419392509,0.00027606901551252534,0.0004160431233341691,0.0003734990328092836,0.0005024828727860744,0.0005410244042453252,0.0005201906006015977,0.0004521707676120286,0.00036226032210738936,0.00043110763710463377,0.00040787513948142357,0.00045046845012096815,0.0003858685185705864,0.0004375326161999808,0.0004319082942742412,0.0005193860977541435,0.00036172855598637767,0.0003017416031044337,0.00035397215736941424,0.00044924972081299147,0.000334609495925339,0.0005256951849573721,0.0005231108340455838,0.000249532071776827,0.000510641715535929,0.0005294451818571818,0.0005287029788075393,0.0005223340929788856,0.0003843657464809141,0.00046265909130886057,0.0006724980217870036,0.0009012381760305685,0.00026977490968410574,0.00033197389831404376,0.0005302584650475789
2016-04-08,0.0001433748572771004,0.00015723544205309628,0.00015992174099014223,0.00015567948799420736,0.00015900190012882155,0.00014821741401774226,0.0001508576220662521,0.00015844133589573673,0.0001451006278976851,0.00018815259450100384,0.00014712249388479522,0.000160257317018727,0.00014393898260651878,0.0001457541954213564,0.0001498857548647534,0.00014883605606467117,0.00024760629999796857,0.00024287039919907542,0.00023306518656546898,0.0001591073800441094,0.011855103955357299,0.00029561160386740344,0.00018471162330392256,0.00019194892786530174,0.00017012113242993108,0.0002031841308711039,0.00025978607811256917,0.00020300195814847136,0.0002570396481635745,0.00017592112257080095,0.00031729846647234397,0.00022694002722387245,0.00011709749672603314,0.00017384201587066148,0.00014686112865177278,0.00012862626960741193,0.00013040204222953362,0.00013199702225651598,0.00014726900071083244,0.00014604838094508973,0.0001347992144233152,0.00012971965982729592,0.00014623419292532597,0.0001251899886616096,0.00012898752503980463,0.00012930214954848528,0.00013479698665564164,0.00012731761022663108,0.0001468704305722781,0.0001463319819773701,0.00012958439554333748,0.00013549838073340152,0.00014205093149618082,0.000131617993863816,0.0001296057381794886,0.00012307204371262443,0.0001456312182583745,0.00013265786169703412,0.00014587351851072422,0.00014433422890973533,0.00011273786677429699,0.00012937352497064997,0.00013186346895959226,0.0001400624265487446,0.00015267095939836833,0.00019151552679958538,0.0001500283939795598,0.0001515698749885125,0.0001543976964690779,0.00018894158781632923,0.0001450464554988909,0.00014557847411340342,0.0001629085373430574,0.0001462175390544353,0.0029727555714918054,0.00012834110191194034,0.00015289344666092412,0.0002543996447601598
2016-04-11,0.000600891388139956,0.0006267815229746132,0.0006349014541699715,0.0005826785673992648,0.0005932108518066862,0.0006045844469135366,0.0006274685106714863,0.0006414608547055388,0.0006123784838607048,0.0005950419455713566,0.0006097803020638015,0.0005713694654020816,0.0006000486877976641,0.000612493953961552,0.0006117517023979921,0.0005670632959944077,0.0006223397735063631,0.0006318470810782221,0.0006618883768992595,0.0005852380749371158,0.012071132361619203,0.0006033520862849815,0.0006272868922375744,0.0006409545769324546,0.0006121753585702703,0.000596284004673236,0.0006524757519384809,0.0006132671468885452,0.0006056780589517045,0.0006123544915013601,0.000627004530292363,0.0006040188602871438,0.0005608779112429469,0.0005942668972171143,0.0006087439805274266,0.000530073651269027,0.0004677581083509817,0.0005112883158109984,0.0005457962178599795,0.0005472460046102499,0.0005396619092292827,0.0004934608869398783,0.0006498645803654265,0.0005375787232914269,0.00044937176163017793,0.0005353952140112649,0.0005459471366172592,0.0004649476881414994,0.0005456231613876981,0.0006090752602117034,0.0005415096685632227,0.0006134308986337906,0.0005119361602310273,0.0005327170345074788,0.000541470613368983,0.0005320924522592948,0.0004505594032800955,0.0005039014081289219,0.0006083237054828404,0.0004509088767276456,0.0005262361461573381,0.0005099510252515476,0.0005384182885241693,0.000517901578099363,0.0006127292584424216,0.0006215844404360877,0.000590481183187384,0.0006113648845805012,0.0006120615319712055,0.0006251222218892938,0.0006169852288086858,0.000606933676779291,0.0005614456778142198,0.0008667347380215149,0.001683526079508622,0.0004508966615927324,0.00046449320788695094,0.0006633562393173481
2016-04-12,0.0001278681763349513,0.00014050261145811497,0.0001435347731386435,0.00013744377680178718,0.0001396459102304533,0.00013197111275466028,0.00013496201299379866,0.00016743589679688812,0.00014810666878955505,0.0001665242346766422,0.00013184774191148113,0.00014308495569240008,0.00012885668948667636,0.00015292454678413465,0.00013406389007936624,0.00013336876841972317,0.000253201545645611,0.00022063606179344137,0.0002127416239842548,0.00014050927808586885,0.012055346055917997,0.0002780172681182094,0.0001604215353188056,0.00016750408942146043,0.00014879879042690178,0.00018171175978421719,0.0002315740047503893,0.00017637406381323093,0.00024302656602371724,0.00015262595858725592,0.00019668910953781442,0.00021331941378728583,0.0001220204812602938,0.000125325938121551,0.00014059495916795645,0.00011793955328287165,0.00011617471545118898,0.00012896686585273917,0.00013245648526036087,0.00012785493556349375,0.0001185895535361677,0.00010794492282598095,0.00013077841602319068,0.00011802672167539282,0.0001229914815044581,0.00011987801889442421,0.00011786466481051782,0.00012826619010462633,0.00011939834068288362,0.0001311045434358122,0.00011854533356415074,0.0001226091202115429,0.00012782556255930616,0.00012053828302502749,0.00011848889142844856,0.00011201324816561669,0.0001304134368204201,0.0001223133555832549,0.00013070657065931645,0.00010888321428823762,0.00014022447377975172,0.00012734331906789085,0.00011974976736887723,9.873306915882865e-05,0.00013472446056225881,0.00016629834486057242,0.00013099921341468322,0.0001336712136062648,0.0001372692438930286,0.00016470719900243735,0.00014424996089292143,0.0001300470046816673,0.00013316373263725357,0.0001192366419682905,0.002858242229043786,0.00010607972790843185,0.0015742247306370586,0.00023486939432916548
2016-04-13,0.00012491423863014877,0.00013776910617716294,0.00014080887710767354,0.000134411783967183,0.000136844923452194,0.0001290805864809499,0.00013220951973041096,0.00016505761700795788,0.0001455450209998889,0.00016493326322769116,0.0001290682049145888,0.00014040230999974904,0.0001257973206395731,0.0001503251632314312,0.00013103617242440978,0.00013012968490773856,0.0002250020084041691,0.00025461809906588865,0.00021029029563064553,0.00013568606383763002,0.0118933778627039,0.0002758427027248906,0.000158585608795683,0.00016455441873704555,0.00014634083338909855,0.00018003199492970962,0.00022785323729526571,0.00017496302994432896,0.0002406150709361315,0.00014987343595096006,0.00019290349577771884,0.0002102979056916399,0.00010380532080582146,0.00012245084828679326,0.0001290558941782924,0.00011553827016821783,0.00010597385674924486,0.00011420697826724058,0.0001297823154795347,0.00012764241060316312,0.00011545810294213518,0.00010619661203249689,0.00011420695340026238,0.00011533326051631528,0.00011484010695791814,0.0001155208213856311,0.000117289089622618,0.00012234320062306782,0.00011762448804197235,0.00012816797684688807,0.0001155451946383595,0.00010468312865737916,0.00012466796626109573,0.00011715750780519189,0.00011481399974522881,0.00011054396756877101,0.00012744643278244885,0.00011700195105687941,0.0001277608063314692,0.00012112590637034494,0.00013662578942015663,0.0001251431154188317,0.00011622357159156966,9.579842655209434e-05,0.0001318984282772395,0.00016306977629141156,0.00012846427620377823,0.0001312305019337318,0.00013471500676848593,0.00016174947730669678,0.00015082369403337197,0.0001270872273079011,0.00011508897715854696,0.00012429515518199875,0.0026220146990121587,0.00011070555061352522,0.0001300006319599701,0.00029324788728005635
2016-04-14,0.0005179529346465733,0.000544035898626934,0.0005557299268358285,0.0004926224410989933,0.0004988337405125839,0.0005204393598011281,0.0005374184170298818,0.0005513189384240553,0.0005252054510293656,0.0005092956087872356,0.0005287021583428303,0.0005250110025027344,0.0005166801284045965,0.0005226882956967727,0.0005296287829845917,0.0004917636647665977,0.0005344014322588559,0.0005636730653563323,0.0005773181879230135,0.0004946630551270578,0.011082050954790198,0.0005520426768036964,0.000537534424780192,0.0005512583843521014,0.0005252402379517598,0.00051136263228351,0.000565364439985979,0.0005229152026047534,0.0005411162895542399,0.0005227620049385981,0.0005437434860651474,0.000516053037748307,0.0003997486578205264,0.0005122544492715185,0.0005361242599216039,0.0002652963792767439,0.00043531570294641476,0.0004797753444868013,0.0005312819256145464,0.0004386165890048413,0.00039312899045589554,0.0003809803378704168,0.0005289540595919308,0.00027342740276314724,0.0003346293717858169,0.0005121921676325725,0.000422076847439283,0.000449107397632812,0.0004259421836868229,0.000528507517177234,0.0004557910739216215,0.0003777659565585442,0.0004298637399838878,0.00046113825633846124,0.00045297705804196714,0.0004833432501010702,0.0004420394176994593,0.0003361390074731255,0.0005276937562582555,0.00027923261739702616,0.00036086315143449727,0.000514579863398712,0.00045450422347287215,0.00030316938385458126,0.0005366291225847682,0.000525896255913851,0.0003537323098628818,0.0005095990476393248,0.0005326268302005498,0.0005322391234820931,0.0004998778865827133,0.00041700581356217685,0.0003720613017224046,0.0003308700301410863,0.0013371372453516673,0.0002823028480571725,0.00032698062881088074,0.0005438928727148873
2016-04-15,0.0005841962280168631,0.0006096221301365118,0.0006175094738476048,0.0005653485777018985,0.000575712955633884,0.0005881644484257159,0.0006095485445745716,0.0006229780630741507,0.0005953379172139656,0.0005780089056107542,0.0005933512119356854,0.0005559239508235472,0.0005840810519089674,0.0005953625619270804,0.0005951719794249878,0.0005519727824816025,0.0006057918506476706,0.000629887154702094,0.0006436177095232875,0.0005683920780220664,0.012075287842531835,0.0005876616073357266,0.0006089394531904121,0.0006223542463438994,0.0005950998043445256,0.0005791280222004338,0.0006356076661029224,0.0006009724005383468,0.0005900489685801394,0.0005953415642811954,0.0006107960331193907,0.0005884936002291667,0.0005537548625811964,0.0005786904494941604,0.000603899282138818,0.0005097229147967725,0.0004398135530223941,0.00046302219163731284,0.0005319518242921024,0.0005729170846940804,0.00050532145411026,0.0004851731191104447,0.0005906973073758472,0.0004943564259175978,0.0004416287658304443,0.000503311434934496,0.0005013297818104805,0.0005090745604923263,0.0005220987040240496,0.0005927039459356425,0.0005300705285285449,0.0005937081942622084,0.00048736236476785874,0.0005048639470287095,0.0005351412028805638,0.0005441572761420805,0.0005135483653270874,0.0004750865544597547,0.0005919209111985139,0.00043271064034842077,0.0005100375945852793,0.0005174318912713973,0.0005256815121383984,0.06992472810655888,0.0005962202381462843,0.0006037344950740858,0.0004402933014825699,0.0005937042986547748,0.0006086540829413887,0.0006075897044423028,0.0005997322415579457,0.0005907057333278081,0.0005220269415582777,0.0004364794398864112,0.006338465363091463,0.0004255997468425172,0.0008424421923661201,0.000744638636570137
2016-04-18,0.000583195008281524,0.0006074678542527996,0.0006162579911420196,0.0005642931318259414,0.0005742004141962706,0.0005861829860127237,0.0006077130225173283,0.0006211413694817739,0.0005933530113600513,0.0005768045611539396,0.0005913718338928792,0.0005540200100687683,0.0005817875474022787,0.000593439899208906,0.0005930395410300691,0.0005500733561742728,0.0006036817332788395,0.0006126276285892539,0.0006414707810642627,0.000566766804160566,0.011827570294714753,0.000585762451654388,0.0006076326961655338,0.0006206639884504826,0.0005931204099081702,0.0005774922259678814,0.000632846499931489,0.0006022317579247525,0.0005878565152095098,0.0005934178544946676,0.0006087139992798625,0.0005864211254873831,0.0005221431510555965,0.0005698037279000967,0.0005875418180706662,0.0005114722953270796,0.0004451211983090031,0.0005495255294071867,0.0005881562023491611,0.0005232576877096456,0.0005103999983636803,0.000484840222198012,0.0005869100214313077,0.0004366944954317376,0.00042365039397763,0.0005682920987392905,0.0005568550554944366,0.0005657465787473676,0.000558159563407117,0.000590444884061875,0.0005276240253056432,0.0005921562287432335,0.0004802061873861215,0.0005095344087493285,0.0005275608815251976,0.0005329456106348745,0.0005099558099335572,0.0005196427150544223,0.0005896424200298229,0.00044423618219128396,0.0005115803917223585,0.0005230149580881262,0.0005081343817821543,0.0005114314092728154,0.0005939286185215867,0.0006015517848486342,0.00042745529207497974,0.0005918171926402198,0.0006068156643885944,0.0006058314952530678,0.0005975162213369354,0.000588366564450953,0.0005410968934667589,0.0008410465317247002,0.0016692927457500639,0.0004281187187211875,0.0004493910713854602,0.000642107479470282
2016-04-19,9.35176312011314e-05,0.00010596170661474551,0.00010829606362942079,0.00010246489334678476,0.00010683037516723347,9.724589146946988e-05,0.00010003549625539214,0.00010705227279690348,9.494647848929683e-05,0.00013714606406822408,9.678040866551138e-05,0.00010908662822980774,9.39630705564294e-05,9.553799241712762e-05,9.874767619693388e-05,9.667547163677998e-05,0.00023273780202601223,0.00018207970363520327,0.00018320309819740466,0.00010492812934393226,0.012147289669670871,0.000245128755015647,0.00013333444201611615,0.00014111854311945352,0.00012230209543970274,0.00015120522259220868,0.00021584955901761545,0.00015222746166814008,0.00020504857420913702,0.000125982992864908,0.00018594568484855774,0.0001766028189788345,8.292299352316855e-05,8.75743009257608e-05,8.095632854945499e-05,8.322021377824754e-05,9.095749058016651e-05,9.348321147555972e-05,9.745958982960728e-05,9.355511200879813e-05,8.301123254083141e-05,7.960856367426121e-05,9.555147989574671e-05,8.29285792088556e-05,8.717203544721965e-05,8.61495435693647e-05,8.307155827606759e-05,8.092900972179067e-05,9.225120308843464e-05,9.604718219069025e-05,8.341279862067187e-05,9.418227077405232e-05,8.992054443180282e-05,8.551252863400993e-05,8.357614816168324e-05,8.137489914266582e-05,9.59362656415445e-05,8.913246898794387e-05,9.565070156769014e-05,8.289830358311986e-05,9.98912959534027e-05,8.333160445876573e-05,8.425838962725966e-05,8.704641881649852e-05,0.00010195164758503443,0.00014029918553088027,0.0001037264528678803,0.00010339389172757319,0.00010343954313836407,0.00013921745587371401,0.00012443948156047965,9.498825960128241e-05,8.299053095508955e-05,0.0001412105287755835,0.0019754491676947407,7.979380686454458e-05,0.00010285713882981084,0.0002146741628731974
2016-04-20,0.0005632498877880196,0.0005901941782313669,0.0005996581063738571,0.0005420010304285547,0.0005515506478942138,0.0005677277920090126,0.0005871110016380966,0.0006011867038438993,0.0005729358788343456,0.0005572636358401426,0.0005735064451517244,0.0005330409909212738,0.0005628636104655978,0.0005720740824390211,0.0005755565229669655,0.0005297663321106679,0.0005849079041421923,0.000607682070726189,0.0006256622090306724,0.000544694533202726,0.012294027637823245,0.0005664683799571039,0.0005870672962399637,0.0006009387563665009,0.0005727458380754951,0.0005588890145754776,0.000615191503000312,0.0005771962536422896,0.000568248824246356,0.0005719503241440944,0.0005908115461984699,0.0005654899954676372,0.0005803486992819057,0.000562896287798939,0.000571717478708648,0.0004871585083297654,0.0004351793189890888,0.0003984381416642674,0.0005762187847968372,0.0005365512437589584,0.0005312694274830833,0.0004410710902289001,0.0005722154083046077,0.00046085726380557164,0.0003867126965423506,0.0004429165003790557,0.0004800400430037216,0.00045481781742036484,0.00048069702687101576,0.0005730600931531318,0.0005040319781303483,inf,0.000491515332913514,0.0004792975338024712,0.0005039598534056879,0.0003872226090791443,0.0005299847186211768,0.0005046599422992062,0.000572212083235373,0.0003916206282378505,0.00048250873087017735,0.0004910026252830755,0.00047934007611011195,0.0005496924897439615,0.0005775804981477581,0.0005795997287767619,0.0004428004238211933,0.0005688522685029405,0.0005846213413654808,0.0005842220728993493,0.0005772285655085448,0.0004876913254066515,0.0005091369595544722,0.00040271777614404045,0.007851994653376226,0.0004143288058796803,0.0003810556019377093,0.0006200200989599816
2016-04-21,0.0005258509945990331,0.0005535076386967173,0.0005644151143185787,0.0005015047514834235,0.0005090924653731834,0.000530365879074921,0.0005472140058989316,0.0005609126421002973,0.0005348170375311826,0.0005183314804390989,0.0005380587721979371,0.0005355769851138237,0.0005266952932328214,0.0005326703554825448,0.000539543129552062,0.000492703990350624,0.0005422222539590823,0.0005715687232178433,0.0005869027704028271,0.0005030667715084174,0.011369393909611808,0.0005590601671176503,0.0005472423303031779,0.0005607738429335062,0.0005347733060746063,0.0005202081301787773,0.0005811076678384576,0.0005333248109519209,0.0005485776928659122,0.0005326461172542961,0.0005522987798363332,0.0005237708680344975,0.00047128296551446114,0.000519281133815535,0.0004662229619091965,0.00027044209250069793,0.00031556320898011244,0.00031863570884351714,0.0005351007323534449,0.0005431665734661742,0.0004748007254121968,0.00042956858529824175,0.00044862157621239595,0.0004137605028690466,0.00028178062488662956,0.00043982750034677503,0.0004980253858468904,0.0004693945069792329,0.0004626270220435525,0.0005376338361176055,0.0004624797747688666,0.0003765855535024725,0.00041175912725058793,0.00038537468419482727,0.0004414587476951585,0.00035412626093171327,0.0004721033037008157,0.0004135168594032878,0.0005368214427874486,0.00029008801360607875,0.00032795216086373114,0.00033940295350015995,0.0004611826125381012,0.0003651899094288626,0.0005446179028781353,0.0005371257378453363,0.0003414408267380276,0.0005216818550330642,0.0005431527644057882,0.0005425096537217426,0.00039213172152725005,0.000424386315652032,0.0003821346288625082,0.0003082023762863447,0.001668477684390838,0.0002760060273742049,0.00030507425033503944,0.0006277465772768198
2016-04-22,0.0005076899502889291,0.0005337416000235155,0.0005457397521469691,0.0004826644859111967,0.000488256902565282,0.0005103959199846458,0.0005267024728908325,0.0005404066667074568,0.0005150335180654776,0.0004994105459185639,0.0005188950008584097,0.0005133583110735496,0.0005067152276515048,0.000512213593740757,0.0005196046703452899,0.00048287041569722864,0.0005254344106516281,0.0005522235475796378,0.0005671704832490973,0.0004844094370060706,0.011194290689750768,0.0005424968845527929,0.0005267531316551685,0.0005403839635378028,0.0005150801789918083,0.0005015798587862457,0.0005542528961770765,0.0005113404291664708,0.0005305129824267965,0.0005122326219950122,0.0005338129516558854,0.0005061722169282645,0.0005302437794403919,0.0005056130510751352,0.0005206206538573613,0.00037493164862195867,0.00042841995120742417,0.0004611942137037143,0.0004601721756265783,0.0005229668458253834,0.0004630013448083456,0.0003948474140985918,0.0004474103189029536,0.0004276826519725083,0.00027037912294749475,0.00043795623350059997,0.0003330856373388144,0.0002648229985406688,0.0004481071422541941,0.0005186865891245857,0.0004477567348496081,0.00036258622053923816,0.0003693623620738321,0.00041332272703341756,0.0004438246741856647,0.00046545887200456467,0.0004431230592419177,0.00033710480687549395,0.00051787444304467,0.00029781444173318186,0.00042438942386034293,0.0003932282461197807,0.00044716318993885684,0.000379018693980238,0.0005276035687987005,0.0005148938125862396,0.0002688143999838836,0.0004974110828013025,0.0005215516304432476,0.0005211760378207628,0.00037903763098254674,0.00034918987221042435,0.0004141737941797684,0.0004988771911245224,0.00076382598391457,0.000275610250042038,0.0003503583248409876,0.0006275377539223312
