TRADEDATE,Random 1,Random 2,Random 3,Random 4,Random 5,Random 6,Random 7,Random 8,Random 9,Random 10,Random 11,Random 12,Random 13,Random 14,Random 15,Random 16,Best of Random,Recurrent,Manousopoulos,"Diebold, Li"
2014-01-09,0.002266800863063744,0.00372937967525407,0.002048400048011208,0.0020310109891838925,0.004364381028225849,0.003995347421969348,0.002653722471217777,0.003926711023709815,0.00290100057515905,0.0022486110760757422,0.0028631031994939358,0.0021951245553396247,0.0021300660028696593,0.0029160593266103142,0.004193236678712597,0.0024947555959978526,0.0021300660028696593,0.057223292479023316,0.002336185037571376,0.0028114198875941417
2014-01-10,0.0008264953009789834,0.0018708612339290054,0.0015805107116743516,0.001647193927165641,0.0007879235023106502,0.0016971921459142702,0.001032284981974081,0.0007665888603963729,0.0008104268096631409,0.0008100868388409124,0.0023893696310649535,0.0018417102178164778,0.0016633221455184235,0.0014962993753111792,0.0020621201841148316,0.0017831705748816641,0.0008100868388409141,0.05523004684104829,0.002587075701641839,0.0019741399515094907
2014-01-13,0.0011132641733468576,0.00267033906386914,0.0011219709357065538,0.0022471166738580045,0.0016843960296604845,0.001082474854128688,0.0011321922858099445,0.0017732702433614707,0.0010535367861153398,0.0027654399742243316,0.0022030027462656976,0.002138742446778936,0.0011009710927639613,0.0027974772980157775,0.0015264192215558529,0.0011789762959490905,0.0011321922858099445,0.055214911958732696,0.0012535606557746988,0.0021086913199726857
2014-01-14,0.0014287904732838167,0.0018884340759361491,0.0016622246166009714,0.0013764582018029618,0.002135733921572173,0.001492980492760424,0.0008754076101079447,0.0009579841316021628,0.0008113753613988492,0.0013331375674543488,0.0016401462838183556,0.0014711650499721913,0.0016778827476982754,0.001840551933554431,0.0021071225842119834,0.0021568023643562654,0.0008754076101079447,0.05868558105593986,0.0011518204754022822,0.0019930043722815095
2014-01-15,0.0018969564903492848,0.0013560604819289716,0.002345166766500944,0.0030349816291116707,0.002440144833103731,0.0022880770752614103,0.0033781606118811498,0.0022058444163301793,0.002179824122101759,0.002280429368019218,0.002132066210777,0.002390746219379034,0.0020027929119002075,0.003586760820255017,0.0024621259825614175,0.002493037932333119,0.002132066210777,0.04255051212838689,0.003416591762897896,0.00317849426735408
2014-01-16,0.0017827317772688026,0.0009078703296810466,0.000922830971511527,0.0011937736495688832,0.002141022497289015,0.0010641945716647519,0.0009928930010279094,0.002351447955425403,0.0011252182145073117,0.0029706749865258193,0.0018511534255657826,0.0009384795732746445,0.0020628194461438263,0.002947947351732407,0.001436553737501986,0.0013653775034954136,0.000922830971511527,0.052665911814432496,0.0012825591969136464,0.0021710146505238338
2014-01-17,0.002632394073327101,0.0023896105900441597,0.0018279622347221875,0.0008392048253240867,0.001145679359996706,0.002263250051887152,0.0027885498052462273,0.0019645415911778465,0.0023692567296002623,0.0006533313481638807,0.0008471798102730283,0.0016610263931830394,0.0006847169644023241,0.000602421684692612,0.0019784067879891594,0.0018367405967388184,0.0006533313481638807,0.05675025667530568,0.0008754284753549124,0.0016687156788718943
2014-01-20,0.0010897103945643402,0.0009065293873405368,0.0011299079484396676,0.001333650380461496,0.0008842670957083977,0.0029179391642792977,0.0011469410013461585,0.001287029302613967,0.0009978050519191708,0.002122172398109424,0.0019633237365151873,0.002722334668931251,0.0009307560598316735,0.0028485135024738017,0.0010282371725151152,0.001034695820858837,0.0008842670957083977,0.055117439820129566,0.001134382899833952,0.0010105868093715131
2014-01-21,0.003426725370261836,0.0019974955704826795,0.0013777580075241113,0.000807558769208326,0.0014502635169265198,0.0015059675812684882,0.0010724253352065109,0.0007271667428162147,0.002250729021599324,0.0034519297352933174,0.0007306263156140684,0.0012258498709665396,0.002063649643264268,0.0009446331698809273,0.0007833009636077026,0.0015542069881156824,0.0007271667428162147,0.05160181388430213,0.0025879191111085964,0.0017989220417725916
2014-01-22,0.0030720584100959298,0.0026992382665384854,0.002765511844234028,0.0027189975102881784,0.0030169129788309434,0.0028981808936620994,0.002924552261405051,0.0032413509718661588,0.002767508429259049,0.0027911164683182485,0.003491412432319723,0.003296290298185872,0.002811098757571157,0.003920668429813344,0.0031691990157206805,0.004038378883308132,0.002811098757571155,0.061673908219371264,0.002982207943532604,0.0039337447414506755
2014-01-23,0.0024421203747969013,0.0010313641638272405,0.001231806948792945,0.0008554679848321435,0.0008948827234975031,0.002231492768154171,0.0012187710366035017,0.0009310309905936366,0.0010693473279187375,0.0009292534635177604,0.0016551363198401962,0.0010264997835836272,0.0008823395912261427,0.0025766886843441137,0.0018277725730928885,0.001103208906247513,0.0008823395912261427,0.05819481292209081,0.0012045513632736391,0.0021982741262816814
2014-01-24,0.0019825207213537165,0.0017382163931130691,0.0020399443563545424,0.0016279562155807692,0.003299038214365163,0.0023749586821337483,0.0016497126455261909,0.002025321040563116,0.0034658541708402764,0.0016744123413362834,0.0013320680636408758,0.003638703221360434,0.0025819057306168377,0.00206496512401107,0.0027441331458972437,0.0016024985959868425,0.0013320680636408758,0.04753360690615378,0.002558531140082089,0.0019415156619712656
2014-01-27,0.0011885307100872003,0.0010509096072251842,0.0019440192306330788,0.002406011292150289,0.0022669860725242795,0.0013933890584214585,0.0012880849911716668,0.0012304171158601014,0.001810137549215118,0.0021970225260582025,0.0029334322479763106,0.0013057745781331475,0.002958913512228574,0.0023674234430388413,0.002871906267781627,0.0031258660203820816,0.0011885307100872003,0.061292967542854966,0.001709679557652017,0.0025999039336805792
2014-01-28,0.0008438544102552691,0.0011650737118096047,0.0023518227681992455,0.0007900991012214434,0.0023852891460719836,0.003201472746236944,0.0014588643880891084,0.0011669410446221381,0.0010276064077260022,0.0037471763394283423,0.0011309234028521002,0.00236033910045608,0.0007658477374151252,0.0022179697073693295,0.0027527722661147983,0.00092327228893672,0.0008438544102552691,0.048039290414580944,0.001987032793886023,0.0011188614119818033
2014-01-29,0.0020656506678410212,0.0016555276072613477,0.0030735215445474307,0.0019173121746839106,0.003998129522587201,0.0018111538199808066,0.0029458339293121287,0.0016021884388967638,0.002034782850117678,0.0019508610079966794,0.0025851006380026077,0.0026876884558795938,0.0019336995803419198,0.0034637689608087545,0.0032484105390863604,0.001931755114220687,0.0018111538199808066,0.06080168030468215,0.0015440947996276215,0.002244682953420445
2014-01-30,0.001593755969299991,0.0020507676404071112,0.0011659005138563814,0.00128029469792541,0.002494251432952547,0.0011753692379299846,0.0011683252862166463,0.00292791201763893,0.0032205147884383457,0.002418977945114015,0.0016008967309758951,0.0011751539669534474,0.0017873351834937225,0.0023233965515956937,0.0028540888876751173,0.004066360077017631,0.0011683252862166463,0.05493481044544355,0.001067964452909611,0.0017960964030768033
2014-01-31,0.0020865096382047307,0.002178352084390008,0.004458240217876605,0.0029746821488136677,0.0030947810883626345,0.0024745803993275637,0.0037177689829001625,0.0029993818001724723,0.0023444629229892014,0.0027258935843956556,0.0032508511663310673,0.0037165499342549,0.0033040765343590552,0.003914730073207213,0.0023325311986073785,0.003148412579254275,0.002474580399327564,0.06095870045617289,0.002397137367239214,0.0028748475406158865
