TRADEDATE,Random 1,Random 2,Random 3,Random 4,Random 5,Random 6,Random 7,Random 8,Random 9,Random 10,Random 11,Random 12,Random 13,Random 14,Random 15,Random 16,Best of Random,Recurrent,Manousopoulos,"Diebold, Li"
2014-01-09,0.0021358378808017994,0.002249789128604801,0.002135721544323459,0.002102436019736678,0.002144870185661084,0.002135721307504244,0.0021484343870993225,0.0036806354673790485,0.0022364929284793248,0.0022658864297742266,0.0021357475169784825,0.0035443760638468216,0.0021357701668204216,0.03180991881325385,0.004309635926489066,0.004480746205160121,0.002135721544323459,0.002135293502663197,0.002135280031709832,0.0021357246542095367
2014-01-10,0.0007882255832076866,0.0007915646490204366,0.0007989878637786926,0.0007783069515730527,0.0007816490892694361,0.0008000642943273621,0.0007898157633018336,0.0007640033136742337,0.0007683598835558436,0.004876017626236615,0.0017468215688603735,0.0007643925789178755,0.0008207999807739374,0.0008155951781330548,0.0007543526594519054,0.0017951727103661368,0.0008000642943273621,0.0008428765082390352,0.0008195414770215505,0.0007915405244636489
2014-01-13,0.0011381815785682285,0.0017210751306877333,0.0011006403590000358,0.00109457542508699,0.0024048550242754263,0.0011252412572206403,0.0011330762726193086,0.0010667242583828713,0.0011254586097881475,0.0010770885777497505,0.002279620690638333,0.0010717337783258552,0.001125373706999894,0.0009565635105426453,0.0010787887102668883,0.0010667373195299636,0.0009565635105426453,0.0012413448472060485,0.0010382683813217081,0.0009565507110006485
2014-01-14,0.0009637831643989892,0.0008535843797679102,0.0006959290720771312,0.000839576857570422,0.0008534700347034033,0.0037169876350136503,0.0008534713782509799,0.0008479168751016246,0.0008222186622480991,0.0008794186263300053,0.000881098233125137,0.0008404286857242195,0.0008364527934775588,0.0006959379713567676,0.0008594439881059193,0.0008475351067050988,0.0006959379713567639,0.001013907772108099,0.0008589793115090793,0.0006959237025583912
2014-01-15,0.003320618065927714,0.0020885629082618216,0.0039508575474511655,0.012468905261779599,0.002118864002547939,0.0022062894579419024,0.003132122216071438,0.0035581341170384884,0.002100706123813729,0.0020886309148629868,0.0020861034209340183,0.005699428798019561,0.0020846164700406566,0.0021124613040053608,0.0020861897562199573,0.002180196402790284,0.0020885629082618216,0.003890854385657482,0.003881797914797538,0.0036374062221603363
2014-01-16,0.003255240144976752,0.007803645477790159,0.0009518496811062332,0.0009148896323486216,0.0009132924344456936,0.000914889896580512,0.0009148894699889296,0.0009148896734073427,0.0009148894349863864,0.0009136797054950897,0.0010745001382814554,0.0012632789031108683,0.0009414974994829365,0.0031533595867777775,0.0009148895844901663,0.0009148894347200588,0.0009148894349863864,0.001125391408975389,0.0009228039981611574,0.0009212998027650136
2014-01-17,0.002703937589620362,0.0023898090037972877,0.002580885362596402,0.0005844204868786216,0.0006198953302464115,0.0006228922930572325,0.0005961670547490443,0.0006306251876790606,0.003650527116390971,0.0035041492035743074,0.0006330648217946885,0.005158742472277645,0.008075255925384653,0.0006330616114164828,0.0015099396929766854,0.0006330660702765686,0.0005844204868786216,0.0006905518770510527,0.0005921420711254619,0.0005843861164994526
2014-01-20,0.001010696743998729,0.0008840585792795751,0.000884058522055235,0.002963094035621416,0.001635113715558136,0.000889884612306868,0.0021341310559847186,0.0008840585535553111,0.007702480890045413,0.0008845201618338592,0.0008861434261888906,0.0021430188842034895,0.0016564841816498312,0.0008840843599026143,0.0010188949433175807,0.0008840589709304522,0.0008840589709304522,0.0011775169188409248,0.0010224981618759687,0.00101891202883955
2014-01-21,0.00396607441700087,0.0007236185474387289,0.000716231847211558,0.0009807174224243272,0.0007162327975163234,0.003413647341689919,0.0007162330928763793,0.0007162329484407374,0.0029656781502257062,0.0007370654263203078,0.004552295662880048,0.0007162325077560864,0.0007223975146183712,0.000716232645433474,0.0010471985071685958,0.0007951826374176997,0.000716231847211558,0.0010544722313642588,0.0008057651883307665,0.0007952548064949227
2014-01-22,0.002728740575909073,0.00273154791941909,0.009383931766502516,0.0036172567318351508,0.0035486655498834017,0.035515107585285255,0.0026957929384596874,0.002686814302201778,0.0027315442738356037,0.021995751189365226,0.0027311497356266503,0.009427413542241787,0.003924804710687104,0.0037260372995663,0.0027469108862257625,0.002677306905854193,0.0027315442738356037,0.002733093854406194,0.0027330923136241717,0.0027315387021661676
