TRADEDATE,short,medium,long
2016-01-04,95.99666982092647,104.32029151011969,126.38877154424335
2016-01-05,95.89958328730546,104.52188537984881,127.70446904822535
2016-01-06,94.95548878092285,105.74201783431903,130.4725285457974
2016-01-11,97.37263849565204,102.67823322985126,122.22324798636929
2016-01-12,93.62488428257629,99.30979077674797,127.80075658392342
2016-01-13,93.38654349955442,99.41458481953515,124.56556784368136
2016-01-14,93.69066176345206,100.64390850694247,121.31112586073108
2016-01-15,93.10508914524918,101.3170031198025,123.57554001582633
2016-01-18,93.34243927522388,97.3842101792883,124.1459555425058
2016-01-19,93.79277604994448,99.85421426309046,119.34905943131017
2016-01-20,92.47288562486081,95.63100873827157,125.12696392995487
2016-01-21,92.601359898979,95.91362016580074,126.30613274827807
2016-01-22,92.94581175844439,100.16803537046255,116.04787943662316
2016-01-25,93.54927275251143,100.75350146626572,122.2247350666129
2016-01-26,93.71079138233381,98.90922046428892,122.82400615139667
2016-01-27,94.30403822269696,100.27975933326736,122.58753470985575
2016-01-28,94.29749179992892,101.80620189758423,118.67675278374846
2016-01-29,93.55908073991515,103.62698144208686,117.59876551799599
2016-02-01,93.05346700064565,100.91419482769587,113.62418789046995
2016-02-02,92.52695332335945,98.39936800939843,113.17836264316533
2016-02-03,96.90998165463424,98.6174305165554,118.95244077561365
2016-02-04,96.11585484552398,97.95167172707721,123.0841099675279
2016-02-05,92.40298108873478,99.43112815964491,114.99279702915365
2016-02-08,95.79588108208118,99.28176050627118,116.52021053396905
2016-02-09,97.49688672196584,98.46574502918776,114.64741228853322
2016-02-10,96.34939477324305,98.82375877593745,118.59877817519174
2016-02-11,96.03012998479775,97.68190285981004,115.03203409879944
2016-02-12,96.47629956002255,98.79926988812102,113.10038651106261
2016-02-15,91.80713692611324,99.04283244550582,114.88190642344632
2016-02-16,91.28351071858856,96.16393410485405,110.125061956958
2016-02-17,93.36507726476981,98.57965199710478,114.7771767456792
2016-02-18,46.62051876697113,82.36668688121767,129.07022656523907
2016-02-19,92.9741835831614,99.78882748808206,118.20179607134348
2016-02-20,92.7942563936831,100.23672615149391,115.86611997299423
2016-02-22,94.59938662133555,101.11872196863911,120.10926738740645
2016-02-24,96.8378889384134,99.85310972646289,121.5749539907317
2016-02-25,93.46193452582507,101.39538334694687,121.48941572991743
2016-02-26,93.50348067452857,102.39197566683976,121.20505725546815
2016-02-29,93.8355212230077,102.47707356326703,118.981808768196
2016-03-01,94.28549125031347,103.72778221131527,124.83188434614536
2016-03-02,92.9548347680315,104.34418702518207,125.10409569013684
2016-03-03,96.99000221948447,105.17188940037246,126.33113743518982
2016-03-04,93.32934624745349,105.33389063675179,124.0107969316972
2016-03-07,96.64018725443078,106.02566421313858,129.86809719996126
2016-03-09,93.57397422965875,106.39133216198779,120.56374483778609
2016-03-10,92.98397361033162,105.61135824497958,128.21903224905583
2016-03-11,93.0887313371806,106.18458172613867,125.46707501007202
2016-03-14,96.02464924881082,105.44284287607118,127.53670076447933
2016-03-15,92.76625645299315,105.1448739309111,119.82083641533485
2016-03-16,93.54991090194117,106.47797572461816,123.48003267147529
2016-03-17,94.59499956766048,110.87122638166674,122.50121768417117
2016-03-18,94.43808752166802,109.24645966462073,124.20013471046728
2016-03-21,94.2617062286343,108.88639861601024,123.52447895361846
2016-03-22,93.77254657043734,108.02580367981308,129.3490513361111
2016-03-23,86.45942978088857,109.29877405922525,100.14869591205994
2016-03-24,93.39707348520837,108.24505970566004,121.12974942040513
2016-03-25,93.05725044156593,108.32773651933829,122.15110015395483
2016-03-28,93.55362712802267,108.85870469185261,121.16476318907196
2016-03-29,93.26830372698414,107.68458631452168,123.49637235420715
2016-03-30,93.58035292118055,108.8345602465383,122.23397329492482
2016-03-31,96.2843189767978,106.60720513448837,128.29801560750877
2016-04-01,93.72466594895354,108.3018420030696,123.28477519252613
2016-04-04,92.69331035080111,108.72206674809246,122.28402442686532
2016-04-05,98.4632433369343,106.59603113655433,129.90349241975812
2016-04-06,93.37391321627928,108.77088759085746,119.38829765225528
2016-04-07,93.09685660867173,105.72881821648458,119.44964010499734
2016-04-08,99.10233142937616,105.79723477197638,127.29122410052769
2016-04-11,94.0042596666111,107.22742654352584,122.91253595656195
2016-04-12,88.78826828978518,116.9755576395354,166.1164765588541
2016-04-13,98.96449133710988,106.09217733793278,128.12649105946952
2016-04-14,92.69750924364696,107.25185310478895,119.98256666678006
2016-04-15,89.78541331025556,105.63498670900347,108.74235588992954
2016-04-18,93.99508341671878,107.9667191415642,119.07461562279146
2016-04-19,98.04600360952996,106.51736784749208,127.4839164476563
2016-04-20,94.12450527504436,106.8047047984418,127.16672639610638
2016-04-21,92.51387907102752,106.75523028377907,125.8299046494208
2016-04-22,93.24096084877826,106.37267525205812,123.2117302026808
2016-04-25,94.15090806322561,106.28356984955573,124.11909022099728
2016-04-26,93.99119135842487,107.14128286047021,124.60273103842111
2016-04-27,93.6272830043292,108.5030196126167,134.33294766346023
2016-04-28,88.08242032716747,109.61475443903522,106.9519543575385
2016-04-29,96.90578200548609,107.53855464823386,130.58004728068707
2016-05-04,96.82227104038702,107.15286405504335,129.44527419651862
2016-05-05,96.67567491508018,107.34311010440024,128.2979601078937
2016-05-06,93.43086794535931,107.7142444768813,126.14633100357031
2016-05-10,94.14334372846064,108.71918421582684,125.70373442213241
2016-05-11,97.049775243651,108.67766992790695,133.52709924272708
2016-05-12,93.91775595950952,109.01124601257249,126.84333099100246
2016-05-13,93.88331518384076,110.46976865591465,126.86067202108366
