TRADEDATE,short,medium,long
2016-01-04,95.94684806589007,91.50492105024676,89.21042830189096
2016-01-05,95.70504787166118,91.56939376036291,87.69132373980823
2016-01-06,96.25533391319607,93.07927094300659,89.28324339588147
2016-01-11,95.91725538132306,90.4323943154006,86.13175100066496
2016-01-12,94.08015848875873,88.04627067701148,85.28327015259515
2016-01-13,94.1973803469063,87.85708077755717,84.22100170850804
2016-01-14,94.35146965130114,88.03281197691885,84.46429184990662
2016-01-15,93.88542383938464,88.61613738961961,85.24698790495061
2016-01-18,93.64161364026305,86.4983364489547,82.37694902639319
2016-01-19,94.4379766145827,87.35884268550195,82.14846931577857
2016-01-20,93.12231343276049,85.56827375952837,81.42683459122725
2016-01-21,93.25728392721959,85.80729546727449,81.66402177290693
2016-01-22,94.22504726785495,87.16514339762045,82.31396861652148
2016-01-25,93.82542587060489,88.1299303542709,84.45944704203022
2016-01-26,94.43428158357139,87.45240582155824,82.43244004729952
2016-01-27,94.7873339848912,88.13917473001871,83.22042429638027
2016-01-28,95.21483331849291,88.73729470377475,83.49063660347917
2016-01-29,90.9722117325905,91.90688215175717,78.50641195530218
2016-02-01,94.72935181013054,87.62037411817977,81.92569263585858
2016-02-02,95.08677885746627,86.48776359860676,83.56150720760726
2016-02-03,96.68700055653633,85.82696073949754,83.28182868773867
2016-02-04,97.32158555795222,86.21712930046024,83.374355367566
2016-02-05,92.70309526542401,86.02797196990969,84.46169341827512
2016-02-08,97.01824620216314,85.80453374273873,84.66829290069025
2016-02-09,96.73723382413044,85.51536786018997,82.44211055498093
2016-02-10,97.18510805781466,86.95296193865703,79.73190205460237
2016-02-11,96.83751443669779,85.82165032536258,78.5388245910052
2016-02-12,96.50853714781746,85.93316192748807,79.3743364308235
2016-02-15,94.99952368542472,86.88043205577901,79.33230357906325
2016-02-16,93.59899007355781,84.54569277540824,77.07380519493853
2016-02-17,94.61140871774471,86.12576969667272,79.12460996529794
2016-02-18,95.55919554781485,88.10966437208654,80.8938070997624
2016-02-19,95.231606504022,87.7258728845869,80.76943478129695
2016-02-20,95.51516145595673,87.99974774088983,80.56134441570256
2016-02-22,95.80627219381542,88.63143549494573,81.31797531296857
2016-02-24,97.93828750979503,88.30106803372149,81.48653671131026
2016-02-25,96.0597589545691,89.43857419783507,82.8871452548128
2016-02-26,96.16658094325138,89.76916384586511,83.4098487197471
2016-02-29,96.23202174498573,89.8919790943602,83.56118356789072
2016-03-01,96.97806332033657,91.28559794784178,85.1342968555946
2016-03-02,92.5899620619901,92.23228819985644,89.53147444239697
2016-03-03,97.55716192585436,92.27360961328165,85.62320137839916
2016-03-04,93.02029547272514,91.85963829034297,88.7151699454663
2016-03-07,97.5436405644194,93.1788174889823,88.25677577038329
2016-03-09,97.10924121283372,92.47436510175643,86.93721732755976
2016-03-10,93.34635255190787,95.08342088527277,82.45866678478671
2016-03-11,93.96652168730948,94.87379889967377,84.5841838242831
2016-03-14,97.5549925457635,92.60229829148932,86.54583912946778
2016-03-15,92.7280064493154,92.28573025299642,84.94996814652659
2016-03-16,97.6620275264915,92.6579563604539,85.43612725610436
2016-03-17,99.07123508693682,95.2058660213966,88.7668449595064
2016-03-18,94.39541478972797,97.0644633043431,83.64991188009856
2016-03-21,94.58183481221769,97.03336470133286,82.359977770266
2016-03-22,94.58608788117999,96.87351097894947,83.09404533752364
2016-03-23,97.95227874856363,93.54166613752491,87.8799900894613
2016-03-24,93.81198628971934,95.71839989653921,82.13329392010044
2016-03-25,93.22510933989699,95.44543002059169,85.09537036689878
2016-03-28,93.56395125322794,95.23294302902272,83.99564761448259
2016-03-29,93.70095492678058,95.63679849984084,82.45733849795312
2016-03-30,93.56090651528068,95.78992682424519,84.64084904682599
2016-03-31,98.23983822728138,94.0046527604846,88.17142435082488
2016-04-01,93.51970597940421,94.63649228136521,86.39082413206515
2016-04-04,94.35311720366053,96.15143756800742,83.45928842603362
2016-04-05,98.27487386745139,93.64708863917396,87.04677452292574
2016-04-06,94.45312249222671,96.10312550303632,79.31476531296428
2016-04-07,93.17944928326332,93.7404036057223,80.24923964866998
2016-04-08,98.65618128408124,93.05161800026201,84.36088484869964
2016-04-11,97.96406421240287,92.93959182346322,86.15796238043201
2016-04-12,98.6453753914887,93.49727072683913,85.52994476136564
2016-04-13,98.56206525663927,93.27113361727123,85.19475507118082
2016-04-14,94.21561511574912,93.71204064417552,84.04424415180037
2016-04-15,97.95747586864185,93.02544039882544,86.41326371215675
2016-04-18,97.82497806124584,92.67939951665304,85.89651870305704
2016-04-19,98.88837118841272,93.6231629240812,85.13133611587594
2016-04-20,98.1809227089079,93.6112333385558,86.42013538294009
2016-04-21,93.89612509542349,94.44046249212795,86.60708940570488
2016-04-22,93.90728991595103,93.2406709328904,86.49255358260264
2016-04-25,94.48238774002388,95.61988235048904,81.21034902954057
2016-04-26,94.51608417309149,95.60650850178729,81.08554805572989
2016-04-27,98.65110418370057,93.53271477207339,85.60261330451547
2016-04-28,97.56933229005239,92.187964976294,85.34032398345151
2016-04-29,98.71566732776806,94.54298517574497,88.05162995487669
