TRADEDATE,short,medium,long
2016-01-04,96.5584146563428,91.40648104245116,86.57669385932132
2016-01-05,96.38268373929616,91.58409913542823,87.51856856854286
2016-01-06,97.11991166644464,92.76933434526313,88.59480711114217
2016-01-11,96.76401749077564,90.56814249765274,87.55300536284672
2016-01-12,94.4149691521418,87.80994655877154,82.30768408215499
2016-01-13,94.98363870701996,87.67872293518566,81.30243242174997
2016-01-14,95.1466677817313,87.49440343642156,86.32792267233405
2016-01-15,95.24331888685077,88.28821739311877,82.11623012466671
2016-01-18,94.42254038800407,86.38090677096044,80.0820092686047
2016-01-19,94.3556912875554,87.33976407024304,81.63956404511447
2016-01-20,93.42313068618775,85.36468403088864,79.8935667537125
2016-01-21,94.08270916486055,85.61433220498225,78.46469383591396
2016-01-22,95.31404707739304,86.76976181860284,82.90080404462472
2016-01-25,95.08187101868445,87.91323241012958,81.59636561680553
2016-01-26,94.4416945499943,87.43400484632679,82.60750075694742
2016-01-27,94.87508447249199,87.984731092615,82.68957656250896
2016-01-28,95.4031592598431,88.6778105587291,82.95553927968062
2016-01-29,90.07843818700876,90.42939256212193,84.62926874953793
2016-02-01,94.94607120260765,87.59719281086012,81.15866166782395
2016-02-02,94.67726687632495,86.92110067667653,80.21576421696562
2016-02-03,95.60404441307361,86.2592710349885,79.1910246510888
2016-02-04,94.8976193303143,87.43970228824742,80.91062025723289
2016-02-05,94.69982552386915,87.02404140128314,80.3645353176344
2016-02-08,94.81122979105518,87.08689212685738,80.30963333131393
2016-02-09,94.49657430804044,86.46752128228161,79.53622652140193
2016-02-10,95.91584487963107,86.70796816916402,79.45084415434425
2016-02-11,94.48835671997549,86.4498468084897,79.51353924721076
2016-02-12,94.68131005252727,86.89392961142757,80.1412724838542
2016-02-15,94.69857989633988,86.99194579565861,80.28550784104476
2016-02-16,92.63939141160871,84.18622906477283,73.94330589960711
2016-02-17,94.41299162023523,86.22138375670997,79.1010339649998
2016-02-18,95.20508777827206,88.1619860395748,81.88973636418103
2016-02-19,95.02990406456541,87.75707655118612,81.33792954608826
2016-02-20,95.01888864999746,88.05313686172514,81.43172691229677
2016-02-22,95.3330142204349,88.4563833899037,82.3185065230632
2016-02-24,95.46508810637118,88.76461992250324,82.75134936404557
2016-02-25,95.76087498736837,89.46362205224078,83.72476730191792
2016-02-26,95.89596457132099,89.79440020629099,84.21574348603062
2016-02-29,95.93536179295091,89.91276649320818,84.41102514814179
2016-03-01,96.53164196933162,91.31768168307498,86.40741668454373
2016-03-02,92.89296038692235,92.49092744472333,83.40416850111774
2016-03-03,96.94139250045768,92.28405322355195,87.79656168285632
2016-03-04,96.92215150766205,92.35926347357832,88.0056298569254
2016-03-07,97.5875014986874,93.17679310720582,88.20812631916647
2016-03-09,94.06466146078259,94.34599533573436,81.10960855931559
2016-03-10,94.63865188118955,94.21747359293931,84.65607974849787
2016-03-11,92.75264228167009,95.32709336747334,82.73524306999678
2016-03-14,97.09669124065064,92.60248990040448,88.19805630106637
2016-03-15,92.29744978083372,93.28588081029545,81.13440890959804
2016-03-16,97.07816873508047,92.72074830828727,86.20731470664055
2016-03-17,98.56568454181985,95.15492679936196,91.06683168554336
2016-03-18,97.83234525584932,94.53659394714151,91.27547308211035
2016-03-21,96.22681543667461,95.30894833929528,90.48820671051152
2016-03-22,95.29886083042986,94.81349689250621,88.9116499837634
2016-03-23,97.45016658294321,93.54799427298629,89.73485036245978
2016-03-24,97.16764208183193,93.07515111036079,89.00940274746232
2016-03-25,93.5597679128984,93.89794744448625,85.93304253824577
2016-03-28,97.29147397831545,93.33476317627171,89.48262374188917
2016-03-29,97.1362836040424,93.09356982826444,89.14469409898948
2016-03-30,97.50343743091618,93.77919099356664,90.15666057727958
2016-03-31,97.63127471952835,93.99648092506602,90.41993142872006
2016-04-01,97.28697716418894,93.75381942574106,89.73803469391349
2016-04-04,94.30409992962217,94.63760008451794,85.76517433319125
2016-04-05,97.50807318603164,93.67806373912163,89.93048581356963
2016-04-06,97.20414795482091,92.94340845342008,88.81983294318373
2016-04-07,96.70288693671233,91.7417287133866,87.05064051937174
2016-04-08,98.5024278233289,93.07418238330072,84.70599050773099
2016-04-11,97.21870373650432,92.98408408488444,88.88636645450526
2016-04-12,97.68979705120312,93.3560538035405,88.77226577945208
2016-04-13,97.36531124912308,93.34713370796197,89.43022011663668
2016-04-14,95.20969600381557,94.03792987665409,91.26402670575189
2016-04-15,97.25414635194747,93.06792721367712,89.01157769953814
2016-04-18,97.11886544735631,92.72538729168338,88.48509244726868
2016-04-19,97.55290111540437,93.70483385075306,89.8526423035936
2016-04-20,97.4290003038738,93.50296713087818,89.6732245930193
2016-04-21,92.94560923068758,94.69333922304963,81.82404210855879
2016-04-22,92.80179983987644,93.71642023636429,82.80844641123184
2016-04-25,97.29193487640995,93.13891793920479,89.08182473319559
2016-04-26,97.34422249583479,93.0720908247757,88.57777556017841
2016-04-27,97.49436824982973,93.55329843222613,89.56268554679134
2016-04-28,96.9294018499375,92.11122777127432,87.25599712599666
2016-04-29,97.86780425979298,94.53706038773747,91.1590877505591
2016-05-04,97.66565904364302,94.06005287255931,90.49583676011673
2016-05-05,97.65118957299191,94.0348408646279,90.45907061520863
2016-05-06,97.27387117578878,93.99663884115871,90.4696903272471
2016-05-10,93.7886443753222,96.7097758374378,84.3462148376074
2016-05-11,98.25283246699792,95.45912184761431,92.49425311797559
2016-05-12,97.31605025637401,94.99938995461264,93.15838583543162
2016-05-13,97.3752068430469,95.7656586390529,93.06332165942551
2016-05-16,98.32009989183823,95.69743862181394,92.98177616795022
2016-05-17,98.34199122261359,95.80597445651631,93.23663406035713
2016-05-18,92.57371820220305,96.57059575463175,90.07223359118156
2016-05-19,97.45530951437149,93.56111344537847,89.75397126194632
2016-05-20,97.84380970227139,94.58941781602582,91.35977070363074
2016-05-23,97.96290634782875,94.91673189761858,92.00535341378736
2016-05-24,97.35501638016632,93.34061482052323,89.45177615854767
2016-05-25,93.57458275601167,97.26246772529453,86.75878553366756
2016-05-26,94.41365758060222,96.69668981921042,87.06421168361506
2016-05-27,98.04194526397559,95.242818678632,92.43479738303314
2016-05-30,96.78918044194869,96.16442670681064,89.52804364374603
2016-05-31,96.98422011970416,96.85208625427417,88.9871659013979
2016-06-01,97.42007033454829,93.50197799448505,89.6956123140452
2016-06-02,97.60375086920975,93.95520233746612,90.38425387790602
2016-06-03,96.94134218375301,95.13524096025975,92.87303907633189
2016-06-06,96.34119799444107,96.59608087384251,93.47611041070515
2016-06-07,98.56268951454908,96.36894910112406,94.13991094424206
2016-06-08,98.76377671220581,96.85973224026633,94.90770895803314
2016-06-09,98.7046667250267,96.7544913813689,94.81586594718203
2016-06-10,97.20868364120673,96.77342863931432,97.26814065684258
2016-06-14,93.6882838581004,96.22634714868377,92.05871073803597
2016-06-15,98.4143662960503,96.46810022892544,94.38964291761684
2016-06-16,98.50226532143319,96.24089699664253,93.96258850171658
2016-06-17,98.40675708194345,96.02407497419335,93.7421211857951
2016-06-20,98.00263706545314,97.23614526608762,97.2326827060152
2016-06-21,97.37986117357735,97.24233864714527,95.64021539124485
2016-06-22,97.4973436220528,96.12026651699507,95.24687520763227
2016-06-23,98.65441063799574,96.89698418280732,95.64966839040522
2016-06-24,98.34320631967964,96.97229788638114,95.60886954549119
2016-06-27,98.0874424613587,97.77892677284959,97.2807557169013
2016-06-28,98.54765350068384,97.54643951061973,96.14744561337267
2016-06-29,99.03450128476666,97.79098550419906,96.7680554716211
2016-06-30,97.5362139179144,98.89285165365149,98.2592939160109
2016-07-01,98.99230565852874,99.08562505999707,99.4972604292946
2016-07-04,94.66027268036954,100.71622357954143,92.18882525642766
2016-07-05,98.36941242338179,98.58258060815703,98.97823131820743
2016-07-06,98.5542704421566,96.33914723843404,94.08819954790516
2016-07-07,99.30857192665307,98.24109798221365,97.11989171676018
2016-07-08,97.71673646062034,98.47994436714613,98.74973367888988
2016-07-11,98.26250917253302,98.52549012508288,97.9938928043507
2016-07-12,95.64177976706861,100.0087465407014,94.67487293030803
2016-07-13,99.11659366916251,98.02508338572903,96.92341244392796
2016-07-14,99.28140251971469,98.28378314436873,97.25542593030767
2016-07-15,99.05058253155065,98.08958908133556,97.1596431543778
2016-07-18,98.99012480445312,97.90926090367444,96.67291839572931
2016-07-19,98.13939443830623,98.06269824298917,97.33485728916067
2016-07-20,97.46064412225704,98.30364434494872,96.91850386891261
2016-07-21,96.47633822391015,97.63578130055649,100.9053652729853
2016-07-22,98.23250274420245,97.50883214535267,96.26731753606164
2016-07-25,98.3163263278138,97.5367078907922,96.81592523191281
2016-07-26,98.75317271792636,97.54764607992013,96.56959245952243
2016-07-27,98.74747800274208,97.41417570447123,96.13104416156557
2016-07-28,99.10488353133307,97.7184071403833,96.27653758928741
2016-07-29,97.56486075214514,98.42322385720973,97.13286942203102
2016-08-01,99.08763266461156,97.68437012621986,96.22343702400204
2016-08-02,97.97942156155852,98.20035232889495,97.43398718234353
2016-08-03,96.44335126001198,96.90208328943243,99.41807803126684
2016-08-04,98.36884233108037,97.11156568200501,95.60873957968367
2016-08-05,98.66032208125789,96.70607201022938,94.76086845143928
2016-08-08,99.02949469552246,97.54036896817382,95.9944344879561
2016-08-09,98.25952212809597,97.615609871047,96.43501096300048
2016-08-10,98.6609455326803,97.32256542474056,95.38090905033768
2016-08-11,95.67484221160944,97.37892190696321,93.58264054651795
2016-08-12,98.34742116713653,96.90683485090553,95.4361672894768
2016-08-15,98.81419087935812,97.05463884598893,95.21625837279238
2016-08-16,98.71557803790876,97.64878996315616,97.03626839516309
2016-08-17,98.77408276786085,96.90055641381785,94.98855347412776
2016-08-18,98.84462436635403,97.30726665411277,95.58044245659994
2016-08-19,95.30023764667412,98.81900336738555,93.76851038256731
2016-08-22,97.3729611218415,97.10983047612137,98.39110993009535
2016-08-23,98.7410434789428,96.95039908941816,95.00581355979337
2016-08-24,98.31221631867828,97.74805863092567,97.14428783405313
2016-08-25,98.29621501345301,98.14622975019631,97.50143261345639
2016-08-26,97.17194713443514,98.8023537828633,99.10245932203995
2016-08-29,99.16931905377893,97.96687237543183,96.71630552860341
2016-08-30,96.25870862811728,100.26171928143232,94.37552573479083
2016-08-31,99.06529950582065,98.71132536020897,98.36119857721582
2016-09-01,99.12284862815147,97.77727023556253,96.37101755444647
2016-09-02,97.82601933763097,100.26594051878641,92.35289502376654
2016-09-05,99.14046254460936,98.81804805752193,98.7210789419839
2016-09-06,98.68148971791577,99.82289295475621,95.46105776568268
2016-09-07,97.88227478671485,100.5220280210934,101.55619510535675
2016-09-08,99.99590454418593,100.04830564614429,100.04409010166462
2016-09-09,96.09484612650733,100.46358745357261,93.85395321039843
2016-09-12,99.9872098037978,99.57442982908691,98.57316856441346
2016-09-13,99.87821584988563,98.84644647629563,96.68320753808743
2016-09-14,98.21779268304255,98.9718182055278,96.87873610916552
2016-09-15,99.71756249274249,99.23306524822598,98.63057353756398
2016-09-16,99.07277832530377,98.56554404756145,97.28432953020065
2016-09-19,98.01728866130568,98.5851041497038,99.33504022933325
2016-09-20,98.03771854403789,98.19266783782598,96.44186636304342
2016-09-21,99.52272088388514,98.83275549156423,98.09495375824397
2016-09-22,99.56734089669439,99.20466942227716,97.78225438886666
2016-09-23,98.40608564410132,98.14848170165567,97.43422175334197
2016-09-26,97.85037567348434,98.77425511954291,97.79412031370991
2016-09-27,97.3814138131616,98.78372301905532,97.33601861749221
2016-09-28,99.3718964024857,98.5489520563459,97.57984293916967
2016-09-29,99.53013896744507,98.8466355829565,98.06615956308997
2016-09-30,99.51309254753868,98.83494799755823,98.0506188737471
2016-10-03,98.17507505261153,99.87028440129262,100.46013952419922
2016-10-04,98.4149054784413,99.58187968741616,102.24139940164244
2016-10-05,97.0624977981366,99.33985391262168,91.81098474626245
2016-10-06,98.61156900238853,98.40186400932367,94.39529343726885
2016-10-07,98.49458521462748,97.91991512731418,97.0792751697688
2016-10-10,96.90749994223307,98.57343786463319,100.29556760673064
2016-10-11,96.08650810998446,98.30907033910401,91.92209149327265
2016-10-12,98.72254251748114,97.64614562204547,96.62085878990108
2016-10-13,96.26449697920319,97.61497811316025,99.13024495318538
2016-10-14,99.12424389022671,98.06439067584148,97.08418359290305
2016-10-17,98.46312352388433,96.8727777984137,95.50620025496167
2016-10-18,96.70604994167994,96.63767993731521,93.13888512056404
2016-10-19,98.56993365650138,96.79747403582655,95.2207931644962
2016-10-20,99.08922323689268,97.67664818810275,96.20833625864279
2016-10-21,99.08347678111537,97.67018284142767,96.20256473759598
2016-10-24,98.51899151131701,98.31152720234994,98.06700250082166
2016-10-25,99.19886848281496,98.02690086220329,96.83959024289929
2016-10-26,97.36958499873535,98.24367774250723,98.16857636983099
2016-10-27,98.30006928476529,97.33988063347388,97.3246535936912
2016-10-28,98.49617317998049,97.09642451518222,97.10067425464585
2016-10-31,97.3849485978918,97.357948738305,96.55917959198678
2016-11-01,98.42670004696564,96.58307785937822,95.09230716233722
2016-11-02,98.34494434691663,96.2384664034399,94.55414597205457
