TRADEDATE,short,medium,long
2016-01-04,93.31231944657291,89.62654403452879,90.98143286012542
2016-01-05,93.31231944657291,89.62654403452879,90.98143286012542
2016-01-06,94.72642925731432,92.98788879686134,96.36866787683637
2016-01-11,93.82893592706785,90.75323796956599,92.64621011075519
2016-01-12,93.31231944657291,89.62654403452879,90.98143286012542
2016-01-13,93.31231944657291,89.62654403452879,90.98143286012542
2016-01-14,93.31231944657291,89.62654403452879,90.98143286012542
2016-01-15,93.08402788534924,89.08081473398707,90.11175986813548
2016-01-18,92.39527893081629,87.4632310078515,87.58856995506586
2016-01-19,92.40239184450124,87.4677142309568,87.58007583268004
2016-01-20,92.39295575333384,87.46228489248836,87.5930660194406
2016-01-21,92.3929692003102,87.46228928386498,87.59303737759627
2016-01-22,92.40067365815908,87.46636604088982,87.58192407841234
2016-01-25,92.39925035847358,87.46551043666776,87.58290037561444
2016-01-26,92.40439367528629,87.46925547150067,87.57882217975626
2016-01-27,93.31231944657291,89.62654403452879,90.98143286012542
2016-01-28,93.31231944657291,89.62654403452879,90.98143286012542
2016-01-29,93.49702013136441,90.04013127765884,91.5951590941558
2016-02-01,92.4044107753821,87.46928351318272,87.57876717340424
2016-02-02,92.40063306279103,87.46637505042062,87.58181764801256
2016-02-03,92.40251454917954,87.46754785161286,87.58108379517321
2016-02-04,92.63827935562216,87.96379301401892,88.28484665578138
2016-02-05,92.40250726181725,87.46788267222206,87.57977724431376
2016-02-08,92.40624949395047,87.47047375475168,87.57926779118155
2016-02-09,92.39985954800713,87.46566546715013,87.5834723617694
2016-02-10,92.41245597329291,87.47659556075595,87.57646164629372
2016-02-11,92.21176836794568,86.9876175600796,86.79842083493467
2016-02-12,92.41336038187113,87.47764468661398,87.57603243592935
2016-02-15,93.45476029113703,87.6237339329498,84.93683995442898
2016-02-16,91.82589580633949,85.36963214408703,83.52604684958368
2016-02-17,93.61665075963589,86.45611682482527,81.86068979481469
2016-02-18,93.78250739127142,88.5152523637559,86.3482961336665
2016-02-19,92.78659641864078,88.02645423020718,88.00025453396287
2016-02-20,93.76901450754046,88.24841064793468,85.64290708457453
2016-02-22,92.4118715845422,87.47686030029212,87.57455905002196
2016-02-24,93.10145780420797,89.10329528026975,90.12376339132774
2016-02-25,94.35264060338193,89.74727373393054,88.06960952468654
2016-02-26,94.47878590931816,90.07690429729189,88.58800074079488
2016-02-29,94.54438246454585,90.1935227540109,88.71922486827148
2016-03-01,95.23155141883562,91.57966122925458,90.46013920206651
2016-03-02,94.25381867286131,91.84954790787677,94.51035578424614
2016-03-03,94.48445138503129,92.36890290102423,95.30646442582294
2016-03-04,95.29985236425732,92.62707681145136,93.06995576877658
2016-03-07,94.72812335168348,92.9794641356693,96.33732742802768
2016-03-09,95.40140474206575,92.58496651446694,92.60117551166836
2016-03-10,94.84401392495201,93.10762881069482,96.29257972381531
2016-03-11,94.81047011752112,93.0386696175369,96.19747037944404
2016-03-14,94.48989254509955,92.39866218578567,95.37834018750941
2016-03-15,94.40586345750711,91.83373368481077,93.89379057506264
2016-03-16,95.80310832349944,92.84739594376535,91.902122081087
2016-03-17,98.01554281771199,95.46664396302508,91.07243883336919
2016-03-18,96.36883098196458,94.79138798123134,95.67672316324274
2016-03-21,96.49955072279239,94.59677066804433,94.56733551167613
2016-03-22,96.34235573052489,94.62066896124304,95.24805991396661
2016-03-23,95.17397779214306,93.8498225715816,97.43751896339066
2016-03-24,95.75975290237551,93.33556893738333,93.47554285989453
2016-03-25,95.63375534957744,93.52135225647905,94.4934834505135
2016-03-28,95.75344170703889,93.5861153132307,94.22204485340221
2016-03-29,95.7629673340663,93.3467934727681,93.48765779155181
2016-03-30,96.06848421643295,94.06703620511956,94.53570902179641
2016-03-31,95.17598029107066,93.89195292658064,97.5724753530719
2016-04-01,95.82230243955341,93.84844120537885,94.78650617173004
2016-04-04,96.1108119114505,94.09741702606118,94.48024891542856
2016-04-05,95.17783074762654,94.00494930818789,97.92775244977652
2016-04-06,96.1255608222299,93.25093672920327,91.91027039270409
2016-04-07,95.50375638105768,92.05042888294756,90.51759184228641
2016-04-08,95.45166075101098,93.5216770780385,95.44629620284636
2016-04-11,96.9811109814893,93.1598075405312,88.36430842140008
2016-04-12,95.4618463801184,93.94299164306993,96.70612130360331
2016-04-13,95.36917052362094,93.72495424072775,96.36268039440264
2016-04-14,95.52169061011213,92.68360486636902,92.28077109865491
2016-04-15,96.97611713219968,93.24328388175135,88.66211824746802
2016-04-18,96.84498261137179,92.89901951973484,88.14601868041345
2016-04-19,95.68887520106804,94.0845413121958,96.33815232309665
2016-04-20,97.02832725466281,93.7000920449027,89.65197141882335
2016-04-21,95.88459503915156,93.18743059544175,92.53586809723737
2016-04-22,95.56917224535985,92.96500055184484,92.97880691597294
2016-04-25,96.26210219917226,93.44582126118647,92.06478584855043
2016-04-26,96.22579199238571,93.36819841941589,91.97139961313927
2016-04-27,95.50666256942577,93.86332428959926,96.30117026022629
2016-04-28,96.60966326262741,92.3152434224983,87.67918299396301
2016-04-29,95.61822490910963,94.82547630275059,98.8904565283345
2016-05-04,95.41447391794271,94.38084608030879,98.23651246057224
2016-05-05,95.18541590451298,94.03603929802841,97.99843965991043
2016-05-06,96.1746240158798,94.19198937005638,94.49283737321335
2016-05-10,95.92294564790666,94.59665976634749,96.78659521091654
2016-05-11,95.72246395143179,95.31622233800297,100.07822088219675
2016-05-12,96.82717871931845,95.05595127271667,94.38900566773822
2016-05-13,96.31586590895981,95.64965041442296,98.59383600650361
