TRADEDATE,tau1,tau2,beta0,beta1,beta2,beta3
2016-10-04,13.525687663382943,25.457872170915486,44.34100038013343,-34.99151930380703,-11.84822427054658,-60.89472497719317
2016-10-05,20.251962804851367,18.15524495327002,83.89586297910822,-72.86892742502653,-78.52471973475807,-24.936601814014516
2016-10-06,13.083006040149623,4.246240987921132,69.63598993297836,-59.46885529948661,-100.0,9.441419985377694
2016-10-07,1.1689209444839976,12.132221819479101,30.098412785376922,25.796665306709286,-87.02739940993003,-61.803776734264126
2016-10-10,19.16164771516563,17.79473412916949,4.357847199460572,4.403638423945085,15.956576490753374,-13.67876404536904
2016-10-11,14.59347287179359,13.45321299801485,33.977773356200096,-22.61986178750632,17.663429256228092,-59.89753923803848
2016-10-12,18.625174360424964,19.34910147004061,18.715901598527427,-9.765411655939682,-3.8839512043152036,-12.834961883078392
2016-10-13,12.90936941962864,22.68164022186395,31.61060240888101,-21.951876310712702,-6.175663151960224,-41.529869218595294
2016-10-14,0.1,26.2853531679499,8.773221180646779,42.539216197392186,-48.98265651221014,-4.141817734474352
2016-10-17,0.1,10.963358892618274,0.0,100.0,95.40437759959832,23.377901309972277
2016-10-18,0.7625940316872812,10.573923191736489,1.3138167757515793,28.34854076662678,-6.6583136747592,19.803861882412807
2016-10-19,16.53457635615192,6.2920825333900545,57.923480667225874,-49.457889701463436,-90.37399347362663,18.821718486810706
2016-10-20,0.9016264419746856,29.254524509125368,10.41844151232718,47.08786532263011,-59.56498123540771,-9.934826427710597
2016-10-21,5.177088691378325,27.4489165425248,0.9329839640777788,10.193029558525758,-5.60204742014655,27.95782973835132
2016-10-24,29.066574519066513,25.847824514817866,78.55097021999691,-68.74808911240807,-25.255818691060707,-61.14745128414936
2016-10-25,21.473505311366832,2.112316984134795,9.744778927612549,2.3859206499339094,-9.252378515296215,-10.025855750140114
2016-10-26,24.883696223240026,26.9372487009581,36.19842242743267,-26.723340784756616,-40.040910134060326,-0.30540423548510204
2016-10-27,23.631273128982865,2.67386057528448,88.51004710920427,-86.42133351708817,-98.2869687204272,23.93830329813078
2016-10-28,29.89026057273832,0.10007262745292386,93.43971538537525,-85.81612762088783,-99.10914955667046,55.48340610433977
2016-10-31,26.83898579401145,13.35105037729493,2.485378982606402,7.48283370817544,34.72624261225105,-24.84293547668292
2016-11-01,7.116637694024465,19.443156059024172,23.477866473111582,-14.211652182680856,-4.036474705302964,-35.39283792733821
2016-11-02,26.798850397064967,14.69978260752166,27.970715049719516,-19.234647532408594,-36.99832786784638,8.305339754164551
2016-11-03,0.8435391850946021,7.419335638157765,12.985607703373697,40.45424444840767,-54.39589512537926,-13.337706787524182
2016-11-07,9.847688011276324,6.096536402235225,8.938642211437912,0.9073433503151136,2.1931481825123145,-7.433816782967654
2016-11-08,26.537120900849025,23.288591913522623,64.3941174339425,-54.890527326063214,-67.10969608326657,-5.58477756242247
2016-11-09,20.02543006870528,14.325022019283939,41.0588048008731,-31.687483428185576,-59.55550816287686,11.9376874531702
2016-11-10,0.2916071248967207,0.7838793866906213,8.255764757346734,36.51362810911,69.51589742999268,-43.05735851354125
2016-11-11,25.28085455043965,18.74096977950895,2.062430491891391,7.032456992616122,59.10828963998881,-44.84684483654963
2016-11-14,15.937027196782,14.685755902853558,12.344277792742844,-2.3918961428003542,94.19908503315851,-99.99019855709766
2016-11-15,0.1,29.99053172508926,7.367949109951296,35.432855544670545,-4.950992784222837,4.6793048191767745
2016-11-16,18.99162546189303,22.283311296885437,45.53909377852269,-35.64737712621393,17.72564761716397,-76.7941603893927
2016-11-17,16.1470490435816,0.1,37.562626392769914,-30.108422085119372,-38.47117984070394,73.88311802097614
2016-11-18,0.8586861610289981,16.897159426691005,7.892271693935686,-1.0827324218652492,3.24877411361772,1.7085305396607093
2016-11-21,17.24022058437017,23.13628901051213,61.2339084396744,-50.67783573616834,-28.853463379326307,-55.262670689147214
2016-11-22,21.026728590320587,13.633775022777138,28.732189246564815,-18.903734435756235,-17.616482771431688,-10.463173816162497
2016-11-23,14.831225989172609,18.79079453604849,53.826304460118564,-43.15827041400577,-29.712164109805975,-41.968909724659134
2016-11-24,17.913640185540366,16.630262895929782,48.54393585184863,-38.14955390870689,27.708850273173926,-81.82390618029736
2016-11-25,0.1,22.975619501552764,2.8986022729713983,52.41007955855337,99.50493508823696,22.133738077262663
2016-11-28,15.495591623705222,1.5720105526981587,30.127552300854184,-3.8090342034328897,-56.42586123781159,-43.95068812719537
2016-11-29,10.826919276925553,14.072553019475526,34.739499932124296,-25.262701112412802,37.639132765959644,-86.94131575562263
2016-11-30,23.628051791365483,20.323226234854808,36.7370276508753,-26.827534735006278,27.016822923880856,-61.13508757759886
2016-12-01,21.940911311979054,21.025311106443432,12.206939481560115,-3.504110670064566,29.098772404083807,-33.863521774460246
2016-12-02,13.234723075970116,17.934526274446544,30.44924574177775,-20.194559374030135,-22.97724643941239,-14.470369944021648
2016-12-05,0.1,7.339568017208571,5.771810229980306,27.54338792249163,11.486250925389285,8.074017894793052
2016-12-06,5.514231824417583,18.196434797591166,33.87383251032733,-25.357776503411053,-7.378931129474393,-60.608114463770036
2016-12-07,20.828321812504353,18.78588513060633,79.63330841025218,-68.36737919424846,-47.84658135385003,-48.52282877501118
2016-12-08,27.569465487445033,23.69561373865002,43.332190900035016,-34.44428618667524,-57.47384354612301,12.188697002863535
2016-12-09,10.434460623404084,7.623301911969311,17.784757854898547,-8.670845833394077,-23.58249855694593,6.90464118915961
2016-12-12,14.016509911137128,26.460106190442374,6.6882035691901285,2.526328943206891,-17.38229769451952,23.53511300966202
2016-12-13,0.2563051292971216,9.758479813340008,0.05986853484010931,97.65741206557297,-34.15923335756258,23.6130457641424
2016-12-14,0.6722417255808069,18.03010493675891,7.590445965503006,70.32224345436747,-72.8114039039251,2.55065924140201
2016-12-15,21.999743208889456,6.29802445251523,77.67594231888248,-68.91387294117524,-99.78947973064307,8.580719915022842
2016-12-16,12.607979499650144,23.098808344883,28.09527818929293,-18.82247758976698,-14.306494793778214,-22.506342112670616
2016-12-19,13.951999132121774,29.897136465326152,32.11653505412161,-22.653526699771607,-23.377417204269882,-19.996203287049852
2016-12-20,22.229142164003406,7.690051036913478,73.8426947779649,-64.22402523988114,-91.3077279453226,3.5866034152966257
2016-12-21,19.619424271193136,29.999320630204625,76.92035480325302,-67.48062755685044,-14.83859229300141,-99.99944544095163
2016-12-22,1.3655171383689884,10.607718083640814,15.08396846850118,4.530068838994971,-21.48208480406415,-18.428799791783693
2016-12-23,0.20727115089636436,12.465081064489562,0.0,74.528168408025,10.386120275881517,25.56147798157727
2016-12-26,13.021554218631506,26.868853832301383,47.80554465644076,-39.685373380860476,2.274533542358175,-85.69195733641772
2016-12-27,12.359465190893873,13.801542733070477,26.92973247291473,-16.870259322071615,-28.14571093154746,-3.3836078640688516
2016-12-28,25.531392462107064,21.332267029709065,13.83767766613093,-4.6550704185380605,99.80132844608366,-99.47887552682309
2016-12-29,18.1437044273906,21.814186665505822,11.48646457611673,-2.7352396921325197,-45.18255311325394,42.964286290766886
2016-12-30,24.310631181916122,9.369740827503694,23.192509982630884,-13.930853288246967,-11.444211962249993,-7.5663907428376485
