TRADEDATE,tau1,tau2,beta0,beta1,beta2,beta3
2016-01-04,18.253060899564222,2.309500586781135,6.46314318800542,2.657703083330856,1.7898677345093406,0.9882345946581349
2016-01-05,30.000000019904288,0.6527020258446914,6.461827216446799,2.4761925609685402,2.4255236119142904,2.5332807880521027
2016-01-06,29.999983521336524,0.5982503158638004,6.247042446811164,2.6888427454696013,1.8688333779978403,1.2672722079827998
2016-01-11,4.879613803745748,24.181979204229297,5.499352742072358,1.999637144662465,8.715861050418523,3.4700239195994387
2016-01-12,3.9544848047836836,6.362052846293385,6.135588265495424,2.9777138966430168,1.9763975246120857,6.608604406889545
2016-01-13,7.054101101721685,6.859783052877361,6.661944836477079,2.9011325239296633,1.3854750809497098,3.8213923102133647
2016-01-14,6.132963913811765,6.857339078647591,6.712776988623624,2.5943597588294334,2.1624277618416743,3.734795633594296
2016-01-15,14.334872123894447,1.913961279900178,7.017864153737644,2.7301736593448163,1.1012398496183928,1.532170416736812
2016-01-18,5.720840154096525,5.961544516089417,6.477648424493136,2.598309655490453,3.640057535433364,4.209118874642249
2016-01-19,8.300054540792535,9.181293535922979,6.940258787091633,2.6051750050768927,2.8600921695204584,2.133641707919657
2016-01-20,9.064573115298572,9.41861870765247,0.0002966478467362833,8.92734994631084,8.502888022099919,9.657403190064501
2016-01-21,8.514263099982294,10.065149865962393,0.0002987084012556124,8.921271971059518,8.674718361016474,9.976207786942306
2016-01-22,6.7266464499766965,6.337261093458339,6.315262850502793,2.629400231395592,4.761307023112619,2.9381642674542636
2016-01-25,13.326946828523846,2.976343601606941,7.031529832957641,2.6952737820862303,1.0480667918195263,1.7974570513440662
2016-01-26,7.444765558864853,7.5355207082103774,6.637590170621694,2.620555783272374,3.7017372990335593,2.482266645317747
2016-01-27,7.282318142978348,12.469164112296603,6.731584406542809,2.651447448641557,3.3328569254379006,2.398015909719085
2016-01-28,7.343617915594778,19.144680491655908,6.531514641744421,2.552951595154514,4.6522284123204845,1.9896464276357904
2016-01-29,29.563299802361744,-1.1714726420022405,7.056598945219139,4.406097546153783,2.312497510899638,11.911074148640367
2016-02-01,8.946235785218088,12.889993010764648,6.873713096424495,2.5948930032027175,3.5867153742769613,1.5918395619250323
2016-02-02,7.674162777203939,18.429478979387564,6.712959101388159,2.5796639846416083,4.811563484530735,2.154943108902083
2016-02-03,8.539134754744303,30.00000000077012,6.581203926098476,2.3968221982254256,6.586047927888529,1.4431403917461505
2016-02-04,5.583050751022103,22.958884192411457,4.818697129048616,1.8671598557779632,13.227888246313885,3.354300021157551
2016-02-05,22.79835466279755,12.409604684318944,7.1293086380587445,2.685253025034148,2.4974856603472686,0.5817037089356328
2016-02-08,5.347743023914017,30.000000000151736,5.944412631747156,1.8433145633674777,9.359859754965125,3.8133021346900935
2016-02-09,5.245868514087432,29.99999999008469,6.07665747807101,1.882359392308109,8.92030107154044,4.38877880093506
2016-02-10,3.942746058902187,29.99999952883219,5.6960185005408785,2.312253188458162,6.289545397264852,12.242451066649025
2016-02-11,3.1134337245854513,11.644837123830053,5.504457283793986,2.1655930132180288,4.457182658817926,11.80273844983984
2016-02-12,9.513106592606963,29.95062151495377,5.8750140514162315,2.4294305012644437,9.787493707159813,1.3525389836232085
2016-02-15,30.000000000015568,30.00000010727338,6.975050352914934,2.630605249729556,4.916550945329938,0.3063405324522262
2016-02-16,25.654317558704303,8.378217702710913,7.509384878006397,2.6821449177632286,2.4805157778052878,0.6293557982521629
2016-02-17,29.99999999089259,11.407683034566398,7.212025921413532,2.682240071876637,2.8870467138775147,0.501575966592139
