TRADEDATE,tau1,tau2,beta0,beta1,beta2,beta3
2016-01-04,16.113728030562733,28.574993767270083,7.059885893007384,2.082390389600011,-2.3805400533258885,7.210944485669359
2016-01-05,16.112159987466153,28.57502573556366,7.0782161284657406,2.078083287744169,-2.373230985394371,7.221391880081585
2016-01-06,16.10874977514335,28.578137365003172,6.940564248547777,1.9757947689534696,-2.3994948849195556,7.2025993392357055
2016-01-11,16.1145145036929,28.573198570478628,7.16263868047643,2.146312589152672,-2.3592855534991033,7.230298839860996
2016-01-12,16.120997509631827,28.568034713111956,7.4196520760750335,2.354415091500666,-2.3187948847019078,7.256912220861271
2016-01-13,16.121275631398753,28.567711592052216,7.429608007165744,2.3598460331995597,-2.3158027344473537,7.25926500957316
2016-01-14,16.120826442455325,28.568359655385347,7.410114430537226,2.3504924233143383,-2.322127565179431,7.254042530632769
2016-01-15,16.12043339012944,28.568505159685564,7.376526289400322,2.316980202640104,-2.322943505737939,7.253936497171019
2016-01-18,16.125314855474173,28.564081993942317,7.560831717056455,2.452041871087815,-2.28597907944657,7.280188861944962
2016-01-19,16.122506529225642,28.566847504455268,7.4706363140651275,2.3944473392477565,-2.309588147071505,7.262896003014986
2016-01-20,16.128294533512953,28.56165505890752,7.66853318550154,2.536483319379427,-2.2669017161440626,7.292838185808317
2016-01-21,16.127207951540544,28.562826517088055,7.6456058357405015,2.528155703608196,-2.2771201519340436,7.2851327687726375
2016-01-22,16.123078459371072,28.566134304685207,7.491175171693084,2.4048732028861437,-2.302966267840099,7.268157361410869
2016-01-25,16.121658700792505,28.567231483342088,7.418064210562548,2.3428198624312264,-2.31186319666524,7.262225794782103
2016-01-26,16.122232704539297,28.56679942068351,7.460776311644354,2.3805100701137545,-2.30808821580583,7.264849385344108
2016-01-27,16.12035965832187,28.56834405491266,7.391203359558992,2.3261439486172497,-2.3203664991325494,7.256612870872202
2016-01-28,16.11875886301723,28.56964662012242,7.329595664665707,2.277157092505706,-2.330659904256023,7.249763698506983
2016-01-29,16.11644455815967,28.571701536537383,7.244991631885789,2.2152083526701647,-2.347786863202731,7.237681091041556
2016-02-01,16.122956982072992,28.566016658244873,7.443431193713165,2.355028575313034,-2.3018928147542375,7.269288771559817
2016-02-02,16.124446238767785,28.564950958677073,7.508437665243044,2.411475828183798,-2.294004946253323,7.274056867516184
2016-02-03,16.124902115534407,28.56461561510468,7.516695149690302,2.417155544789219,-2.291579380051954,7.275509447922335
2016-02-04,16.122988222454275,28.56633365258465,7.4539896157126595,2.3729719291551845,-2.30571678091136,7.265585109588847
2016-02-05,16.123777989498997,28.565492801968865,7.497491132035264,2.405628694200922,-2.29823192218494,7.271275154722511
2016-02-08,16.123884827829368,28.565435856355133,7.488871922122307,2.397020147751212,-2.2979673036642203,7.271314873729482
2016-02-09,16.12588027917144,28.563830011757556,7.553330298929328,2.446352686019574,-2.285427683259016,7.279560078608011
2016-02-10,16.123113572184966,28.56613477522297,7.465324920704705,2.3805174050187556,-2.3035250092303623,7.267490149633425
2016-02-11,16.12568757182509,28.56368802989628,7.554770465041599,2.4419548490275695,-2.282889721796359,7.282393374507438
2016-02-12,16.123382141584344,28.56602124303882,7.502827216428742,2.416648351652421,-2.302412176326057,7.268161850778602
2016-02-15,16.122671197578214,28.566688181634603,7.4936978493717685,2.4149466249677563,-2.3079636772605236,7.264194426451993
2016-02-16,16.129341878247814,28.56170234061224,7.741223007471437,2.6202946485834286,-2.2704840256633925,7.287531795326813
2016-02-17,16.12604920932159,28.563502199822494,7.580298650915588,2.467020277871474,-2.2818313195466104,7.2827416909845635
2016-02-18,16.120905264653192,28.567532220428912,7.387388723300428,2.310996959548553,-2.3130002942271757,7.262565132490759
2016-02-19,16.122641298709134,28.566033657881203,7.430825588353359,2.3399723695305994,-2.3012706369891607,7.270455380226545
2016-02-20,16.121735378799787,28.566340094937924,7.405253926084475,2.3108536724824456,-2.301612372274753,7.2718873441910645
2016-02-22,16.12280584566435,28.563705424674424,7.373356969761867,2.232323194776656,-2.2744386766311093,7.29574946195937
2016-02-24,16.120503935671806,28.56730774772264,7.333003138860542,2.2487962468305085,-2.309613061007826,7.266453767056686
2016-02-25,16.117492736478816,28.57016122501454,7.260067116280447,2.2071661722290443,-2.3331596388792923,7.249673172648635
2016-02-26,16.11659055866028,28.570923083083034,7.227621821317656,2.1823751486122656,-2.3392560429719067,7.245536185628025
2016-02-29,16.11627870356676,28.57119227192144,7.216134392890657,2.173703004258224,-2.341447393494618,7.244023055531361
2016-03-01,16.112620005319467,28.574252688314296,7.080063452697123,2.06831438404059,-2.3659449135065396,7.227442857526181
2016-03-02,16.11186622024131,28.574884746935833,7.044149671579484,2.039488187849458,-2.371293174427857,7.223688551260008
2016-03-03,16.11021924527076,28.576239254718296,6.987846939252671,1.9955696663820233,-2.3816963942916693,7.216884435601433
2016-03-04,16.109661559380484,28.57676858031656,6.981496417621162,1.9951323389225286,-2.3861040248372825,7.213725583821215
2016-03-07,16.108120599747924,28.578008275976035,6.9052049002972495,1.931060261520105,-2.3959948322380202,7.207120462940663
2016-03-09,16.110139289872844,28.576270126116505,6.979113485375606,1.987597334629959,-2.382154664710571,7.216534548006595
2016-03-10,16.108213919086086,28.577995489957097,6.932431406562651,1.9584051443592292,-2.395922960211511,7.207056228457388
2016-03-11,16.10844624865819,28.577763289308844,6.924745833795926,1.9487895429764044,-2.3942578362717706,7.208154117749002
2016-03-14,16.10928816819781,28.577049943550985,6.957300974791197,1.97349495023259,-2.3882862294101854,7.212329168965152
