TRADEDATE,tau1,tau2,beta0,beta1,beta2,beta3
2016-01-04,3.9220908022402794,0.9212546670798342,9.897185030458044,19.766488440939764,-14.266672783405967,-43.77449957548866
2016-01-05,2.8952672173035814,0.7174058397204051,9.175950526793931,17.10253965806575,-9.766450589905244,-36.020381553621995
2016-01-06,0.7075499433536552,0.3414223251196765,8.728257457412523,85.77486428299349,-60.7669973176201,-54.915761621108224
2016-01-11,0.15242076831793644,0.09999983134447664,9.730248639991109,73.56350487477015,-60.73195185926499,-44.80111504705811
2016-01-12,4.6408181727051865,1.221646122171786,7.426598274980703,31.48416447934457,-9.180135849857889,-65.6525580773881
2016-01-13,4.377418067026942,1.153326580460109,8.760017497647867,40.964337577813815,-17.962471028157164,-87.43365149811974
2016-01-14,0.13773019088076718,0.6660082466354411,9.356592318832721,75.67119491364738,19.0599772125214,-18.230288385741364
2016-01-15,0.10164752171961311,1.4554738032004422,9.024252893827054,99.99988110640857,-52.35398800346234,-1.1514634558396608
2016-01-18,5.639018815428245,1.1731322677046623,9.562653096316648,43.704409286298976,-28.27778575745442,-100.0000000257296
2016-01-19,0.6259281691156275,0.305140325459505,9.603605571569197,79.55944112827981,-41.72916147205773,-77.88259561829334
2016-01-20,6.665463582130228,1.3408333933855037,7.904915689149615,42.70331744048213,-23.41217095857225,-96.5904966462912
2016-01-21,5.969353356527512,1.338818927868252,6.546073111047299,40.035387497618466,-14.204776263302248,-86.59915718725534
2016-01-22,3.713521096251155,0.9812139311270187,11.97595722296937,47.066503189749994,-32.572146233643856,-100.00000003073964
2016-01-25,0.9829481600190477,0.2545518074460428,9.171077333287284,10.256849821230723,-1.895541289299946,-18.99444694728572
2016-01-26,3.5871039335658423,1.1032166050002716,8.605569916896469,47.7174313076308,-14.478586159889225,-99.99999992333056
2016-01-27,1.830358657926731,0.8883551253485145,8.929688725849584,50.7720786718526,-1.4939104442412723,-95.13024524945935
2016-01-28,3.8008258941297486,0.9657531603103405,11.865055441876605,45.735795577282076,-32.59436532697533,-99.99999999452503
2016-01-29,26.370741461653463,29.70295890903615,68.93087745550088,-57.51264380371417,-89.68755278348496,8.706497869305084
2016-02-01,3.741664322397683,0.9519891317650231,13.483210090377543,46.19511169606592,-38.56084186353816,-100.00000001293073
2016-02-02,0.8263624223334574,0.0999998408096558,10.821747645932406,97.86477718956526,-98.78238123740634,-99.99999999312341
2016-02-03,2.1266399655863286,0.7488362719293703,9.317528566163368,44.88304282356599,-6.69172396727841,-99.87475326965694
2016-02-04,7.19680447234123,1.2800214611068894,8.239665216732181,23.506253973654896,-12.12224012298134,-57.08447553744282
2016-02-05,1.1821403438257554,0.7307184719854385,10.65497192116676,15.579833684483864,-33.93602151027204,16.681260270012245
2016-02-08,0.2099273690189724,0.19059949558654754,10.185719784573774,8.820063026076985,-11.054562129786632,-8.673979640234176
2016-02-09,29.99999693142413,2.780536766239642,34.069399799092984,-33.23648188560768,-16.376412353754805,26.903636462199724
2016-02-10,6.816080526757058,1.104478521604124,10.44635681551028,12.017806078933715,-10.253605136129075,-33.854980047663844
2016-02-11,5.702354937952136,1.086529541493773,12.09567256670519,25.674039725453305,-22.345574723496537,-68.3420009825237
2016-02-12,5.298677156980086,0.9841702299995656,13.993446227228603,26.657133967912955,-29.293206354351398,-74.47247373331695
2016-02-15,0.7985616339310891,0.837418597353144,10.52176736843477,100.00000000037988,-98.88358085165322,-13.199481877784429
2016-02-16,0.7951540261507394,0.7086064974855916,10.970879736558532,99.99999989597781,-92.7745070104789,-22.079315655756798
2016-02-17,0.800545340101279,0.4404442685728112,10.418123010784369,99.9999944607207,-68.65266053038475,-72.6517231562049
2016-02-18,4.2615907148566805,0.09998887191782758,11.98979490204014,67.55129617635109,-97.94228848121689,-99.76428522151001
2016-02-19,2.7001147586324454,1.1454147594142274,9.849610288684095,45.966581518311074,-8.744597641839254,-90.10590971150432
2016-02-20,5.157980920879452,1.2915646782224723,12.960840117582103,42.54640684490357,-31.576140776030382,-99.99998235475721
2016-02-22,0.7022974204319788,0.10248176798514666,9.790065901793641,72.47140652828472,-62.944421062939774,-99.99999487561334
2016-02-24,7.178092505120176,1.2135756028626317,10.952975177266238,20.479089648739116,-18.56164207918813,-55.943643684416266
2016-02-25,4.382757608819586,1.2740722626980008,10.172386459886194,45.57708520282886,-20.906353780413834,-99.99739984881002
2016-02-26,1.5552054901415535,0.9865535458816547,9.88231557461612,55.37876333275234,-2.700006444678191,-90.54159310162646
2016-02-29,5.3031023723131385,1.2379060989860975,13.692768190614984,41.560441363685875,-36.61622675935081,-100.00000000268723
2016-03-01,3.349841944027757,1.1934991887595896,9.565005661309398,48.60645702955084,-15.48214284414737,-100.00000021033557
2016-03-02,7.816697025544422,1.6320425887270404,12.665995181924046,25.94566638836778,-26.054938023898334,-68.17057080028796
2016-03-03,1.1824483844474063,0.4484225222448482,9.461290810943645,57.44021181357546,-23.759989642511304,-99.9998491354025
2016-03-04,6.495611156564239,1.4616232975707257,13.76806967907797,31.435470284577104,-32.11795111364642,-79.98238758821765
2016-03-07,0.5587955130082088,0.1905724852389765,8.920748776344123,60.47043863934673,-100.00000009126562,99.99999993512546
2016-03-09,4.348776772512606,1.176661631578487,13.850793672772623,42.94366189107314,-37.813607392242446,-95.00641856581207
2016-03-10,6.497611816091312,1.4674692497707535,12.407369888576836,41.03532859544753,-34.358333691284855,-100.00000000045907
2016-03-11,5.088580566614735,1.3485121505398299,12.186138784050424,43.97776020632566,-31.886750228433858,-100.00000004027123
2016-03-14,0.22355067523313277,0.8500102025132095,9.262330535667925,100.00000000099786,-4.029331538843985,-31.14663058317746
2016-03-15,5.531433104870937,1.3170489460021597,15.468524645228317,40.951129695783266,-42.32819966855815,-99.99999983657828
2016-03-16,2.612185339195663,1.0353512781082073,10.876347886588727,55.87648473329904,-26.998835363828118,-99.99981286174636
2016-03-17,3.5151520499292985,1.0152482854115223,14.249803860445443,48.663549867671335,-45.67004871434323,-98.7525839410479
2016-03-18,4.622582067256513,1.1872310443904592,14.496908506596823,43.74579206954062,-42.34399361442596,-99.99999994913065
2016-03-21,4.56519673075915,1.2142831792733328,14.218959943374726,41.61527201803322,-39.16078937939644,-94.39882733629581
2016-03-22,1.7029075007318757,0.9807015281880956,9.572359725243524,66.25911719351983,-16.55744148308259,-99.99897255322067
2016-03-23,30.000000019460447,3.432668044776474,97.72631748172685,-61.00136245614935,-100.00000001944355,-90.07656448126889
2016-03-24,3.9489335541672874,1.1169945402975296,14.153863945772553,47.397473975036476,-42.38095948241376,-100.00000000071842
2016-03-25,3.888694273393249,1.1276881321712167,13.655069729493357,48.295638214962985,-40.969998525769235,-99.99969336868502
2016-03-28,3.548832843311313,1.0022247779366076,13.99504942477835,49.575945256708366,-45.37675961098789,-100.0000001522557
2016-03-29,3.424639541407925,1.136098150147706,11.995021132450692,50.57846820096385,-32.559594911542746,-99.59804980921002
2016-03-30,4.58021114654084,1.2130547331131667,14.966665918786966,43.135241181160666,-42.768160832048544,-97.59287815198886
2016-03-31,0.7559354166838279,0.09999997467119079,9.404443763546556,100.00000000221607,-97.88377315985005,-98.70329021932423
2016-04-01,4.873882890810705,1.269500885373094,14.411998567383094,39.919245103132745,-38.64881882392919,-92.3941960621464
2016-04-04,2.0741674920721205,0.8309398107127495,11.814218836460668,68.46566727190843,-47.75398188662254,-100.00000000773647
2016-04-05,0.20154404697698616,0.1822775283628686,9.04572011971504,88.883836669051,-61.02776573429408,-41.221791971109134
2016-04-06,2.9338199549854838,0.9234735768042803,13.68811868121647,54.60671472281213,-47.08846941036182,-99.99999525130362
2016-04-07,4.5336990350704065,1.2595313605092413,13.884041688966658,40.127270240732685,-34.63357201559427,-90.04631476038429
2016-04-08,0.22852563203267515,0.09999999661327288,9.40825163018272,62.339528114025526,-40.3435964662568,-84.84180598249444
2016-04-11,2.5718353213279332,0.9971507874156419,11.317625939910377,56.41176557061168,-30.873113909660606,-99.99999996192525
2016-04-12,1.2087153520105507,0.6682853145895509,5.909260466172621,93.70167589739562,-44.2933871465482,-79.98879756427934
2016-04-13,0.1607643616308352,0.18056477398157814,9.299422910169493,82.73822961579488,-44.89524321577552,-50.570474323193984
2016-04-14,3.6022113028872433,1.118768029251516,13.466748526432742,49.89026636101654,-39.2806578837029,-99.99956305583801
2016-04-15,1.5580560710360034,0.10011219301897702,15.538826974288868,54.00998888391766,-100.00000117974898,26.51204707419173
2016-04-18,3.120546911019193,0.9452928083979993,13.681716083256847,51.74352840580427,-44.177675740269336,-99.99980646755215
2016-04-19,0.8715540563879499,0.30815554212475965,9.563180590344606,72.12347451339006,-45.3371159542782,-99.99999999630113
2016-04-20,0.8719731561217228,0.30278806791100693,9.707935016679594,56.5324994536247,-100.00000002622687,81.98354066988777
2016-04-21,1.5956455382624266,0.9988378379819658,10.023420435369637,70.73532878466605,-18.464760969767447,-99.99982641426855
2016-04-22,5.9633708083241785,1.4908566994607932,13.54140742375453,29.841076760093376,-28.46458237930749,-74.19000936547407
2016-04-25,0.7647266620476733,0.9145000377591815,10.283394515714756,99.99966481165568,-3.6844517550481903,-99.91162814282612
2016-04-26,2.0991487088790546,0.9956649212553744,10.549589022157901,60.14552793866953,-24.41197363712,-98.01334426646207
2016-04-27,0.9963580382706667,0.10318085435668846,8.654763608906164,59.11688488500696,-53.74476312739622,-95.39107567956262
2016-04-28,2.477398406126007,0.6430807522795259,20.06400286116606,68.23734546835743,-98.47618845332468,-100.0000041931305
2016-04-29,0.7983044099031052,0.4000066615657167,9.156690022786648,84.0614113273134,-66.50599793213124,-52.063084755374106
2016-05-04,0.9093304783653503,0.4196656515143556,9.298026350417596,83.41560432749743,-51.577470519352985,-86.39900487797486
2016-05-05,1.1657918151485087,0.47443350368500065,9.608013290752838,73.75530384299023,-41.97164516498923,-99.99984798756432
2016-05-06,6.299178273740277,1.550503835509098,13.140041619856849,31.448645326919337,-28.33053407573526,-78.98029262230196
2016-05-10,5.973127952242359,1.4763266434224438,14.035871585012789,19.272487523301358,-26.32372383594391,-49.911060988177304
2016-05-11,0.7724981925746401,0.3944545816069863,8.843468070728468,84.17931501245603,-66.35827787504658,-48.810653363581544
2016-05-12,4.46021448829459,1.2404069947860021,12.694642207806684,45.61892162505571,-35.56685546855815,-99.99928446277382
2016-05-13,4.603402769744705,1.2181255009793974,13.999475288938882,44.8529503967914,-41.73191709959007,-99.99999973143326
